排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,洄天 第一季,22376651,221523,41,5,19530,7825,40.07%,3.53%,第七期,86815
2,一屋暗灯 全一季,4143145,119020,20,2,20138,5168,25.66%,4.34%,花絮03,93038
3,我在无限游戏里封神 第四季,3674437,116382,23,6,6889,4260,61.84%,3.66%,第六集 · 抢亲,86834
4,奇洛李维斯回信,45738719,523678,81,25,48777,25121,51.50%,4.80%,回信广播剧完结FT（下） · 花都冰室,85974
5,情蛊,36057922,398596,67,48,48456,29813,61.53%,7.48%,完结FT·下,86178
6,早春晴朗,32919412,254456,57,24,20545,13458,65.50%,5.29%,完结FT,72230
7,再世权臣 第三季（下）,101319,11810,3,1,553,351,63.47%,2.97%,第一集 ·  草原之王,93437
8,沉醉不醒,2223060,44534,23,6,3121,1512,48.45%,3.40%,ღ200万福利·晚安语音·苏墨,86740
9,娑婆,529390,24423,6,0,2371,0,0.00%,0.00%,第二集,93178
10,初三的六一儿童节,25868435,57071,271,239,6315,5092,80.63%,8.92%,番外4 城寨往事（2）,85562
11,一颗苹果,12389371,143680,80,34,11652,4967,42.63%,3.46%,启动音试听 · 谢青寄,90818
12,我在无限游戏里封神 第三季,21873049,205554,91,21,28445,20989,73.79%,10.21%,破亿纪念单曲·神明所遗落的,81851
13,天官赐福 第三季,69337196,256038,67,43,31980,26333,82.34%,10.28%,小剧场·元宵·花灯,82040
14,放学等我 第一季,50943174,809346,53,18,62784,36368,57.93%,4.49%,1700W福利·P-特别小剧场「2022.12.2」,64911
15,反差 全一季,6977614,54839,35,17,3791,2169,57.21%,3.96%,第十四集·烈焰焚心,86684
16,顶级掠食者 第二季,6911210,53726,34,15,4855,3847,79.24%,7.16%,第十四集·下,86789
17,愚蠢的有钱人,576364,18249,40,27,1525,674,44.20%,3.69%,【花絮3】,93113
18,放学等我 第二季,29932211,432163,42,16,44284,34545,78.01%,7.99%,番外·恋爱纪念日,68837
19,天官赐福 第二季,71165883,345935,61,43,37443,34056,90.95%,9.84%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
20,初三的六一儿童节 第二季（上）,512020,9137,7,3,715,442,61.82%,4.84%,第四集 · 绝命追捕,93154
21,于是麦麦决定离家出走,4904971,100311,37,23,8586,5231,60.92%,5.21%,番外✦一日猫咪,86179
22,天官赐福 第一季,84024998,945584,61,43,68031,36503,53.66%,3.86%,四千万福利·小剧场·从前有一位名师,52400
23,藏南晚星,18213703,194691,79,42,19399,14260,73.51%,7.32%,主题曲伴奏·途经,85110
24,奇洛李维斯回信 番外篇,510781,41413,3,2,3200,2564,80.12%,6.19%,番外 ·  庆生宴,93420
25,降水概率百分百,713363,19259,14,2,1663,518,31.15%,2.69%,˚.⊹ 第五期 ♡₊˚,93005
26,我在无限游戏里封神 第一季,71711470,974581,64,14,76701,43009,56.07%,4.41%,线下漫展VLOG,52347
27,太傅他人人喊打 第二季,2863232,39828,27,14,3008,1906,63.36%,4.79%,第十三集,86723
28,吞海 第一季,50304120,519690,54,17,44420,27740,62.45%,5.34%,原创配乐·破晓,29187
29,交易沦陷,27013251,165753,138,99,16492,9611,58.28%,5.80%,特别福利·星空沦陷,54171
30,魔道祖师 第三季,295224037,1537226,66,56,97609,90010,92.21%,5.86%,传讯符·忘羡,22602
31,惹祸精,1034782,30897,42,14,1713,946,55.22%,3.06%,100福利·斯昭起床福利音,90987
32,我在无限游戏里封神 第二季（下）,19670580,243168,55,14,26778,22804,85.16%,9.38%,花絮06,76557
33,再世权臣 第三季（上）,2569789,47647,34,10,3500,2703,77.23%,5.67%,第十集 ·  再度启程,86827
34,魔道祖师 第一季,257730623,2255274,39,22,96838,64519,66.63%,2.86%,主创FT<下>,15861
35,吞海 第二季,31738664,264803,56,19,25352,23595,93.07%,8.91%,新年祝福,67085
36,某某 第一季,97181265,1701962,43,28,77323,45116,58.35%,2.65%,伴奏|《梧桐说》,58219
37,欢迎进入梦魇直播间 第二季,6016376,44442,28,11,3461,2501,72.26%,5.63%,《今日没说法》⑤ ·「不平安疗养院」,90985
38,我在无限游戏里封神 第二季（上）,19732010,320673,42,11,33115,28677,86.60%,8.94%,花絮06,71605
39,偷风不偷月 上季,8084614,127501,41,18,10388,5793,55.77%,4.54%,300w福利·楚识琛（沈若臻）·风月语录,71389
40,小蘑菇 第二季,50233527,493660,46,33,50455,46948,93.05%,9.51%,全剧五千万福利,39605
41,吞海 第三季（上）,21937237,210889,38,16,17939,16793,93.61%,7.96%,OST·04 此地埋名,73221
42,液态欲望 全一季,407551,23658,12,3,1359,447,32.89%,1.89%,EP03,86692
43,台风眼 第二季,28853895,151607,50,32,13296,12279,92.35%,8.10%,完结 FT,68664
44,魔道祖师 第二季,170166942,1412365,41,37,88805,81534,91.81%,5.77%,主役FT（下）,19059
45,将进酒 第一季,104812628,1427231,59,16,78196,53312,68.18%,3.74%,完结FT,25944
46,台风眼 第一季,34292000,288504,53,20,20387,12898,63.27%,4.47%,千万福利·富士山在等一片云,52404
47,燎原,37201961,386281,43,34,38947,29629,76.08%,7.67%,FT,63688
48,吞海 第三季（下）,18871113,186892,51,18,18317,16572,90.47%,8.87%,破亿纪念•抒情主役版「晓」,76879
49,你的距离,89574152,930697,70,27,78339,56224,71.77%,6.04%,完结FT·主创版,31552
50,我喜欢你的信息素 第一季,98933013,1495868,48,21,72357,45079,62.30%,3.01%,四千万福利,58217
