排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,10471533,187306,46,11,第十三集,93038
2,奇洛李维斯回信,51033323,553834,98,41,OST A12 · 暗恋基本法,85974
3,囚于永夜,5009073,304446,1,0,织音发布会纯享PV · 概念预告,86822
4,二哈和他的白猫师尊,164836421,3178230,78,0,第肆季-第十一期,20741
5,情蛊,39222053,426631,67,48,完结FT·下,86178
6,洄天 第一季,27430865,243615,62,13,第十五期,86815
7,放学等我 第一季,52916166,828116,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,小蘑菇 第一季,50462793,924758,33,17,白噪音·漫步荒原,29125
9,天官赐福 第一季,86024302,961594,61,43,四千万福利·小剧场·从前有一位名师,52400
10,虚拟偶像团综丨《去世界尽头》,2291412,42264,12,0,《维尔维德档案部手记》幕后花絮·我们在大量梗中加入了少量剧情,94354
11,我在无限游戏里封神 第四季,6432340,135686,44,14,特别放送 · 打工人的亿些日常之激励自我日常,86834
12,坠落,11371108,181738,59,22,番外二·新生,76041
13,魔道祖师 第一季,259260763,2272312,39,22,主创FT<下>,15861
14,我在无限游戏里封神 第一季,73582196,991824,64,14,线下漫展VLOG,52347
15,天官赐福 第四季,6057320,93527,15,0,谢怜生辰快乐,91718
16,伪装学渣 第一季,102916013,1942613,30,17,千万福利·“叫妈妈”,58262
17,灯花笑 上季,355740,26255,4,0,倒计时三天·共事,94733
18,早春晴朗,36031858,273513,57,24,完结FT,72230
19,我喜欢你的信息素 第一季,100087366,1510802,48,21,四千万福利,58217
20,虚拟偶像团综丨《NEW DAYS（一起又出发）》,30185675,113443,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
21,某某 第一季,98119370,1716924,43,28,伴奏|《梧桐说》,58219
22,一颗苹果,13371018,157499,82,35,完结FT · 谢谢光临,90818
23,放学等我 第二季,31105792,444537,42,16,番外·恋爱纪念日,68837
24,台风眼 第一季,35311006,300085,53,20,千万福利·富士山在等一片云,52404
25,迪奥先生 第一季,79495970,1077208,30,15,王氏破产 铃声,23329
26,满城衣冠 全一季,1558331,47167,14,0,花絮② · 黑老大is coming,90878
27,干涸地,1945441,88035,1,0,概念预告,86725
28,重生之将门毒后 第一季,93614018,834385,82,27,主役reaction·片段03,43922
29,见春天,13112071,230440,54,8,魏清越书信·02,80533
30,将进酒 第一季,105909823,1439719,59,16,完结FT,25944
31,入戏,8724822,92394,80,54,新春语音,82289
32,娘娘腔,37798924,714783,31,0,主役听剧Reaction,46640
33,全球高考 第一季（全新版）,21460232,370962,37,11,— 「全季完结FT」—,60289
34,于是麦麦决定离家出走,5708707,109382,51,32,花絮11,86179
35,再世权臣 第一季,21594802,258220,79,17,花絮07,71321
36,恒星时刻 第一季,153735,32456,1,0,歌曲《狮心》（Live）,94789
37,天官赐福 第三季,71100758,265671,67,43,小剧场·元宵·花灯,82040
38,判官 第一季,38367274,651669,45,21,听剧reaction,37773
39,藏南晚星,19262996,202330,79,42,主题曲伴奏·途经,85110
40,奇洛李维斯回信 番外篇,996244,64450,3,2,番外 ·  庆生宴,93420
41,我在无限游戏里封神 第三季,23275576,214718,91,21,破亿纪念单曲·神明所遗落的,81851
42,二哈和他的白猫师尊,15658763,102337,669,603,完结FT,81979
43,交易沦陷,28997395,174763,138,99,特别福利·星空沦陷,54171
44,嫡谋·第一季,186192,5942,8,0,第三集 · 「墨棋藏机」,94462
45,吞海 第一季,51508984,530382,54,17,原创配乐·破晓,29187
46,针锋对决,37862999,932812,19,0,完结FT  互动问答,19249
47,江医生 第一季,16517206,232838,49,27,千万播放福利第四弹·小剧场·猫,81852
48,FOG[电竞] 第一季,70679958,764266,39,14,2000W福利·whisper伴奏抒情版,29122
49,难哄,146616503,1576786,76,48,破亿福利·纪念FT,38074
50,虚拟偶像团综丨《一起再出发》,91625686,252939,179,0,中秋特辑·清道夫,58225
51,虚拟偶像团综丨《LASER出道日》,83146666,679276,89,0,专业小课堂：电子竞技运动与管理专业,28989
52,魔道祖师 第三季,296635353,1543102,66,56,传讯符·忘羡,22602
53,小蘑菇 第二季,51478257,502244,51,34,破亿电话·双人,39605
54,沉醉不醒,3614568,54824,40,21,第十五期,86740
55,偷偷藏不住,202599441,2416092,89,54,2亿福利·双人电话语音,34632
56,我在无限游戏里封神 第二季（下）,20630128,251815,55,14,花絮06,76557
57,天官赐福 第二季,72671071,354767,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
58,不二之臣,40962618,851284,16,0,大结局·下,25580
59,这题超纲了 第一季,20777813,494406,44,17,【回放】《这题超纲了》M星直播,41369
60,虚拟偶像综艺 |《VANITY FAIR（名利场）》,28041744,128614,71,0,梦系列小剧场06·白日,78684
61,逐玉 第一季,4536581,73507,43,14,原创配乐 · 凶夜,89245
62,当你叫醒我,650552,12902,8,0,第四集,94268
63,本能游戏,25871246,107109,221,158,雪地番外 · 04冰冷的家,69569
64,重生之将门毒后 第二季,41794900,381774,83,26,破亿福利·白噪音·花灯,52293
65,绰约,1835582,30441,22,1,律法小贴士·3则,86680
66,南方海啸,24240275,170779,102,68,花絮⑤,85492
67,你的距离,90503338,935925,70,27,完结FT·主创版,31552
68,旧故新长 全一季,1298075,107116,1,0,织音发布会PV,86778
69,破云 第一季,59173659,1098374,20,15,圣诞特辑,59047
70,虚拟偶像综艺丨《险象环声》,83446150,437729,138,0,三千万福利·偶像问答,38165
71,入蛊 全一季,777367,19723,21,13,Ⱄⱄᐝ第十六回,93646
72,别来无恙 第一季,23089540,454104,48,22,1000W福利•《满心》（合唱版）,37937
73,我在无限游戏里封神 第二季（上）,20374085,329021,42,11,花絮06,71605
74,魔道祖师 第二季,171041970,1418385,41,37,主役FT（下）,19059
75,唇枪 ,2839007,178303,5,0,第六期,21362
76,我喜欢你的信息素 第二季,76324163,846107,43,26,国风版·星衍,58218
77,夫人你马甲又掉了 第一季,64875061,1022680,25,0,小剧场3,32574
78,伏特加与曼特宁,806644,50922,3,0,520小剧场·吻醒,92988
79,欢迎进入梦魇直播间 第一季,23644296,194954,62,20,完结FT,75856
80,谁把谁当真,14747867,776817,4,0,第四期,726
