排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
62,我在无限游戏里封神 第二季（下）,19961092,245506,55,14,花絮06,76557
63,偏偏宠爱,17230602,359771,49,13,四百万语音·江忍,52353
64,蜉蝣,330713,17998,11,1,ೀ˖˚ 第四集,93202
65,重生之将门毒后 第二季,41119882,377531,83,26,破亿福利·白噪音·花灯,52293
66,虚拟偶像团综丨《LASER出道日》,82394416,675518,89,0,专业小课堂：电子竞技运动与管理专业,28989
67,虚拟偶像综艺 |《VANITY FAIR（名利场）》,27325412,126224,71,0,梦系列小剧场06·白日,78684
68,逐玉 第一季,4388515,72263,43,14,原创配乐 · 凶夜,89245
69,破云 第一季,58854091,1090581,20,15,圣诞特辑,59047
70,魔道祖师 第二季,170433740,1413999,41,37,主役FT（下）,19059
71,提灯看刺刀 上季,14261738,237411,32,8,花絮·韩楚,77771
72,夫人你马甲又掉了 第一季,64461601,1019208,25,0,小剧场3,32574
73,燎原,37418238,388136,43,34,FT,63688
74,秉性下等,25442537,203251,99,35,两千万福利·时间的情书,64528
75,逐玉 第二季,855034,15294,20,8,第十一集 · 阿娘,92520
76,太傅他人人喊打 第二季,3231726,41339,32,18,番外1·《汶阳篇》,86723
77,我在无限游戏里封神 第二季（上）,19924649,322930,42,11,花絮06,71605
78,有名,22760031,163309,60,32,制作FT,52382
79,我喜欢你的信息素 第二季,75826671,841440,43,26,国风版·星衍,58218
80,AWM 第二季,56953599,692156,47,28,【店庆释出】特供番外·咦？捡了个白色手机2,24494
81,落池,68238752,1345549,15,0,落池·番外,22032
82,欢迎进入梦魇直播间 第一季,23241803,191195,62,20,完结FT,75856
83,别来无恙 第一季,22786650,449249,48,22,1000W福利•《满心》（合唱版）,37937
84,谁把谁当真,14626946,771731,4,0,第四期,726
85,失忆后死对头成了我男朋友？,4844958,97006,44,20,花絮·陆云笙,86693
86,本能游戏,25193309,104456,221,158,雪地番外 · 04冰冷的家,69569
87,你就当我死了吧  全一季,12655368,245456,30,0,主役版主题曲（纯享）,76841
88,君有疾否 第一季,26638593,458824,67,56,苏世誉 ✦ 第一季启动音,34592
89,FOG[电竞]第二季,57526592,432064,50,28,破亿特别直播回放,39588
90,君有疾否 第二季,25089567,256698,94,25,520 限定pv✦苏世誉 · 万蝶振翅,42645
91,虚拟偶像综艺丨《险象环声》,82584013,435275,138,0,三千万福利·偶像问答,38165
92,愚蠢的有钱人,844749,21464,60,47,【花絮4】,93113
93,将进酒 第二季,72063608,810067,45,22,第二季完结FT,30383
94,AWM 第一季,85475480,1249877,43,20,第十四集·烙印,20284
95,再世权臣 第三季（上）,2700006,48673,35,10,花絮04 · 谢谢谢谢,86827
96,悬日 上季,11428738,149829,52,18,ଫ苏洄生日福利,88192
97,如果月亮不抱你,83350536,1188976,24,0,全网2000万福利突击采访,25485
98,陈年烈苟 第一季,28374221,224048,62,21,《陈年烈苟》第一季 ✦ 陶淮南启动音,61128
99,等风热吻你,16409794,308010,56,18,插曲《约定》,52292
100,吞海 第二季,32000847,266789,56,19,新年祝福,67085
