排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,天官赐福 第四季,7845786,114728,20,1,第一集·立天地神人破铜炉,91718
2,灯花笑 上季,2617144,49489,20,6,第10集,94733
3,虚拟偶像团综丨《去世界尽头》,4888907,51239,30,0,第五期·神仙洞,94354
4,你的雪人能活多久 第一季,1024066,51147,18,2,第三集（下）· 我可能不会爱你,93787
5,伏特加与曼特宁,1540061,61784,18,1,第三期,92988
6,囚于永夜,989626,26958,200,161,温然生日小剧场,94916
7,宋玉章 第一季,3001833,43573,16,0,第三折 ·  啼笑因缘,86589
8,尾钩,30778,6421,1,0,预告 · 归航,95503
9,清白之年,404245,13021,15,0,主题曲②·黄昏梦游,94838
10,赤霞珠,205300,10505,26,19,花絮,95114
11,满城衣冠 全一季,2255363,53487,27,6,第8集 · 暗涌,90878
12,放学后别来我办公室 全一季,508375,17675,10,0,第二课「谏喻司亭十思疏」,86868
13,沉浮事,560625,14441,13,2,浊世篇·第四集,94775
14,恒星时刻 第一季,325782,48164,1,0,歌曲《狮心》（Live）,94789
15,守寡后我重生了 第二季,58345,2873,7,1,第二集,95212
16,绰约,2129451,32183,36,6,律法小贴士·8则,86680
17,谁来言说夜晚 上季,1354058,15142,75,39,第56集,94321
18,炽火难熄 全一季,278329,19057,11,2,第四集 ·“哥哥”,94917
19,触礁,193945,11113,12,3,✰花絮·01✰,95034
20,嫡谋·第一季,339409,9082,14,5,第八集 ·「山雨欲来」,94462
21,愚蠢的有钱人 全一季,140182,6783,14,2,第四集,94873
22,搭界 第一季,404169,15801,20,7,花絮03,94617
23,解瘾,380449,13178,20,3,第五集,94782
24,只想和你好好的,410471,8424,18,8,✧ 第十期 ✧,94176
25,叛臣,191688,11162,18,7,白噪音 · 寝殿凌晨,94684
26,错登科  第一季,97895,4627,10,3,第五集·血光灾,94787
27,逆鳞 第一季,522088,15700,26,11,微雪宫会客厅第三期,93750
28,大王万万不可！ 第一季,328628,14472,23,6,第九集·缓缓以待,94259
29,我花开后百花杀 第一季,94264,4097,7,0,第一集 · 向死而生,94893
30,你克制一点 全一季,1044066,27768,23,10,花絮④,87343
