排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,奇洛李维斯回信,50529413,550918,98,41,OST A12 · 暗恋基本法,85974
2,一屋暗灯 全一季,9921302,182067,45,10,福利彩蛋·白噪音,93038
3,囚于永夜,4935240,300349,1,0,织音发布会纯享PV · 概念预告,86822
4,二哈和他的白猫师尊,164552545,3175192,78,0,第肆季-第十一期,20741
5,情蛊,38944897,423170,67,48,完结FT·下,86178
6,洄天 第一季,27180307,242197,62,13,第十五期,86815
7,放学等我 第一季,52734690,826341,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,小蘑菇 第一季,50367259,923091,33,17,白噪音·漫步荒原,29125
9,我在无限游戏里封神 第四季,6179130,133864,42,14,第十四集 · 致命游戏,86834
10,坠落,11317639,181123,59,22,番外二·新生,76041
11,天官赐福 第一季,85796572,959573,61,43,四千万福利·小剧场·从前有一位名师,52400
12,魔道祖师 第一季,259114374,2270174,39,22,主创FT<下>,15861
13,我在无限游戏里封神 第一季,73396261,989940,64,14,线下漫展VLOG,52347
14,伪装学渣 第一季,102827795,1940600,30,17,千万福利·“叫妈妈”,58262
15,虚拟偶像团综丨《去世界尽头》,1129722,37076,5,0,团综主题曲·《去世界尽头》(纯享版),94354
16,早春晴朗,35850574,272550,57,24,完结FT,72230
17,天官赐福 第四季,5763156,90270,13,0,新年小剧场《压岁钱》,91718
18,我喜欢你的信息素 第一季,99965428,1508938,48,21,四千万福利,58217
19,虚拟偶像团综丨《NEW DAYS（一起又出发）》,29897012,112879,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
20,放学等我 第二季,30999571,443423,42,16,番外·恋爱纪念日,68837
21,某某 第一季,98029050,1715280,43,28,伴奏|《梧桐说》,58219
22,一颗苹果,13260056,154721,81,34,花絮08 · 客官很可以,90818
23,迪奥先生 第一季,79454312,1076851,30,15,王氏破产 铃声,23329
24,台风眼 第一季,35217249,298694,53,20,千万福利·富士山在等一片云,52404
25,满城衣冠 全一季,1435991,45786,11,0,第3集 · 勋章&挽联,90878
26,重生之将门毒后 第一季,93434964,832582,82,27,主役reaction·片段03,43922
27,将进酒 第一季,105815567,1438314,59,16,完结FT,25944
28,干涸地,1925876,86406,1,0,概念预告,86725
29,娘娘腔,37691453,713308,31,0,主役听剧Reaction,46640
30,全球高考 第一季（全新版）,21386632,369948,37,11,— 「全季完结FT」—,60289
31,入戏,8636915,91484,80,54,新春语音,82289
32,交易沦陷,28869961,174294,138,99,特别福利·星空沦陷,54171
33,奇洛李维斯回信 番外篇,967851,62818,3,2,番外 ·  庆生宴,93420
34,灯花笑 上季,157189,19579,2,0,主题曲壹·只身朝夕,94733
35,藏南晚星,19175933,201507,79,42,主题曲伴奏·途经,85110
36,见春天,13053588,229794,54,8,魏清越书信·02,80533
37,再世权臣 第一季,21526204,257724,79,17,花絮07,71321
38,天官赐福 第三季,70940632,264447,67,43,小剧场·元宵·花灯,82040
39,我在无限游戏里封神 第三季,23149603,213753,91,21,破亿纪念单曲·神明所遗落的,81851
40,于是麦麦决定离家出走,5647058,107805,51,32,花絮11,86179
41,二哈和他的白猫师尊,15542630,101529,669,603,完结FT,81979
42,沉醉不醒,3550542,54475,40,21,第十五期,86740
43,针锋对决,37817614,931728,19,0,完结FT  互动问答,19249
44,判官 第一季,38301114,650864,45,21,听剧reaction,37773
45,FOG[电竞] 第一季,70593170,763512,39,14,2000W福利·whisper伴奏抒情版,29122
46,江医生 第一季,16437920,231992,49,27,千万播放福利第四弹·小剧场·猫,81852
47,小蘑菇 第二季,51406293,501478,51,34,破亿电话·双人,39605
48,难哄,146525983,1576256,76,48,破亿福利·纪念FT,38074
49,魔道祖师 第三季,296512860,1542445,66,56,传讯符·忘羡,22602
