排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,6363400,144641,32,5,小剧场▪存钱罐,93038
2,洄天 第一季,24797294,231446,50,8,第十期,86815
3,我在无限游戏里封神 第四季,4551482,123185,29,9,第九集 · 纪念品,86834
4,液态欲望 全一季,597994,27507,20,8,EP06（上）,86692
5,奇洛李维斯回信 番外篇,766620,53412,3,2,番外 ·  庆生宴,93420
6,沉醉不醒,2794775,49588,30,12,第十期,86740
7,入蛊 全一季,336209,14145,8,2,Ⱄⱄᐝ第五回,93646
8,精神科医生神经了,57938,6702,7,0,处方一✫陵游,93567
9,愚蠢的有钱人,878149,21748,65,50,【花絮4】,93113
10,娑婆,814792,28612,10,3,第五集,93178
11,再世权臣 第三季（下）,267630,17151,8,4,第四集 ·  白鹿祥瑞,93437
12,欲言难止,183980,8342,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
13,蜉蝣,346052,18192,12,1,ೀ˖˚ 高考加油,93202
14,秋燥 第一季,156817,11282,6,0,第二集,93438
15,美人印,677703,30360,22,13,副cp小剧场,92611
16,门生故旧,74852,7022,6,0,倒计时① · 沈衍名x季誉,93774
17,降水概率百分百,932982,21199,18,5,˚.⊹ 第八期 ♡₊˚,93005
18,禁区,372386,11575,63,37,42 二选一,92575
19,逆鳞 第一季,106546,9416,6,0,主题曲《赴人间》,93750
20,闭嘴，你这假粉 全一季,2032280,25310,33,20,番外2 · 一日为友，终生为父,87641
21,沉浮事,393961,11670,68,58,第陆拾伍集 依赖,92895
22,舍舟,12566,1321,10,0,第七集·相机,93775
23,逐玉 第二季,861351,15362,20,8,第十一集 · 阿娘,92520
24,初三的六一儿童节 第二季（上）,1167348,10629,13,6,第七集 · 情蜜蜜,93154
25,怀火 全一季,209677,10838,22,8,小剧场·一个准Alpha爸爸的焦虑,91418
26,余污 第一季,288803,14203,13,4,第六期,92701
27,嫁入高门的人,163017,5118,42,30,第36集,93169
28,伏特加与曼特宁,272017,10373,58,49,°☆. 第54集 « *,92968
29,烟花情书,114095,4460,8,4,第六集,93337
30,第二十八年春II,174163,6533,2,0,第五期,92633
