排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,3097693,102319,16,1,花絮02,93038
2,洄天 第一季,21108345,215688,38,3,1000W特别福利 · 纪念日,86815
3,奇洛李维斯回信 番外篇,109159,13415,3,2,番外 ·  庆生宴,93420
4,娑婆,139604,13218,4,0,第一集,93178
5,我在无限游戏里封神 第四季,3247255,113121,20,4,特别放送 · 运气值比拼,86834
6,沉醉不醒,2026559,43285,20,6,第六期,86740
7,再世权臣 第三季（下）,16827,3170,2,0,日历语音 · 梦中人,93437
8,再世权臣 第三季（上）,2475131,47063,34,10,第十集 ·  再度启程,86827
9,语义错误 第一季,3363526,24649,22,7,Ep.09 DESIRE,92155
10,降水概率百分百,611076,17878,12,1,˚.⊹ 第四期 ♡₊˚,93005
11,愚蠢的有钱人,449608,16878,30,17,【花絮3】,93113
12,反差 全一季,6792231,53322,32,14,第十二集·接住你了,86684
13,液态欲望 全一季,287679,21246,6,0,EP01,86692
14,恩客,1089698,16643,44,31,37·倌人与客人,91870
15,太傅他人人喊打 第二季,2655687,38812,24,12,福利小剧场·《离思》,86723
16,美人印,557351,28747,14,6,第七集,92611
17,初三的六一儿童节 第二季（上）,316546,8091,5,2,第三集 · 明德小事,93154
18,君有疾否,1438713,31858,85,57,君疾68集,90896
19,迟爱,146643,6601,10,2,第五集,92710
20,蜉蝣,26793,8276,1,0,ೀ˖˚ 预告,93202
21,闭嘴，你这假粉 全一季,1918384,23553,33,20,番外2 · 一日为友，终生为父,87641
22,禁区,139997,8377,20,2,11 草莓,92575
23,伏特加与曼特宁,170381,9329,27,18,°☆. 第23集 « *,92968
24,逐玉 第二季,718946,14004,14,4,第七集 · 请罚,92520
25,沉浮事,196982,9089,36,26,第叁拾叁集 鬼王回归,92895
26,六州歌头 下季,684891,8807,94,89,93 此心皆不诚,92061
27,吞雨,297556,12924,25,8,花絮05,91589
28,嫁入高门的人,77859,4112,17,7,第13集,93169
29,二哈和他的白猫师尊日语版 第二季,78920,1561,12,5,夏司逆CV,92769
30,第二十八年春II,138721,5435,2,0,第五期,92633
