排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,3642288,111056,19,2,第四集,93038
2,洄天 第一季,21833141,219064,40,4,花絮02,86815
3,奇洛李维斯回信 番外篇,384493,33638,3,2,番外 ·  庆生宴,93420
4,娑婆,413260,22187,6,0,第二集,93178
5,我在无限游戏里封神 第四季,3484433,115002,22,5,特别放送 · 大型恐怖游戏联赛火热进行中Ⅳ,86834
6,逐玉 第二季,751739,14334,16,5,第八集 · 赐婚,92520
7,反差 全一季,6908832,54299,34,16,花絮5,86684
8,太傅他人人喊打 第二季,2777861,39419,26,13,花絮06,86723
9,蜉蝣,108328,13108,5,0,ೀ˖˚ 第一集,93202
10,沉醉不醒,2161341,44075,23,6,ღ200万福利·晚安语音·苏墨,86740
11,液态欲望 全一季,363541,22734,10,1,守护红绕肉！,86692
12,语义错误 第一季,3462777,25003,24,8,Ep.10 DEBUG,92155
13,降水概率百分百,669318,18692,14,2,˚.⊹ 第五期 ♡₊˚,93005
14,恩客,1208413,17318,52,38,43·芙蓉里,91870
15,愚蠢的有钱人,531298,17840,36,23,【花絮3】,93113
16,吞雨,336112,13505,29,9,花絮06,91589
17,再世权臣 第三季（上）,2534493,47352,34,10,第十集 ·  再度启程,86827
18,再世权臣 第三季（下）,59806,8222,2,0,日历语音 · 梦中人,93437
19,美人印,581291,29051,16,7,第八集,92611
20,沉入地球,13113,2638,3,0,程声概念预告 · 西西弗的忏悔地,93569
21,全球进化后我站在食物链顶端 第二季（下）,117856,8941,8,5,小剧场·全球进化,92775
22,君有疾否,1487079,32079,91,63,第74集,90896
23,初三的六一儿童节 第二季（上）,437584,8698,6,2,花絮① · 阿祖阿美,93154
24,闭嘴，你这假粉 全一季,1953534,24043,33,20,番外2 · 一日为友，终生为父,87641
25,禁区,184261,9092,28,9,17 偶像,92575
26,沉浮事,232749,9535,42,32,第叁拾玖集 初次交锋,92895
27,烟花情书,59366,3189,4,0,第二集,93337
28,落火 全一季,250153,13510,13,3,第五集,92245
29,重回我爸少年时 第一季,1351557,17387,49,19,花絮13,91872
30,第二十八年春II,146485,5653,2,0,第五期,92633
