排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,虚拟偶像团综丨《去世界尽头》,5072426,51682,41,0,五百万福利“丰容吧，人类”·MANTA,94354
2,天官赐福 第四季,8085587,117397,21,2,小剧场·姻缘签,91718
3,灯花笑 上季,2761991,50733,21,6,盛京杂谈·贰,94733
4,宋玉章 第一季,3161949,43994,17,1,第四折 ·  玉堂春,86589
5,伏特加与曼特宁,1612309,62541,20,1,✦店长来啦！③,92988
6,囚于永夜,1085624,28009,200,161,温然生日小剧场,94916
7,满城衣冠 全一季,2318190,53766,29,7,七夕福利音,90878
8,尾钩,50586,7825,3,0,倒计时2天,95503
9,搭界 第一季,421430,15992,22,9,第七集,94617
10,大王万万不可！ 第一季,350471,14653,24,7,第十集·各有所图,94259
11,恒星时刻 第一季,335775,48799,1,0,歌曲《狮心》（Live）,94789
12,炽火难熄 全一季,296372,19587,12,2,七夕节福利彩蛋,94917
13,放学后别来我办公室 全一季,535880,17992,10,0,第二课「谏喻司亭十思疏」,86868
14,谁来言说夜晚 上季,1434303,15461,79,42,第59集,94321
15,清白之年,427606,13310,18,0,花絮01,94838
16,沉浮事,624249,14962,14,3,七夕小剧场·红线,94775
17,赤霞珠,241012,11168,28,19,七夕福利音·poem·唐渡,95114
18,我花开后百花杀 第一季,100603,4185,8,0,第二集 · 暗香识,94893
19,是心跳说谎 全一季,5921,1336,1,0,节日福利-七夕,95516
20,触礁,223699,11551,13,3,七夕福利音,95034
21,嫡谋·第一季,347130,9205,15,6,七夕限定·小剧场,94462
22,绰约,2149171,32292,36,6,律法小贴士·8则,86680
23,守寡后我重生了 第二季,69453,3073,9,1,七夕福利音· 陈敬宗,95212
24,解瘾,402980,13261,21,3,福利音❃七夕,94782
25,叛臣,201489,11344,19,8,小剧场 · 七夕,94684
26,任东西,61617,3068,8,0,任东西 ·第四集,94860
27,错登科  第一季,103666,4724,11,4,七夕番外,94787
28,当你叫醒我,1088940,17419,14,0,回响主题曲《当你叫醒我》,94268
29,愚蠢的有钱人 全一季,146541,6883,15,2,小剧场·学习群,94873
30,只想和你好好的,418668,8477,19,9,✧ 小剧场二·故宫看雪 ✧,94176
