排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,24998087,232430,51,8,2000W特别福利 · 今日幸运值,86815
2,一屋暗灯 全一季,6541151,146671,32,5,小剧场▪存钱罐,93038
3,我在无限游戏里封神 第四季,4628995,123861,29,9,第九集 · 纪念品,86834
4,只想和你好好的,12432,1935,1,0,✧ 预告 ✧,94176
5,门生故旧,119089,8362,9,0,☆ 03·沈教授,93774
6,玫瑰美人 全一季,19206,4268,3,0,第一期,94009
7,秋燥 第一季,176441,11620,7,0,第三集,93438
8,入蛊 全一季,362299,14611,9,3,Ⱄⱄᐝ第六回,93646
9,愚蠢的有钱人,915301,22214,67,52,【花絮4】,93113
10,沉醉不醒,2832524,50182,30,12,第十期,86740
11,逐玉 第二季,873217,15473,21,9,第十二集 · 回京,92520
12,蜉蝣,372253,18675,13,2,ೀ˖˚ 第五集,93202
13,再世权臣 第三季（下）,283979,17488,9,4,小剧场 · 剑道何在,93437
14,逆鳞 第一季,124627,9853,7,0,第二剑,93750
15,奇洛李维斯回信 番外篇,781454,54064,3,2,番外 ·  庆生宴,93420
16,精神科医生神经了,79801,8806,8,0,小课堂①CJD,93567
17,液态欲望 全一季,615913,27901,20,8,EP06（上）,86692
18,娑婆,829398,28787,10,3,第五集,93178
19,全球进化后我站在食物链顶端 第二季（下）,198998,10864,14,9,第二十四集,92775
20,沉入地球,129493,6131,26,10,第22集 · 情迷意乱,93569
21,禁区,387898,11664,66,40,44 停车,92575
22,欲言难止,199904,8767,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
23,沉浮事,407366,11862,70,60,第陆拾柒集 归位,92895
24,降水概率百分百,951505,21346,18,5,˚.⊹ 第八期 ♡₊˚,93005
25,美人印,683371,30442,22,13,副cp小剧场,92611
26,初三的六一儿童节 第二季（上）,1231815,10747,13,6,第七集 · 情蜜蜜,93154
27,烟花情书,118381,4526,8,4,第六集,93337
28,伏特加与曼特宁,281137,10522,60,51,°☆. 第56集 « *,92968
29,闭嘴，你这假粉 全一季,2037870,25417,33,20,番外2 · 一日为友，终生为父,87641
30,第二十八年春II,176388,6618,2,0,第五期,92633
