排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,4480864,122921,23,3,第五集,93038
2,洄天 第一季,22710048,222998,43,5,520语音 · 最佳情侣大赛,86815
3,奇洛李维斯回信,46018034,525135,81,25,回信广播剧完结FT（下） · 花都冰室,85974
4,情蛊,36248459,400004,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,162221862,3154271,76,0,第肆季-第九期,20741
6,囚于永夜,4483668,274784,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,51023746,810025,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,见春天,12634150,224343,54,8,魏清越书信·02,80533
9,奇洛李维斯回信 番外篇,566126,44254,3,2,番外 ·  庆生宴,93420
10,早春晴朗,33123756,255989,57,24,完结FT,72230
11,我在无限游戏里封神 第四季,3770886,117245,24,6,特别放送 · 拯救san值计划启动,86834
12,天官赐福 第一季,84119758,946155,61,43,四千万福利·小剧场·从前有一位名师,52400
13,我在无限游戏里封神 第一季,71789566,975179,64,14,线下漫展VLOG,52347
14,虚拟偶像团综丨《NEW DAYS（一起又出发）》,27509826,109265,94,0,《Break of day》幕后花絮·戏里戏外,84529
15,一颗苹果,12441260,144217,80,34,启动音试听 · 谢青寄,90818
16,魔道祖师 第一季,257802860,2255783,39,22,主创FT<下>,15861
17,伪装学渣 第一季,102070534,1925592,30,17,千万福利·“叫妈妈”,58262
18,放学等我 第二季,29984803,432614,42,16,番外·恋爱纪念日,68837
19,天官赐福 第四季,4567227,75435,10,0,新年小剧场《压岁钱》,91718
20,我喜欢你的信息素 第一季,98981940,1496346,48,21,四千万福利,58217
21,再世权臣 第一季,20875463,252752,79,17,花絮07,71321
22,娑婆,588261,25319,7,0,第三集,93178
23,重生之将门毒后 第一季,91946729,823461,82,27,主役reaction·片段03,43922
24,娘娘腔,36730771,701424,31,0,主役听剧Reaction,46640
25,交易沦陷,27135672,166324,138,99,特别福利·星空沦陷,54171
26,伏特加与曼特宁,613789,41054,3,0,520迷你剧场,92988
27,干涸地,1778014,75960,1,0,概念预告,86725
28,将进酒 第一季,104866873,1427690,59,16,完结FT,25944
29,小蘑菇 第一季,49352679,911351,33,17,白噪音·漫步荒原,29125
30,于是麦麦决定离家出走,4961654,100605,38,23,花絮05,86179
31,台风眼 第一季,34334328,288845,53,20,千万福利·富士山在等一片云,52404
32,某某 第一季,97224049,1702436,43,28,伴奏|《梧桐说》,58219
33,初三的六一儿童节,26067666,57462,274,242,番外5 失恋（1）,85562
34,液态欲望 全一季,441064,24341,13,3,520 · 专属番外,86692
35,坠落,10240473,168214,59,22,台风眼S02E17,76041
36,全球高考 第一季（全新版）,20719914,361752,37,11,— 「全季完结FT」—,60289
37,天官赐福 第三季,69445738,256419,67,43,小剧场·元宵·花灯,82040
38,我在无限游戏里封神 第三季,21942150,205915,91,21,破亿纪念单曲·神明所遗落的,81851
39,难哄,145661051,1571488,76,48,破亿福利·纪念FT,38074
40,藏南晚星,18276698,195049,79,42,主题曲伴奏·途经,85110
41,二哈和他的白猫师尊,14574172,97042,669,603,完结FT,81979
42,顶级掠食者 第二季,7044728,53999,36,16,启动音征集,86789
43,反差 全一季,7039174,55461,35,17,第十四集·烈焰焚心,86684
44,南方海啸,22888407,165975,102,68,花絮⑤,85492
