排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,天官赐福 第四季,6733144,101308,16,0,7634,0,0.00%,0.00%,正式预告·神明与信徒,91718
2,一屋暗灯 全一季,11951647,198511,52,13,33581,14943,44.50%,7.53%,番外二,93038
3,奇洛李维斯回信,52674811,563294,98,41,52774,28061,53.17%,4.98%,OST A12 · 暗恋基本法,85974
4,我在无限游戏里封神 第四季,7317992,140650,56,15,11258,8735,77.59%,6.21%,特别放送 · emoji大挑战,86834
5,灯花笑 上季,1838222,42342,15,1,6900,445,6.45%,1.05%,第6集,94733
6,满城衣冠 全一季,1953566,51033,19,4,2871,879,30.62%,1.72%,第6集 · 出将,90878
7,情蛊,40287080,435983,67,48,52917,32609,61.62%,7.48%,完结FT·下,86178
8,宋玉章 第一季,2204725,40106,14,0,1848,0,0.00%,0.00%,主题曲 · 不照我 · 伴奏,86589
9,天官赐福 第三季,71654714,269318,67,43,33390,27573,82.58%,10.24%,小剧场·元宵·花灯,82040
10,洄天 第一季,27961793,245553,65,14,23275,11227,48.24%,4.57%,完结语音 · 高能量S级监护人的一天,86815
11,我在无限游戏里封神 第三季,23745339,217835,91,21,30010,22348,74.47%,10.26%,破亿纪念单曲·神明所遗落的,81851
12,天官赐福 第二季,73165015,357979,61,43,38433,34951,90.94%,9.76%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
13,伏特加与曼特宁,1117798,56755,10,0,2167,0,0.00%,0.00%,第一期,92988
14,天官赐福 第一季,86705018,967322,61,43,68699,36997,53.85%,3.82%,四千万福利·小剧场·从前有一位名师,52400
15,囚于永夜,528886,18607,199,161,1365,346,25.35%,1.86%,番外 少爷的生日7,94916
16,你的雪人能活多久 第一季,470691,39889,12,0,3329,0,0.00%,0.00%,第一集（下）· 当一个 Alpha决定结婚,93787
17,绰约,2008189,31638,30,4,1417,476,33.59%,1.50%,律法小贴士·6则,86680
18,一颗苹果,13684169,161878,82,35,13281,5854,44.08%,3.62%,完结FT · 谢谢光临,90818
19,炽火难熄 全一季,172476,16301,8,0,1028,0,0.00%,0.00%,第二集 · 再遇,94917
20,我在无限游戏里封神 第一季,74254724,997933,64,14,77562,43434,56.00%,4.35%,线下漫展VLOG,52347
21,早春晴朗,36643614,276250,57,24,22315,14647,65.64%,5.30%,完结FT,72230
22,谁来言说夜晚 上季,978223,14137,51,25,1452,723,49.79%,5.11%,第42集,94321
23,放学等我 第一季,53543639,833472,53,18,62573,36089,57.68%,4.33%,1700W福利·P-特别小剧场「2022.12.2」,64911
24,理想型,1206647,16095,59,37,1443,872,60.43%,5.42%,48·留不住,93439
25,放学等我 第二季,31473543,447913,42,16,44490,34151,76.76%,7.62%,番外·恋爱纪念日,68837
26,我在无限游戏里封神 第二季（下）,20961792,254824,55,14,27909,23833,85.40%,9.35%,花絮06,76557
27,魔道祖师 第三季,297081815,1545131,66,56,97503,89848,92.15%,5.81%,传讯符·忘羡,22602
28,搭界 第一季,328811,14781,15,4,1482,702,47.37%,4.75%,主役采访 01,94617
29,魔道祖师 第一季,259765892,2278029,39,22,97141,64643,66.55%,2.84%,主创FT<下>,15861
30,再世权臣 第三季（下）,822174,24693,21,12,2215,1968,88.85%,7.97%,第十二集 ·  雨后风荷,93437
31,解瘾,264116,12198,15,1,707,133,18.81%,1.09%,福利音❃执迷,94782
32,清白之年,302539,11871,11,0,929,0,0.00%,0.00%,第三集·他骑竹马来,94838
33,台风眼 第二季,29678216,160535,50,32,14053,12996,92.48%,8.10%,完结 FT,68664
34,我在无限游戏里封神 第二季（上）,20603245,331944,42,11,34103,29531,86.59%,8.90%,花絮06,71605
35,沉醉不醒,3910579,56049,44,25,4688,2918,62.24%,5.21%,番外·墨源·上,86740
36,魔道祖师 第二季,171326981,1420301,41,37,88846,81580,91.82%,5.74%,主役FT（下）,19059
37,台风眼 第一季,35619332,304108,53,20,21728,13622,62.69%,4.48%,千万福利·富士山在等一片云,52404
38,藏南晚星,19567716,204622,79,42,20583,15235,74.02%,7.45%,主题曲伴奏·途经,85110
39,江医生 第一季,16802209,235274,49,27,22845,13924,60.95%,5.92%,千万播放福利第四弹·小剧场·猫,81852
40,嫁给一个死太监 第一季,3787181,76248,34,12,4464,2475,55.44%,3.25%,新春福利音,66726
41,小蘑菇 第二季,51714449,504084,51,34,51949,47736,91.89%,9.47%,破亿电话·双人,39605
42,某某 第一季,98436198,1721554,43,28,77385,45080,58.25%,2.62%,伴奏|《梧桐说》,58219
43,我喜欢你的信息素 第一季,100484688,1515684,48,21,72108,44715,62.01%,2.95%,四千万福利,58217
44,小蘑菇 第一季,50725148,928216,33,17,58458,39237,67.12%,4.23%,白噪音·漫步荒原,29125
45,吞海 第一季,51858458,533590,54,17,45467,28589,62.88%,5.36%,原创配乐·破晓,29187
46,娑婆,1520402,35721,23,13,3504,955,27.25%,2.67%,主题曲·世味,93178
47,沉浮事,293294,12083,11,0,1047,0,0.00%,0.00%,浊世篇·第二集,94775
48,默读 第五季,39210831,466341,47,34,46522,40117,86.23%,8.60%,电话,59100
49,降水概率百分百,1680788,27002,33,13,2569,1385,53.91%,5.13%,˚.⊹ 第十六期 ♡₊˚,93005
50,重生之将门毒后 第二季,42143529,383846,83,26,50561,34006,67.26%,8.86%,破亿福利·白噪音·花灯,52293
