排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,天官赐福 第四季,7272939,106061,19,0,新年小剧场《压岁钱》,91718
2,你的雪人能活多久 第一季,901790,49196,16,0,小剧场01 · 雪人便当,93787
3,灯花笑 上季,2398968,47879,18,4,第8集,94733
4,虚拟偶像团综丨《去世界尽头》,4674342,50638,29,0,嘉宾观察室柏闻篇·派对超新星,94354
5,宋玉章 第一季,2792607,42995,16,0,第三折 ·  啼笑因缘,86589
6,伏特加与曼特宁,1456182,60929,17,0,✦店长来啦！②,92988
7,囚于永夜,850435,23514,200,161,温然生日小剧场,94916
8,我花开后百花杀 第一季,89021,4008,7,0,第一集 · 向死而生,94893
9,满城衣冠 全一季,2170488,52935,26,5,花絮④ · 唱戏啦,90878
10,大王万万不可！ 第一季,304625,14248,23,6,第九集·缓缓以待,94259
11,恒星时刻 第一季,311878,47082,1,0,歌曲《狮心》（Live）,94789
12,搭界 第一季,385594,15554,19,7,小剧场 · 请墨宝,94617
13,门生故旧,774380,17702,61,48,贺刘番外·江静潮初落⑤,93774
14,赤霞珠,150329,9466,22,16,第18集·长相思,95114
15,放学后别来我办公室 全一季,477415,17274,8,0,第一课「天生我材必有用」,86868
16,沉浮事,481295,13825,12,1,浊世篇·第三集,94775
17,谁来言说夜晚 上季,1242030,14881,71,35,第52集,94321
18,请与我同眠,69456,6065,21,4,第06集·脆弱的猎物,93966
19,炽火难熄 全一季,248240,18387,10,1,第三集 · 升级,94917
20,任东西,54692,2957,7,0,任东西·第三集,94860
21,嫡谋·第一季,322543,8821,13,4,二十万福利小剧场,94462
22,守寡后我重生了 第二季,45380,2559,6,0,第一集,95212
23,触礁,150960,10226,10,1,✰花絮·01✰,95034
24,绰约,2088687,31982,34,5,200W播放纪念·裴廷约,86680
25,逆鳞 第一季,504285,15601,25,10,第十一剑,93750
26,解瘾,343867,12764,19,2,花絮4❃容先生要对洛生负责,94782
27,区区,302702,6320,36,27,番外·定金·上,94664
28,叛臣,178734,10955,17,7,晚安福利音 · 赵钧,94684
29,愚蠢的有钱人 全一季,127059,6517,12,1,花絮1·你坐你坐,94873
30,合笼蛊,401516,8910,15,3,花絮02·圆了,94418
