排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,7837537,163070,36,7,福利彩蛋·三折叠,93038
2,奇洛李维斯回信,48680814,541240,84,27,花絮10 · 破坏队形的花絮来了,85974
3,洄天 第一季,26034218,236701,54,10,第十二期,86815
4,情蛊,37945058,413874,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,163617592,3166490,77,0,第肆季-第十期,20741
6,囚于永夜,4743496,289560,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,52048210,820077,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,小蘑菇 第一季,50015536,918818,33,17,白噪音·漫步荒原,29125
9,早春晴朗,34938950,267892,57,24,完结FT,72230
10,我在无限游戏里封神 第四季,5179219,127868,35,11,第十一集 · 如何拥有五栋楼,86834
11,天官赐福 第一季,85142392,954157,61,43,四千万福利·小剧场·从前有一位名师,52400
12,天官赐福 第四季,5235498,85192,13,0,新年小剧场《压岁钱》,91718
13,魔道祖师 第一季,258579442,2264064,39,22,主创FT<下>,15861
14,我在无限游戏里封神 第一季,72752764,983942,64,14,线下漫展VLOG,52347
15,伪装学渣 第一季,102524956,1934694,30,17,千万福利·“叫妈妈”,58262
16,坠落,10844255,175672,59,22,台风眼S02E17,76041
17,奇洛李维斯回信 番外篇,855949,57402,3,2,番外 ·  庆生宴,93420
18,迪奥先生 第一季,79306660,1075810,30,15,王氏破产 铃声,23329
19,虚拟偶像团综丨《NEW DAYS（一起又出发）》,28994150,111416,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
20,我喜欢你的信息素 第一季,99580047,1503913,48,21,四千万福利,58217
21,一颗苹果,12946664,150288,80,34,启动音试听 · 谢青寄,90818
22,见春天,12910629,227809,54,8,魏清越书信·02,80533
23,放学等我 第二季,30599105,439222,42,16,番外·恋爱纪念日,68837
24,小蘑菇 第二季,51077619,499063,48,34,破亿福利·《风过荒野》主役版,39605
25,台风眼 第一季,34875428,294776,53,20,千万福利·富士山在等一片云,52404
26,将进酒 第一季,105446529,1434079,59,16,完结FT,25944
27,某某 第一季,97713497,1710211,43,28,伴奏|《梧桐说》,58219
28,交易沦陷,28266578,171815,138,99,特别福利·星空沦陷,54171
29,重生之将门毒后 第一季,92830274,828451,82,27,主役reaction·片段03,43922
30,娘娘腔,37320268,708589,31,0,主役听剧Reaction,46640
31,于是麦麦决定离家出走,5435689,104744,51,32,花絮11,86179
32,干涸地,1861029,81711,1,0,概念预告,86725
33,天官赐福 第三季,70400831,261293,67,43,小剧场·元宵·花灯,82040
34,入蛊 全一季,510219,16894,13,6,Ⱄⱄᐝ第九回,93646
35,沉醉不醒,3123312,52256,35,17,დ300万福利剧场·小狗,86740
36,再世权臣 第一季,21265515,255787,79,17,花絮07,71321
37,我在无限游戏里封神 第三季,22673375,210661,91,21,破亿纪念单曲·神明所遗落的,81851
38,全球高考 第一季（全新版）,21104284,366427,37,11,— 「全季完结FT」—,60289
39,藏南晚星,18834071,199018,79,42,主题曲伴奏·途经,85110
40,不二之臣,40765054,848675,16,0,大结局·下,25580
41,针锋对决,37639626,928040,19,0,完结FT  互动问答,19249
42,FOG[电竞] 第一季,70262052,761308,39,14,2000W福利·whisper伴奏抒情版,29122
43,江医生 第一季,16166996,229803,49,27,千万播放福利第四弹·小剧场·猫,81852
44,难哄,146186296,1574344,76,48,破亿福利·纪念FT,38074
45,偷偷藏不住,202246146,2414261,89,54,2亿福利·双人电话语音,34632
46,反差 全一季,7571456,58766,42,19,端午节福利音,86684
47,伏特加与曼特宁,743698,46518,3,0,520小剧场·吻醒,92988
48,魔道祖师 第三季,296026765,1540372,66,56,传讯符·忘羡,22602
49,南方海啸,23668390,168764,102,68,花絮⑤,85492
50,二哈和他的白猫师尊,15142322,99632,669,603,完结FT,81979
51,天官赐福 第二季,72055888,350752,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
52,吞海 第一季,50978779,525662,54,17,原创配乐·破晓,29187
53,虚拟偶像团综丨《一起再出发》,90701726,251205,179,0,中秋特辑·清道夫,58225
54,判官 第一季,38079524,648521,45,21,听剧reaction,37773
55,我在无限游戏里封神 第二季（下）,20215458,247940,55,14,花絮06,76557
56,这题超纲了 第一季,20545297,490711,44,17,【回放】《这题超纲了》M星直播,41369
57,娑婆,987357,30309,14,6,作者原创小剧场·端午节,93178
58,初三的六一儿童节,27577119,60805,287,255,番外9 跨年夜,85562
59,你的距离,90119547,933652,70,27,完结FT·主创版,31552
60,重生之将门毒后 第二季,41370825,378926,83,26,破亿福利·白噪音·花灯,52293
61,液态欲望 全一季,691320,29029,23,10,花絮04,86692
62,虚拟偶像团综丨《LASER出道日》,82636887,676621,89,0,专业小课堂：电子竞技运动与管理专业,28989
63,虚拟偶像综艺 |《VANITY FAIR（名利场）》,27573265,126968,71,0,梦系列小剧场06·白日,78684
