排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,20482433,212072,37,3,第五期,86815
2,一屋暗灯 全一季,2477026,91123,14,0,五一彩蛋,93038
3,奇洛李维斯回信,44210116,514344,79,23,花絮09 ·小花絮又又又又又来了,85974
4,情蛊,34921251,389600,64,45,番外·如果,86178
5,二哈和他的白猫师尊,161435047,3148405,76,0,第肆季-第九期,20741
6,囚于永夜,4331677,266711,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,50386696,803569,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,我在无限游戏里封神 第四季,3046376,110874,19,4,第四集 · 生魂,86834
9,一颗苹果,12059743,140146,80,34,启动音试听 · 谢青寄,90818
10,早春晴朗,32105920,248953,57,24,完结FT,72230
11,我在无限游戏里封神 第一季,71235301,970512,64,14,线下漫展VLOG,52347
12,天官赐福 第一季,83548790,941678,61,43,四千万福利·小剧场·从前有一位名师,52400
13,见春天,12383168,221471,54,8,魏清越书信·02,80533
14,虚拟偶像团综丨《NEW DAYS（一起又出发）》,26168070,107890,94,0,《Break of day》幕后花絮·戏里戏外,84529
15,魔道祖师 第一季,257349314,2251565,39,22,主创FT<下>,15861
16,伏特加与曼特宁,493817,35994,2,0,五一迷你剧场,92988
17,于是麦麦决定离家出走,4627672,97778,33,20,婚礼OST♪麦麦的婚礼进行曲,86179
18,天官赐福 第四季,4368022,70934,10,0,新年小剧场《压岁钱》,91718
19,放学等我 第二季,29611557,428385,42,16,番外·恋爱纪念日,68837
20,我喜欢你的信息素 第一季,98644129,1492616,48,21,四千万福利,58217
21,再世权臣 第一季,20639537,250908,79,17,花絮07,71321
22,干涸地,1732900,73022,1,0,概念预告,86725
23,伪装学渣 第一季,101817179,1921092,30,17,千万福利·“叫妈妈”,58262
24,重生之将门毒后 第一季,91405350,820497,82,27,主役reaction·片段03,43922
25,将进酒 第一季,104536611,1424468,59,16,完结FT,25944
26,娘娘腔,36364019,697039,31,0,主役听剧Reaction,46640
27,小蘑菇 第一季,49061495,907993,33,17,白噪音·漫步荒原,29125
28,逐玉 第一季,4245829,71192,43,14,原创配乐 · 凶夜,89245
29,某某 第一季,96928286,1698437,43,28,伴奏|《梧桐说》,58219
30,天官赐福 第三季,68827194,253648,67,43,小剧场·元宵·花灯,82040
31,台风眼 第一季,34043445,285483,53,20,千万福利·富士山在等一片云,52404
32,我在无限游戏里封神 第三季,21495445,203250,91,21,破亿纪念单曲·神明所遗落的,81851
33,全球高考 第一季（全新版）,20487938,358979,37,11,— 「全季完结FT」—,60289
34,初三的六一儿童节,24805777,53828,255,223,番外2 小陆的故事（18）,85562
35,沉醉不醒,1927988,42603,19,5,五一迷你剧场,86740
36,交易沦陷,26409198,162679,138,99,特别福利·星空沦陷,54171
37,二哈和他的白猫师尊,14213378,95313,669,603,完结FT,81979
38,藏南晚星,17911895,192522,79,42,主题曲伴奏·途经,85110
39,难哄,145335523,1569551,76,48,破亿福利·纪念FT,38074
40,你的距离,89314283,929089,70,27,完结FT·主创版,31552
41,反差 全一季,6691819,52539,31,13,第十一集·选择坠落,86684
42,针锋对决,37192674,919758,19,0,完结FT  互动问答,19249
43,顶级掠食者 第二季,6276011,51971,30,12,第十二集,86789
44,坠落,9984498,164782,59,22,台风眼S02E17,76041
45,南方海啸,22417390,164092,102,68,花絮⑤,85492
46,魔道祖师 第三季,294853180,1535639,66,56,传讯符·忘羡,22602
47,FOG[电竞] 第一季,69443789,756212,39,14,2000W福利·whisper伴奏抒情版,29122
48,偷偷藏不住,201444695,2410695,89,54,2亿福利·双人电话语音,34632
49,吞海 第一季,49964406,516565,54,17,原创配乐·破晓,29187
50,天官赐福 第二季,70746581,343706,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
51,逐玉 第二季,688683,13679,13,3,五一劳动节 · 谢征,92520
52,不二之臣,40327508,843615,16,0,大结局·下,25580
53,我在无限游戏里封神 第二季（下）,19418379,241009,55,14,花絮06,76557
54,判官 第一季,37555437,643321,45,21,听剧reaction,37773
55,这题超纲了 第一季,20108469,484267,44,17,【回放】《这题超纲了》M星直播,41369
56,虚拟偶像团综丨《一起再出发》,89103302,248971,179,0,中秋特辑·清道夫,58225
57,液态欲望 全一季,210839,17891,6,0,EP01,86692
58,欢迎进入梦魇直播间 第二季,5765922,42891,28,11,《今日没说法》⑤ ·「不平安疗养院」,90985
59,重生之将门毒后 第二季,40559137,374594,83,26,破亿福利·白噪音·花灯,52293
60,愚蠢的有钱人,376605,15868,24,11,【读诗】,93113
61,破云 第一季,58588134,1085146,20,15,圣诞特辑,59047
62,恩客,1001705,16101,39,26,32·好严重的惩罚,91870
63,虚拟偶像团综丨《LASER出道日》,81880736,673502,89,0,专业小课堂：电子竞技运动与管理专业,28989
64,欢迎进入梦魇直播间 第一季,22888730,188290,62,20,完结FT,75856
65,提灯看刺刀 上季,13998514,234373,32,8,花絮·韩楚,77771
66,美人印,534494,28384,13,5,第六集,92611
67,江医生 第一季,15489521,224279,49,27,千万播放福利第四弹·小剧场·猫,81852
68,悬日 上季,11177267,147645,52,18,ଫ苏洄生日福利,88192
69,惹祸精,905649,29089,37,14,小剧场④《不能碰》,90987
70,再世权臣 第三季（上）,2409326,46695,34,10,第十集 ·  再度启程,86827
71,AWM 第一季,85184410,1246998,43,20,第十四集·烙印,20284
72,我在无限游戏里封神 第二季（上）,19563970,318447,42,11,花絮06,71605
