排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,天官赐福 第四季,8340761,119025,22,3,10858,5090,46.88%,4.28%,第二集·明明如昨好风送我,91718
2,你的雪人能活多久 第一季,1155184,52964,21,2,4919,521,10.59%,0.98%,百万福利 · 傅让夷,93787
3,奇洛李维斯回信,54164946,571365,98,41,53629,28714,53.54%,5.03%,OST A12 · 暗恋基本法,85974
4,伏特加与曼特宁,1650477,62948,21,1,3074,658,21.41%,1.05%,主题曲·私藏余温,92988
5,宋玉章 第一季,3286884,44347,19,1,2710,652,24.06%,1.47%,主题曲 · 玉堂春· 伴奏,86589
6,灯花笑 上季,2863490,51499,22,7,7883,1362,17.28%,2.64%,第11集,94733
7,情蛊,41444418,445748,68,49,54193,33527,61.87%,7.52%,4000w福利·山大王,86178
8,我在无限游戏里封神 第四季,7795654,143996,56,15,11792,9253,78.47%,6.43%,特别放送 · emoji大挑战,86834
9,一屋暗灯 全一季,12743904,205169,54,14,34458,15748,45.70%,7.68%,主役版主题曲▪未说的,93038
10,满城衣冠 全一季,2368002,54034,30,8,3228,1282,39.71%,2.37%,第9集 · 正义,90878
11,天官赐福 第三季,72359692,273194,68,44,33906,28039,82.70%,10.26%,小剧场·元宵·花灯,82040
12,炽火难熄 全一季,315919,19920,13,3,1480,589,39.80%,2.96%,第五集 · 生日快乐,94917
13,天官赐福 第二季,73745765,361715,61,43,38737,35240,90.97%,9.74%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
14,囚于永夜,1143750,28710,200,161,2697,792,29.37%,2.76%,温然生日小剧场,94916
15,天官赐福 第一季,87450165,973447,61,43,68979,37149,53.86%,3.82%,四千万福利·小剧场·从前有一位名师,52400
16,早春晴朗,37462044,281263,57,24,22711,14871,65.48%,5.29%,完结FT,72230
17,沉浮事,655959,15137,14,3,1601,822,51.34%,5.43%,七夕小剧场·红线,94775
18,我在无限游戏里封神 第三季,24145430,220288,91,21,30316,22598,74.54%,10.26%,破亿纪念单曲·神明所遗落的,81851
19,放学等我 第一季,54213444,839056,53,18,62190,35983,57.86%,4.29%,1700W福利·P-特别小剧场「2022.12.2」,64911
20,放学等我 第二季,31859482,451551,42,16,44412,33933,76.41%,7.51%,番外·恋爱纪念日,68837
21,藏南晚星,19904956,207528,80,43,20899,15482,74.08%,7.46%,七夕小剧场 · 小许老师买菜记,85110
22,魔道祖师 第三季,297532870,1547126,66,56,97527,89848,92.13%,5.81%,传讯符·忘羡,22602
23,触礁,250275,11907,15,5,1252,820,65.50%,6.89%,七夕福利音,95034
24,我在无限游戏里封神 第一季,74790928,1002622,64,14,77734,43535,56.01%,4.34%,线下漫展VLOG,52347
25,魔道祖师 第一季,260258290,2283397,39,22,97143,64618,66.52%,2.83%,主创FT<下>,15861
26,台风眼 第二季,29882867,162747,50,32,14252,13191,92.56%,8.11%,完结 FT,68664
27,江医生 第一季,17082452,237561,49,27,23104,14134,61.18%,5.95%,千万播放福利第四弹·小剧场·猫,81852
28,我在无限游戏里封神 第二季（下）,21230930,257114,55,14,28188,24080,85.43%,9.37%,花絮06,76557
29,台风眼 第一季,35907969,307919,53,20,22088,13811,62.53%,4.49%,千万福利·富士山在等一片云,52404
30,魔道祖师 第二季,171610331,1422283,41,37,88889,81623,91.83%,5.74%,主役FT（下）,19059
31,降水概率百分百,1945719,28681,39,16,2886,1675,58.04%,5.84%,七夕语音 ♡ 晚安好梦,93005
32,我喜欢你的信息素 第一季,100866655,1519925,48,21,72080,44651,61.95%,2.94%,四千万福利,58217
33,某某 第一季,98746381,1725876,43,28,77209,45120,58.44%,2.61%,伴奏|《梧桐说》,58219
34,我在无限游戏里封神 第二季（上）,20796713,334158,42,11,34326,29723,86.59%,8.89%,花絮06,71605
35,江医生 第二季,8474330,122729,44,36,13742,12785,93.04%,10.42%,主役版·绝对,85256
36,绰约,2173209,32427,38,7,1529,591,38.65%,1.82%,律法小贴士·9则,86680
37,沉醉不醒,4151071,57361,49,30,4902,3086,62.95%,5.38%,七夕迷你剧场,86740
38,再世权臣 第三季（下）,915862,25955,21,12,2365,2108,89.13%,8.12%,第十二集 ·  雨后风荷,93437
39,一颗苹果,13927333,164948,82,35,13635,6026,44.20%,3.65%,完结FT · 谢谢光临,90818
40,吞海 第一季,52199414,536470,54,17,45705,28777,62.96%,5.36%,原创配乐·破晓,29187
41,重生之将门毒后 第二季,42481595,385757,83,26,50771,34191,67.34%,8.86%,破亿福利·白噪音·花灯,52293
42,我喜欢你的信息素 第二季,76829174,850371,43,26,58977,49771,84.39%,5.85%,国风版·星衍,58218
43,解瘾,420264,13400,22,4,878,345,39.29%,2.57%,第六集,94782
44,伪装学渣 第一季,103538505,1952626,30,17,80150,47012,58.66%,2.41%,千万福利·“叫妈妈”,58262
45,洄天 第一季,28271481,247194,65,14,23461,11348,48.37%,4.59%,完结语音 · 高能量S级监护人的一天,86815
46,将进酒 第一季,106583650,1446849,59,16,78375,53335,68.05%,3.69%,完结FT,25944
47,小蘑菇 第二季,51918007,505557,51,34,52069,47846,91.89%,9.46%,破亿电话·双人,39605
48,搭界 第一季,429958,16118,22,9,1631,865,53.03%,5.37%,第七集,94617
49,赤霞珠,259957,11676,28,19,990,745,75.25%,6.38%,七夕福利音·poem·唐渡,95114
50,默读 第五季,39295903,467197,47,34,46561,40160,86.25%,8.60%,电话,59100
