排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,12278887,201278,53,13,福利彩蛋·看星星,93038
2,奇洛李维斯回信,53246150,566529,98,41,OST A12 · 暗恋基本法,85974
3,情蛊,40738838,439845,68,49,4000w福利·山大王,86178
4,囚于永夜,5251753,316354,1,0,织音发布会纯享PV · 概念预告,86822
5,二哈和他的白猫师尊,166217108,3190255,80,0,第肆季-第十三期,20741
6,灯花笑 上季,2255488,46536,18,4,第8集,94733
7,放学等我 第一季,53793439,835426,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,天官赐福 第一季,86972021,969367,61,43,四千万福利·小剧场·从前有一位名师,52400
9,虚拟偶像团综丨《去世界尽头》,4575559,50326,29,0,嘉宾观察室柏闻篇·派对超新星,94354
10,天官赐福 第四季,7029698,104469,16,0,正式预告·神明与信徒,91718
11,伪装学渣 第一季,103355912,1949945,30,17,千万福利·“叫妈妈”,58262
12,我在无限游戏里封神 第四季,7513551,142013,56,15,特别放送 · emoji大挑战,86834
13,我在无限游戏里封神 第一季,74466884,999822,64,14,线下漫展VLOG,52347
14,魔道祖师 第一季,259951785,2280048,39,22,主创FT<下>,15861
15,恒星时刻 第一季,300501,46166,1,0,歌曲《狮心》（Live）,94789
16,你的雪人能活多久 第一季,774677,46872,15,0,第二集 · 现在开始同居生活？,93787
17,洄天 第一季,28087419,246164,65,14,完结语音 · 高能量S级监护人的一天,86815
18,宋玉章 第一季,2626406,42550,15,0,第二折 · 小团圆,86589
19,我喜欢你的信息素 第一季,100628646,1517327,48,21,四千万福利,58217
20,小蘑菇 第一季,50808128,929421,33,17,白噪音·漫步荒原,29125
21,一颗苹果,13776831,162968,82,35,完结FT · 谢谢光临,90818
22,囚于永夜,755031,21949,200,161,温然生日小剧场,94916
23,台风眼 第一季,35727531,305490,53,20,千万福利·富士山在等一片云,52404
24,将进酒 第一季,106379920,1444824,59,16,完结FT,25944
25,见春天,13331591,233009,54,8,魏清越书信·02,80533
26,某某 第一季,98553022,1723157,43,28,伴奏|《梧桐说》,58219
27,重生之将门毒后 第一季,94501218,839285,82,27,主役reaction·片段03,43922
28,再世权臣 第一季,21965547,260665,79,17,花絮07,71321
29,放学等我 第二季,31614503,449083,42,16,番外·恋爱纪念日,68837
30,伏特加与曼特宁,1374934,60225,16,0,第二期,92988
31,虚拟偶像团综丨《NEW DAYS（一起又出发）》,31306305,114847,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
32,天官赐福 第三季,71908534,270575,68,44,小剧场·元宵·花灯,82040
33,早春晴朗,36880393,277360,57,24,完结FT,72230
34,娘娘腔,38310327,721255,31,0,主役听剧Reaction,46640
35,迪奥先生 第一季,79663900,1078465,30,15,王氏破产 铃声,23329
36,全球高考 第一季（全新版）,21810852,374974,37,11,— 「全季完结FT」—,60289
37,二哈和他的白猫师尊,16250360,105212,669,603,完结FT,81979
38,满城衣冠 全一季,2110264,52459,25,5,主题曲② · 失控的月亮,90878
39,干涸地,2003526,91544,1,0,概念预告,86725
