排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,5665086,137067,29,4,六一彩蛋,93038
2,奇洛李维斯回信,47026705,530901,83,27,回信广播剧主创FT（上）,85974
3,洄天 第一季,24121347,228811,49,7,花絮04 · 主役篇,86815
4,情蛊,36930798,405505,67,48,完结FT·下,86178
5,奇洛李维斯回信 番外篇,718153,51185,3,2,番外 ·  庆生宴,93420
6,囚于永夜,4573894,279767,1,0,织音发布会纯享PV · 概念预告,86822
7,二哈和他的白猫师尊,162675769,3158564,76,0,第肆季-第九期,20741
8,放学等我 第一季,51416952,813828,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
9,见春天,12753296,225749,54,8,魏清越书信·02,80533
10,早春晴朗,33837981,260718,57,24,完结FT,72230
11,我在无限游戏里封神 第四季,4273688,121105,27,8,第八集 · 百鬼夜行,86834
12,天官赐福 第一季,84508802,949150,61,43,四千万福利·小剧场·从前有一位名师,52400
13,天官赐福 第四季,4833860,79868,11,0,先导预告,91718
14,魔道祖师 第一季,258088983,2258750,39,22,主创FT<下>,15861
15,我在无限游戏里封神 第一季,72136121,978229,64,14,线下漫展VLOG,52347
16,虚拟偶像团综丨《NEW DAYS（一起又出发）》,28117845,110065,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
17,伪装学渣 第一季,102241452,1929157,30,17,千万福利·“叫妈妈”,58262
18,一颗苹果,12636227,146285,80,34,启动音试听 · 谢青寄,90818
19,娑婆,750778,27852,9,2,作者原创小剧场·幼儿园,93178
20,小蘑菇 第一季,49564675,913597,33,17,白噪音·漫步荒原,29125
21,放学等我 第二季,30218629,435178,42,16,番外·恋爱纪念日,68837
22,我喜欢你的信息素 第一季,99199043,1499129,48,21,四千万福利,58217
23,于是麦麦决定离家出走,5202503,102866,47,30,500w福利✦活动日,86179
24,交易沦陷,27597048,168506,138,99,特别福利·星空沦陷,54171
25,迪奥先生 第一季,79157140,1074821,30,15,王氏破产 铃声,23329
26,重生之将门毒后 第一季,92276287,825324,82,27,主役reaction·片段03,43922
27,将进酒 第一季,105079071,1430030,59,16,完结FT,25944
28,台风眼 第一季,34529608,290921,53,20,千万福利·富士山在等一片云,52404
29,娘娘腔,36953926,704153,31,0,主役听剧Reaction,46640
30,某某 第一季,97411530,1705340,43,28,伴奏|《梧桐说》,58219
31,再世权臣 第一季,21028397,253977,79,17,花絮07,71321
32,坠落,10394839,169958,59,22,台风眼S02E17,76041
33,伏特加与曼特宁,682749,43507,3,0,520小剧场·吻醒,92988
34,天官赐福 第三季,69845002,258312,67,43,小剧场·元宵·花灯,82040
35,液态欲望 全一季,543968,26456,18,7,好狗好狗,86692
36,初三的六一儿童节,26777557,59063,287,255,番外9 跨年夜,85562
37,我在无限游戏里封神 第三季,22216882,207531,91,21,破亿纪念单曲·神明所遗落的,81851
38,反差 全一季,7304851,57417,38,19,第十六集·如果梦境成真,86684
39,干涸地,1804471,77726,1,0,概念预告,86725
40,全球高考 第一季（全新版）,20860893,363415,37,11,— 「全季完结FT」—,60289
41,藏南晚星,18492508,196508,79,42,主题曲伴奏·途经,85110
42,难哄,145855130,1572528,76,48,破亿福利·纪念FT,38074
43,沉醉不醒,2641785,48381,29,11,儿童节迷你剧场,86740
44,针锋对决,37457139,924776,19,0,完结FT  互动问答,19249
45,不二之臣,40585916,846514,16,0,大结局·下,25580
46,偷偷藏不住,201949468,2412875,89,54,2亿福利·双人电话语音,34632
47,吞海 第一季,50616184,522372,54,17,原创配乐·破晓,29187
48,二哈和他的白猫师尊,14788761,97915,669,603,完结FT,81979
49,南方海啸,23186616,167058,102,68,花絮⑤,85492
50,顶级掠食者 第二季,7292850,54589,37,17,番外·官宣,86789
51,魔道祖师 第三季,295576212,1538514,66,56,传讯符·忘羡,22602
52,FOG[电竞] 第一季,69921240,759100,39,14,2000W福利·whisper伴奏抒情版,29122
53,天官赐福 第二季,71582869,347988,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
54,偏偏宠爱,17200523,359495,49,13,四百万语音·江忍,52353
55,判官 第一季,37880170,646470,45,21,听剧reaction,37773
56,虚拟偶像团综丨《一起再出发》,90084476,250219,179,0,中秋特辑·清道夫,58225
57,这题超纲了 第一季,20380916,488341,44,17,【回放】《这题超纲了》M星直播,41369
58,江医生 第一季,15880752,227263,49,27,千万播放福利第四弹·小剧场·猫,81852
59,蜉蝣,303254,17444,11,1,ೀ˖˚ 第四集,93202
60,再世权臣 第三季（下）,219255,16042,7,3,日历语音 · 关怀,93437
61,你的距离,89817588,931861,70,27,完结FT·主创版,31552
62,入蛊 全一季,251345,12354,6,0,Ⱄⱄᐝ第三回,93646
63,我在无限游戏里封神 第二季（下）,19903328,245054,55,14,花絮06,76557
64,虚拟偶像团综丨《LASER出道日》,82346913,675339,89,0,专业小课堂：电子竞技运动与管理专业,28989
65,重生之将门毒后 第二季,41059431,377241,83,26,破亿福利·白噪音·花灯,52293
66,逐玉 第一季,4374828,72149,43,14,原创配乐 · 凶夜,89245
67,虚拟偶像综艺 |《VANITY FAIR（名利场）》,27274544,126112,71,0,梦系列小剧场06·白日,78684
68,破云 第一季,58827011,1090086,20,15,圣诞特辑,59047
69,烟花情书,105612,4297,7,3,第五集,93337
70,小蘑菇 第二季,50501938,495390,46,33,全剧五千万福利,39605
71,逐玉 第二季,832450,15122,19,7,小剧场③ · 吃醋记,92520
72,魔道祖师 第二季,170377449,1413677,41,37,主役FT（下）,19059
