排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,4583003,124014,24,3,花絮04,93038
2,奇洛李维斯回信,46096064,525539,81,25,回信广播剧完结FT（下） · 花都冰室,85974
3,洄天 第一季,22792998,223396,43,5,520语音 · 最佳情侣大赛,86815
4,情蛊,36300169,400389,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,162255506,3154516,76,0,第肆季-第九期,20741
6,囚于永夜,4488396,275001,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,51047365,810230,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,见春天,12641689,224413,54,8,魏清越书信·02,80533
9,奇洛李维斯回信 番外篇,579817,44873,3,2,番外 ·  庆生宴,93420
10,早春晴朗,33188932,256493,57,24,完结FT,72230
11,我在无限游戏里封神 第四季,3796167,117487,24,6,特别放送 · 拯救san值计划启动,86834
12,天官赐福 第一季,84147158,946322,61,43,四千万福利·小剧场·从前有一位名师,52400
13,我在无限游戏里封神 第一季,71811099,975337,64,14,线下漫展VLOG,52347
14,虚拟偶像团综丨《NEW DAYS（一起又出发）》,27544183,109284,94,0,《Break of day》幕后花絮·戏里戏外,84529
15,魔道祖师 第一季,257822620,2255938,39,22,主创FT<下>,15861
16,一颗苹果,12455351,144341,80,34,启动音试听 · 谢青寄,90818
17,伪装学渣 第一季,102079785,1925772,30,17,千万福利·“叫妈妈”,58262
18,放学等我 第二季,30000325,432738,42,16,番外·恋爱纪念日,68837
19,娑婆,609149,25610,7,0,第三集,93178
20,天官赐福 第四季,4576364,75600,10,0,新年小剧场《压岁钱》,91718
21,我喜欢你的信息素 第一季,98995879,1496487,48,21,四千万福利,58217
22,再世权臣 第一季,20886501,252824,79,17,花絮07,71321
23,重生之将门毒后 第一季,91970631,823565,82,27,主役reaction·片段03,43922
24,交易沦陷,27170113,166503,138,99,特别福利·星空沦陷,54171
25,娘娘腔,36746575,701587,31,0,主役听剧Reaction,46640
26,伏特加与曼特宁,622260,41265,3,0,520迷你剧场,92988
27,将进酒 第一季,104882297,1427833,59,16,完结FT,25944
28,小蘑菇 第一季,49366861,911475,33,17,白噪音·漫步荒原,29125
29,干涸地,1779716,76067,1,0,概念预告,86725
30,台风眼 第一季,34347578,288988,53,20,千万福利·富士山在等一片云,52404
31,某某 第一季,97235443,1702597,43,28,伴奏|《梧桐说》,58219
32,于是麦麦决定离家出走,4973342,100688,38,23,花絮05,86179
33,初三的六一儿童节,26122949,57559,275,243,番外5 失恋（2）,85562
34,坠落,10250922,168315,59,22,台风眼S02E17,76041
35,液态欲望 全一季,447177,24469,13,3,520 · 专属番外,86692
36,全球高考 第一季（全新版）,20729721,361856,37,11,— 「全季完结FT」—,60289
37,天官赐福 第三季,69476475,256545,67,43,小剧场·元宵·花灯,82040
38,我在无限游戏里封神 第三季,21960914,206018,91,21,破亿纪念单曲·神明所遗落的,81851
39,难哄,145676519,1571546,76,48,破亿福利·纪念FT,38074
40,藏南晚星,18295428,195176,79,42,主题曲伴奏·途经,85110
41,顶级掠食者 第二季,7068676,54059,36,16,启动音征集,86789
42,二哈和他的白猫师尊,14589601,97094,669,603,完结FT,81979
43,反差 全一季,7059234,55581,36,17,700W福利·521运动小语音,86684
44,沉醉不醒,2331364,45037,26,8,第八期,86740
45,南方海啸,22912127,166052,102,68,花絮⑤,85492
46,偷偷藏不住,201765941,2412037,89,54,2亿福利·双人电话语音,34632
47,针锋对决,37363139,923011,19,0,完结FT  互动问答,19249
48,迪奥先生 第一季,79072710,1074355,30,15,王氏破产 铃声,23329
49,吞海 第一季,50388794,520349,54,17,原创配乐·破晓,29187
50,逐玉 第一季,4338534,71879,43,14,原创配乐 · 凶夜,89245
51,魔道祖师 第三季,295320485,1537519,66,56,传讯符·忘羡,22602
52,偏偏宠爱,17110012,358310,49,13,四百万语音·江忍,52353
53,这题超纲了 第一季,20284911,486890,44,17,【回放】《这题超纲了》M星直播,41369
54,不二之臣,40482520,845398,16,0,大结局·下,25580
55,判官 第一季,37769807,645416,45,21,听剧reaction,37773
56,FOG[电竞] 第一季,69743464,757940,39,14,2000W福利·whisper伴奏抒情版,29122
57,你的距离,89642019,930982,70,27,完结FT·主创版,31552
58,虚拟偶像团综丨《一起再出发》,89744755,249767,179,0,中秋特辑·清道夫,58225
59,天官赐福 第二季,71276141,346388,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
60,我在无限游戏里封神 第二季（下）,19730705,243600,55,14,花絮06,76557
61,虚拟偶像团综丨《LASER出道日》,82188884,674661,89,0,专业小课堂：电子竞技运动与管理专业,28989
62,江医生 第一季,15733706,226046,49,27,千万播放福利第四弹·小剧场·猫,81852
63,重生之将门毒后 第二季,40884221,376267,83,26,破亿福利·白噪音·花灯,52293
64,破云 第一季,58746300,1088278,20,15,圣诞特辑,59047
65,虚拟偶像综艺 |《VANITY FAIR（名利场）》,27107671,125699,71,0,梦系列小剧场06·白日,78684
66,提灯看刺刀 上季,14153606,236293,32,8,花絮·韩楚,77771
67,欢迎进入梦魇直播间 第一季,23101722,190015,62,20,完结FT,75856
68,逐玉 第二季,784610,14646,17,6,第九集 · 流言,92520
69,欢迎进入梦魇直播间 第二季,6065629,44748,28,11,《今日没说法》⑤ ·「不平安疗养院」,90985
70,再世权臣 第三季（上）,2598630,47844,34,10,第十集 ·  再度启程,86827
71,别来无恙 第一季,22689598,447829,48,22,1000W福利•《满心》（合唱版）,37937
72,愚蠢的有钱人,627314,18781,44,31,【花絮3】,93113
73,魔道祖师 第二季,170226566,1412664,41,37,主役FT（下）,19059
74,蜉蝣,211130,15666,8,0,ೀ˖˚ 小剧场·在路上,93202
75,谁把谁当真,14587272,770030,4,0,第四期,726
76,我在无限游戏里封神 第二季（上）,19771922,321081,42,11,花絮06,71605
77,我喜欢你的信息素 第二季,75649761,839883,43,26,国风版·星衍,58218
78,你就当我死了吧  全一季,12539883,243967,30,0,主役版主题曲（纯享）,76841
79,夫人你马甲又掉了 第一季,64320212,1018154,25,0,小剧场3,32574
80,烟花情书,79742,3765,5,1,第三集,93337
81,虚拟偶像综艺丨《险象环声》,82329324,434762,138,0,三千万福利·偶像问答,38165
82,再世权臣 第三季（下）,137084,13265,5,2,第二集 ·  同舟共济,93437
83,小蘑菇 第二季,50297593,494031,46,33,全剧五千万福利,39605
84,悬日 上季,11330099,148921,52,18,ଫ苏洄生日福利,88192
85,落池,68152996,1344481,15,0,落池·番外,22032
86,惹祸精,1061367,31175,42,14,100福利·斯昭起床福利音,90987
