排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,8650869,170805,39,8,福利彩蛋·葡萄柚相亲记,93038
2,洄天 第一季,26602317,239276,56,11,第十三期,86815
3,我在无限游戏里封神 第四季,5580904,130499,37,12,第十二集 · 烂尾楼,86834
4,满城衣冠 全一季,1178960,42126,7,0,第1集 · 旧人不覆,90878
5,虚拟偶像团综丨《去世界尽头》,261113,26551,2,0,MANTA端午特辑·“五”福临门,94354
6,绰约,1613249,28025,16,0,主题曲·流亡地,86680
7,谁来言说夜晚 上季,258600,9665,15,0,第6集,94321
8,楚乌 第一季,102638,5849,16,0,第一集,94336
9,嫡谋·第一季,37586,2316,5,0,第一集·「重来一次」下,94462
10,理想型,337489,7027,11,0,06·落空,93439
11,只想和你好好的,182427,6533,9,1,✧ 第三期 ✧,94176
12,奇洛李维斯回信 番外篇,901274,59563,3,2,番外 ·  庆生宴,93420
13,再世权臣 第三季（下）,450523,20184,13,7,第七集 ·  但梦梨花,93437
14,沉浮事,618609,16098,83,72,花絮-贰,92895
15,入蛊 全一季,600383,17871,16,8,Ⱄⱄᐝ 第十一回,93646
16,娑婆,1069979,31139,15,7,第八集,93178
17,精神科医生神经了,190130,11559,18,2,处方四✫刺桐（下）,93567
18,门生故旧,420044,14672,29,17,★ 22·獠牙,93774
19,愚蠢的有钱人,1337950,26821,85,68,【花絮6】,93113
20,欲言难止,351035,12861,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
21,降水概率百分百,1199411,23463,24,8,˚.⊹ 第十一期 ♡₊˚,93005
22,逆鳞 第一季,254562,12156,14,2,小剧场 · 吾家有龙初长成,93750
23,禁区,551580,12843,92,64,63 有惊,92575
24,请与我同眠,7640,1647,3,0,预告·沉溺,93966
25,你克制一点 全一季,918149,26085,23,10,花絮④,87343
26,蜉蝣,528559,21204,18,5,ೀ˖˚ 第七集,93202
27,当你叫醒我,292559,7587,4,0,片尾曲《普通市民2126》,94268
28,秋燥 第一季,297888,13392,11,2,第五集,93438
29,液态欲望 全一季,731894,29547,24,11,番外·谣言,86692
30,闭嘴，你这假粉 全一季,2076569,26044,33,20,番外2 · 一日为友，终生为父,87641
