排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,情蛊,41281911,444462,68,49,4000w福利·山大王,86178
2,奇洛李维斯回信,53952667,570286,98,41,OST A12 · 暗恋基本法,85974
3,二哈和他的白猫师尊,166818337,3193945,84,0,概念曲-拜长久（+童声版）,20741
4,囚于永夜,5323657,319767,1,0,织音发布会纯享PV · 概念预告,86822
5,灯花笑 上季,2715109,50340,21,6,盛京杂谈·贰,94733
6,放学等我 第一季,54108276,838028,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
7,一屋暗灯 全一季,12621703,204195,54,14,主役版主题曲▪未说的,93038
8,天官赐福 第四季,8012907,116608,21,2,小剧场·姻缘签,91718
9,你的雪人能活多久 第一季,1086056,52040,19,2,七夕节福利彩蛋,93787
10,虚拟偶像团综丨《去世界尽头》,5000862,51531,39,0,许向宁·不解缘,94354
11,伪装学渣 第一季,103491071,1951973,30,17,千万福利·“叫妈妈”,58262
12,天官赐福 第一季,87332607,972465,61,43,四千万福利·小剧场·从前有一位名师,52400
13,魔道祖师 第一季,260183470,2282585,39,22,主创FT<下>,15861
14,我在无限游戏里封神 第一季,74714581,1001947,64,14,线下漫展VLOG,52347
15,宋玉章 第一季,3096322,43778,16,0,第三折 ·  啼笑因缘,86589
16,我在无限游戏里封神 第四季,7732667,143532,56,15,特别放送 · emoji大挑战,86834
17,我喜欢你的信息素 第一季,100808636,1519320,48,21,四千万福利,58217
18,囚于永夜,1054420,27665,200,161,温然生日小剧场,94916
19,洄天 第一季,28229361,246951,65,14,完结语音 · 高能量S级监护人的一天,86815
20,台风眼 第一季,35862889,307323,53,20,千万福利·富士山在等一片云,52404
21,将进酒 第一季,106532494,1446377,59,16,完结FT,25944
22,伏特加与曼特宁,1589952,62332,19,1,七夕迷你剧场,92988
23,重生之将门毒后 第一季,94802847,840826,82,27,主役reaction·片段03,43922
24,某某 第一季,98696237,1725030,43,28,伴奏|《梧桐说》,58219
25,放学等我 第二季,31798581,450898,42,16,番外·恋爱纪念日,68837
26,天官赐福 第三季,72250966,272543,68,44,小剧场·元宵·花灯,82040
27,一颗苹果,13890052,164474,82,35,完结FT · 谢谢光临,90818
28,恒星时刻 第一季,332441,48571,1,0,歌曲《狮心》（Live）,94789
29,早春晴朗,37203884,278879,57,24,完结FT,72230
30,再世权臣 第一季,22090622,261483,79,17,花絮07,71321
31,娘娘腔,38475753,723122,31,0,主役听剧Reaction,46640
32,小蘑菇 第一季,50908508,930778,33,17,白噪音·漫步荒原,29125
33,全球高考 第一季（全新版）,21925945,376174,37,11,— 「全季完结FT」—,60289
34,虚拟偶像团综丨《NEW DAYS（一起又出发）》,31599810,115172,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
35,见春天,13391787,233721,54,8,魏清越书信·02,80533
36,二哈和他的白猫师尊,16450700,106134,669,603,完结FT,81979
37,迪奥先生 第一季,79722244,1078954,30,15,王氏破产 铃声,23329
38,天官赐福 第二季,73653592,361074,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
39,江医生 第一季,17043107,237270,49,27,千万播放福利第四弹·小剧场·猫,81852
40,满城衣冠 全一季,2299706,53683,29,7,七夕福利音,90878
41,藏南晚星,19835485,207000,80,43,七夕小剧场 · 小许老师买菜记,85110
42,奇洛李维斯回信 番外篇,1166743,72822,3,2,番外 ·  庆生宴,93420
43,判官 第一季,38773472,655926,45,21,听剧reaction,37773
44,虚拟偶像团综丨《LASER出道日》,83940803,682179,89,0,专业小课堂：电子竞技运动与管理专业,28989
45,难哄,147266425,1580026,76,48,破亿福利·纪念FT,38074
46,我在无限游戏里封神 第三季,24090988,219913,91,21,破亿纪念单曲·神明所遗落的,81851
47,唇枪 上季,302596,20018,1,0,织音发布会纯享PV,94802
48,虚拟偶像团综丨《一起再出发》,93141155,254677,179,0,中秋特辑·清道夫,58225
49,FOG[电竞] 第一季,71264070,768227,39,14,2000W福利·whisper伴奏抒情版,29122
50,干涸地,2021688,92520,1,0,概念预告,86725
51,偷偷藏不住,203117147,2418265,89,54,2亿福利·双人电话语音,34632
52,针锋对决,38167576,938930,19,0,完结FT  互动问答,19249
53,魔道祖师 第三季,297458390,1546812,66,56,传讯符·忘羡,22602
54,这题超纲了 第一季,21118655,499242,44,17,【回放】《这题超纲了》M星直播,41369
55,交易沦陷,29856713,177693,138,99,特别福利·星空沦陷,54171
56,重生之将门毒后 第二季,42430054,385441,83,26,破亿福利·白噪音·花灯,52293
57,于是麦麦决定离家出走,6015178,112895,53,33,七夕小剧场✦小天使,86179
58,虚拟偶像综艺 |《VANITY FAIR（名利场）》,28754854,130180,71,0,梦系列小剧场06·白日,78684
59,吞海 第一季,52143772,536031,54,17,原创配乐·破晓,29187
60,我在无限游戏里封神 第二季（下）,21193856,256765,55,14,花絮06,76557
61,南方海啸,25006697,173452,102,68,花絮⑤,85492
62,你的距离,90988636,938839,70,27,完结FT·主创版,31552
63,虚拟偶像综艺丨《险象环声》,84405081,439346,138,0,三千万福利·偶像问答,38165
64,沉醉不醒,4126045,57259,49,30,七夕迷你剧场,86740
65,封建糟粕,16100074,155631,143,110,充电·李叔堂,87589
66,不二之臣,41200477,854517,16,0,大结局·下,25580
67,魔道祖师 第二季,171566785,1421981,41,37,主役FT（下）,19059
68,欢迎进入梦魇直播间 第一季,24015245,198155,62,20,完结FT,75856
69,嫡谋·第一季,344813,9170,15,6,七夕限定·小剧场,94462
70,别来无恙 第一季,23358219,458010,48,22,1000W福利•《满心》（合唱版）,37937
71,我喜欢你的信息素 第二季,76789963,850021,43,26,国风版·星衍,58218
72,君有疾否 第一季,27238784,467476,67,56,苏世誉 ✦ 第一季启动音,34592
73,我在无限游戏里封神 第二季（上）,20770199,333832,42,11,花絮06,71605
74,破云 第一季,59432303,1104139,20,15,圣诞特辑,59047
75,不想了,9828442,114739,93,66,500W福利·主役版主题曲《同谋》,70445
76,嫁给一个死太监 第一季,3907980,78423,34,12,新春福利音,66726
77,炽火难熄 全一季,290552,19451,12,2,七夕节福利彩蛋,94917
78,虚拟偶像团综丨《FINE DAY》,35270774,254606,41,0,虚拟偶像，但开团会,50725
79,去你的岛,579532,19682,26,13,番外,77026
80,红白囍 第一季,7516135,115225,46,13,花絮03,81597
81,AWM 第一季,86085175,1257283,43,20,第十四集·烙印,20284
82,夫人你马甲又掉了 第一季,65217488,1025412,25,0,小剧场3,32574
83,小蘑菇 第二季,51887603,505336,51,34,破亿电话·双人,39605
84,谁把谁当真,14847149,781189,4,0,第四期,726
85,FOG[电竞]第二季,58728869,436963,50,28,破亿特别直播回放,39588
86,旧故新长 全一季,1368090,112013,1,0,织音发布会PV,86778
87,当你叫醒我,1085476,17373,14,0,回响主题曲《当你叫醒我》,94268
88,营业悖论 第一季,48344049,661693,50,13,中秋特别语音,36817
89,悬日 上季,11930706,155069,52,18,ଫ苏洄生日福利,88192
90,我嗑了对家X我的CP,58583361,899056,48,29,完结FT,21102
91,全球高考 第二季,40207364,550796,40,15,—原创配乐「警告声中接吻」—,39622
92,BE狂魔求生系统 第一季,17586117,400559,72,17,1000W福利·真吃醋啦O.o？,51469
93,唇枪 ,2917634,181221,5,0,第六期,21362
94,沉浮事,607483,14844,14,3,七夕小剧场·红线,94775
95,娑婆,1718657,37168,26,16,作者原创七夕番外·阎王香火,93178
96,再世权臣 第三季（下）,904329,25774,21,12,第十二集 ·  雨后风荷,93437
97,我只喜欢你的人设 第一季,29352121,634024,27,13,600w福利主役版主题曲,29154
98,台风眼 第二季,29850076,162419,50,32,完结 FT,68664
