排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,9706129,180125,44,10,第十二集,93038
2,虚拟偶像团综丨《去世界尽头》,1024856,35672,5,0,团综主题曲·《去世界尽头》(纯享版),94354
3,灯花笑 上季,88507,15588,1,0,预告·归路,94733
4,洄天 第一季,27085441,241495,61,12,主题曲「你的方向」· 伴奏,86815
5,搭界 第一季,46808,8361,2,0,定档预告,94617
6,请与我同眠,28885,4207,12,0,第01集,93966
7,入蛊 全一季,701938,18946,19,11,Ⱄⱄᐝ第十四回,93646
8,金陵春 第一季,12589,1545,2,0,正式预告,94497
9,满城衣冠 全一季,1398173,45427,10,0,第2集 · 债,90878
10,理想型,570199,11120,26,8,19·告白,93439
11,嫡谋·第一季,119955,4600,7,0,主题曲· 无怨,94462
12,秋燥 第一季,362516,14384,14,4,花絮②,93438
13,逆鳞 第一季,317508,13098,17,4,第六剑,93750
14,娑婆,1159324,32060,17,9,第十集,93178
15,绰约,1765187,29915,20,0,小暑·入伏提醒·裴廷约,86680
16,奇洛李维斯回信 番外篇,956246,62241,3,2,番外 ·  庆生宴,93420
17,谁来言说夜晚 上季,503355,11249,25,0,第16集,94321
18,再世权臣 第三季（下）,531764,21337,15,8,第八集 ·  走投无路,93437
19,大王万万不可！ 第一季,147678,11237,10,1,第四集·唇枪舌战,94259
20,楚乌 第一季,177943,6945,19,0,主题曲 啄,94336
21,愚蠢的有钱人,1434363,27424,89,72,【花絮6】,93113
22,蜉蝣,634004,22353,20,7,ೀ˖˚ 第九集,93202
23,玫瑰美人 全一季,69401,6945,9,2,第五期,94009
24,当你叫醒我,525620,11345,6,0,第二集,94268
25,欲言难止,428003,14726,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
26,禁区,633091,13174,105,76,73 尾声（上）,92575
27,门生故旧,526496,15706,39,27,★ 32·调教,93774
28,初三的六一儿童节 第二季（上）,2220242,12262,18,9,②百万福利放送 · 时常运动,93154
29,液态欲望 全一季,768552,30270,25,11,花絮05,86692
30,精神科医生神经了,238898,12748,21,4,处方五✫黛力新（下）,93567
