排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,11361987,193749,51,12,32751,14273,43.58%,7.37%,启动音▪宋星阑,93038
2,我在无限游戏里封神 第四季,7007434,138634,56,15,10922,8409,76.99%,6.07%,特别放送 · emoji大挑战,86834
3,满城衣冠 全一季,1776584,49482,17,3,2705,687,25.40%,1.39%,第5集 · 不疯魔不成活,90878
4,奇洛李维斯回信,51893815,558714,98,41,52311,27695,52.94%,4.96%,OST A12 · 暗恋基本法,85974
5,洄天 第一季,27765433,244712,65,14,23160,11160,48.19%,4.56%,完结语音 · 高能量S级监护人的一天,86815
6,情蛊,39744434,430734,67,48,52189,32150,61.60%,7.46%,完结FT·下,86178
7,灯花笑 上季,1170745,36860,10,0,6150,0,0.00%,0.00%,第3集,94733
8,天官赐福 第三季,71391816,267538,67,43,33180,27385,82.53%,10.24%,小剧场·元宵·花灯,82040
9,绰约,1930558,31196,28,3,1308,368,28.13%,1.18%,律法小贴士·5则,86680
10,我在无限游戏里封神 第三季,23530660,216471,91,21,29818,22185,74.40%,10.25%,破亿纪念单曲·神明所遗落的,81851
11,天官赐福 第二季,72929941,356351,61,43,38337,34870,90.96%,9.79%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
12,理想型,1002300,15242,47,27,1315,752,57.19%,4.93%,38·我很想你,93439
13,早春晴朗,36361693,275064,57,24,22195,14567,65.63%,5.30%,完结FT,72230
14,天官赐福 第一季,86386786,964576,61,43,68711,36950,53.78%,3.83%,四千万福利·小剧场·从前有一位名师,52400
15,一颗苹果,13551874,160295,82,35,13114,5767,43.98%,3.60%,完结FT · 谢谢光临,90818
16,宋玉章 第一季,1527000,32753,6,0,779,0,0.00%,0.00%,倒计时伍 · 孟庭静×宋玉章,86589
17,谁来言说夜晚 上季,828210,13434,42,16,1283,530,41.31%,3.95%,第33集,94321
18,我在无限游戏里封神 第一季,73947476,995074,64,14,77470,43405,56.03%,4.36%,线下漫展VLOG,52347
19,放学等我 第一季,53246566,831031,53,18,62704,36099,57.57%,4.34%,1700W福利·P-特别小剧场「2022.12.2」,64911
20,放学等我 第二季,31301023,446384,42,16,44537,34250,76.90%,7.67%,番外·恋爱纪念日,68837
21,魔道祖师 第三季,296875068,1544185,66,56,97545,89899,92.16%,5.82%,传讯符·忘羡,22602
22,搭界 第一季,248065,13683,10,2,1271,432,33.99%,3.16%,花絮 01,94617
23,我在无限游戏里封神 第二季（下）,20809952,253492,55,14,27756,23696,85.37%,9.35%,花絮06,76557
24,入戏,8841867,93426,80,54,7554,5814,76.97%,6.22%,新春语音,82289
25,魔道祖师 第一季,259529286,2275434,39,22,97163,64653,66.54%,2.84%,主创FT<下>,15861
26,再世权臣 第三季（下）,721363,23436,19,11,2050,1801,87.85%,7.68%,第十一集 ·  仍佑河山,93437
27,沉醉不醒,3769062,55496,42,23,4539,2792,61.51%,5.03%,第十六期,86740
28,藏南晚星,19431186,203588,79,42,20463,15148,74.03%,7.44%,主题曲伴奏·途经,85110
29,台风眼 第二季,29592201,159542,50,32,13963,12911,92.47%,8.09%,完结 FT,68664
30,默读 第五季,39170512,465865,47,34,46504,40100,86.23%,8.61%,电话,59100
31,小蘑菇 第一季,50616521,926583,33,17,58433,39214,67.11%,4.23%,白噪音·漫步荒原,29125
32,小蘑菇 第二季,51610099,503243,51,34,51905,47695,91.89%,9.48%,破亿电话·双人,39605
33,魔道祖师 第二季,171191123,1419387,41,37,88850,81586,91.82%,5.75%,主役FT（下）,19059
34,囚于永夜,266652,11944,199,161,794,185,23.30%,1.55%,番外 少爷的生日7,94916
35,台风眼 第一季,35476077,302319,53,20,21572,13546,62.79%,4.48%,千万福利·富士山在等一片云,52404
36,我在无限游戏里封神 第二季（上）,20497225,330627,42,11,33991,29435,86.60%,8.90%,花絮06,71605
37,吞海 第一季,51699854,532133,54,17,45336,28490,62.84%,5.35%,原创配乐·破晓,29187
38,娑婆,1399909,34799,20,11,3412,888,26.03%,2.55%,第十一集,93178
39,某某 第一季,98287226,1719442,43,28,77460,45112,58.24%,2.62%,伴奏|《梧桐说》,58219
40,我喜欢你的信息素 第一季,100302375,1513508,48,21,72279,44862,62.07%,2.96%,四千万福利,58217
41,江医生 第一季,16667277,234122,49,27,22739,13835,60.84%,5.91%,千万播放福利第四弹·小剧场·猫,81852
42,于是麦麦决定离家出走,5805425,110636,51,32,9888,6042,61.10%,5.46%,花絮11,86179
43,吞海 第二季,32631960,272162,56,19,26088,24301,93.15%,8.93%,新年祝福,67085
44,将进酒 第一季,106098264,1441826,59,16,78355,53339,68.07%,3.70%,完结FT,25944
45,炽火难熄 全一季,73724,11396,5,0,708,0,0.00%,0.00%,第一集 · 相遇,94917
46,合笼蛊,278096,8252,11,1,546,103,18.86%,1.25%,第三集·做梦,94418
47,默读 第四季,46024192,542973,31,23,42056,40206,95.60%,7.40%,骆一锅的一天,59099
48,吞海 第三季（上）,22581935,217693,38,16,18556,17382,93.67%,7.98%,OST·04 此地埋名,73221
49,嫁给一个死太监 第一季,3687025,74290,34,12,4311,2373,55.05%,3.19%,新春福利音,66726
50,重生之将门毒后 第二季,41983817,382946,83,26,50453,33914,67.22%,8.86%,破亿福利·白噪音·花灯,52293
