排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,灯花笑 上季,1028812,35269,9,0,盛京杂谈·壹,94733
2,虚拟偶像团综丨《去世界尽头》,3228368,46019,23,0,周年来电·许向宁,94354
3,囚于永夜,203096,10525,192,154,《囚于永夜》座谈会之完结FT,94916
4,宋玉章 第一季,1430538,32348,4,0,预告贰 · 销金窟,86589
5,再世权臣 第三季（下）,696886,23209,19,11,第十一集 ·  仍佑河山,93437
6,娑婆,1377538,34654,20,11,第十一集,93178
7,理想型,958195,14920,45,25,36·疲惫,93439
8,满城衣冠 全一季,1726338,49054,16,2,小剧场 · 绯闻,90878
9,搭界 第一季,223714,12911,9,2,第三集 下,94617
10,合笼蛊,260518,7899,10,0,小剧场·大暑,94418
11,沉浮事,87517,8034,5,0,采访贰·鬼府有话说,94775
12,任东西,6311,1247,1,0,任东西·预告,94860
13,奇洛李维斯回信 番外篇,1038104,66574,3,2,番外 ·  庆生宴,93420
14,大王万万不可！ 第一季,197096,12667,12,3,第六集·肝胆相照,94259
15,我花开后百花杀 第一季,47772,2836,4,0,预告 · 春心动,94893
16,蜉蝣,795877,24362,25,10,ೀ˖˚视频花絮02,93202
17,叛臣,93234,8771,12,4,第三集 · 回,94684
18,只想和你好好的,325308,7962,14,4,✧ 小剧场一·狼人杀 ✧,94176
19,恒星时刻 第一季,202207,36962,1,0,歌曲《狮心》（Live）,94789
20,炽火难熄 全一季,36824,8431,4,0,倒计时1天,94917
21,谁来言说夜晚 上季,795058,13260,40,14,第31集,94321
22,绰约,1903489,30928,26,2,大暑·白噪音·裴廷约,86680
23,当你叫醒我,792253,14568,10,0,第五集,94268
24,欲言难止,586138,18513,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
25,嫡谋·第一季,233237,7052,9,1,第四集 ·「内院生波」,94462
26,秋燥 第一季,450402,15705,17,6,第九集,93438
27,入蛊 全一季,837369,20187,22,14,Ⱄⱄᐝ白噪音·逍遥居,93646
28,谎话缠绵,56910,6114,8,2,❀第三集·醉言真心,94476
29,愚蠢的有钱人 全一季,19712,2931,2,0,预告,94873
30,金陵春 第一季,91821,4679,8,0,第二集,94497
