排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,8108909,166024,37,7,花絮05,93038
2,奇洛李维斯回信,48936567,542738,84,27,花絮10 · 破坏队形的花絮来了,85974
3,洄天 第一季,26225946,237490,54,10,第十二期,86815
4,情蛊,38101902,415131,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,163751200,3167693,77,0,第肆季-第十期,20741
6,囚于永夜,4770754,291082,1,0,织音发布会纯享PV · 概念预告,86822
7,小蘑菇 第一季,50070648,919381,33,17,白噪音·漫步荒原,29125
8,放学等我 第一季,52152689,821071,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
9,早春晴朗,35098370,268875,57,24,完结FT,72230
10,我在无限游戏里封神 第四季,5322818,128836,35,11,第十一集 · 如何拥有五栋楼,86834
11,天官赐福 第四季,5325882,85962,13,0,新年小剧场《压岁钱》,91718
12,天官赐福 第一季,85240572,954952,61,43,四千万福利·小剧场·从前有一位名师,52400
13,魔道祖师 第一季,258660028,2264931,39,22,主创FT<下>,15861
14,我在无限游戏里封神 第一季,72848704,984751,64,14,线下漫展VLOG,52347
15,坠落,10957857,177016,59,22,台风眼S02E17,76041
16,伪装学渣 第一季,102572379,1935587,30,17,千万福利·“叫妈妈”,58262
17,虚拟偶像团综丨《NEW DAYS（一起又出发）》,29133947,111553,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
18,迪奥先生 第一季,79330712,1075984,30,15,王氏破产 铃声,23329
19,我喜欢你的信息素 第一季,99641295,1504696,48,21,四千万福利,58217
20,一颗苹果,12993227,150844,80,34,启动音试听 · 谢青寄,90818
21,小蘑菇 第二季,51126602,499431,48,34,破亿福利·《风过荒野》主役版,39605
22,放学等我 第二季,30661928,439863,42,16,番外·恋爱纪念日,68837
23,奇洛李维斯回信 番外篇,873878,58215,3,2,番外 ·  庆生宴,93420
24,台风眼 第一季,34930396,295406,53,20,千万福利·富士山在等一片云,52404
25,见春天,12933287,228133,54,8,魏清越书信·02,80533
26,将进酒 第一季,105502429,1434684,59,16,完结FT,25944
27,某某 第一季,97762509,1710897,43,28,伴奏|《梧桐说》,58219
28,交易沦陷,28365030,172309,138,99,特别福利·星空沦陷,54171
29,重生之将门毒后 第一季,92922592,828928,82,27,主役reaction·片段03,43922
30,娘娘腔,37376517,709254,31,0,主役听剧Reaction,46640
31,干涸地,1870917,82385,1,0,概念预告,86725
32,天官赐福 第三季,70481709,261739,67,43,小剧场·元宵·花灯,82040
33,于是麦麦决定离家出走,5472575,105008,51,32,花絮11,86179
34,再世权臣 第一季,21304402,256082,79,17,花絮07,71321
35,我在无限游戏里封神 第三季,22746515,211098,91,21,破亿纪念单曲·神明所遗落的,81851
36,藏南晚星,18888167,199346,79,42,主题曲伴奏·途经,85110
37,全球高考 第一季（全新版）,21145718,366958,37,11,— 「全季完结FT」—,60289
38,沉醉不醒,3179825,52555,35,17,დ300万福利剧场·小狗,86740
39,入蛊 全一季,541664,17283,14,7,Ⱄⱄᐝ第十回,93646
40,不二之臣,40791666,849045,16,0,大结局·下,25580
41,针锋对决,37667294,928583,19,0,完结FT  互动问答,19249
42,FOG[电竞] 第一季,70313640,761661,39,14,2000W福利·whisper伴奏抒情版,29122
43,江医生 第一季,16210846,230174,49,27,千万播放福利第四弹·小剧场·猫,81852
44,难哄,146237820,1574654,76,48,破亿福利·纪念FT,38074
45,偷偷藏不住,202289637,2414498,89,54,2亿福利·双人电话语音,34632
46,虚拟偶像团综丨《去世界尽头》,189552,22139,2,0,MANTA端午特辑·“五”福临门,94354
47,魔道祖师 第三季,296101472,1540670,66,56,传讯符·忘羡,22602
48,二哈和他的白猫师尊,15201338,99922,669,603,完结FT,81979
49,南方海啸,23740513,168980,102,68,花絮⑤,85492
50,天官赐福 第二季,72126677,351157,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
51,反差 全一季,7603631,58867,42,19,端午节福利音,86684
52,吞海 第一季,51041085,526159,54,17,原创配乐·破晓,29187
53,虚拟偶像团综丨《一起再出发》,90803768,251345,179,0,中秋特辑·清道夫,58225
54,伏特加与曼特宁,751666,46914,3,0,520小剧场·吻醒,92988
55,判官 第一季,38111856,648858,45,21,听剧reaction,37773
56,我在无限游戏里封神 第二季（下）,20264001,248353,55,14,花絮06,76557
57,这题超纲了 第一季,20573637,491106,44,17,【回放】《这题超纲了》M星直播,41369
58,你的距离,90165639,933920,70,27,完结FT·主创版,31552
59,初三的六一儿童节,27671588,61030,287,255,番外9 跨年夜,85562
60,重生之将门毒后 第二季,41420596,379166,83,26,破亿福利·白噪音·花灯,52293
61,娑婆,1015772,30573,14,6,作者原创小剧场·端午节,93178
62,虚拟偶像团综丨《LASER出道日》,82689873,676852,89,0,专业小课堂：电子竞技运动与管理专业,28989
63,虚拟偶像综艺 |《VANITY FAIR（名利场）》,27625027,127099,71,0,梦系列小剧场06·白日,78684
64,液态欲望 全一季,712553,29241,24,11,番外·谣言,86692
65,愚蠢的有钱人,1273762,26438,83,66,【花絮6】,93113
66,我在无限游戏里封神 第二季（上）,20128803,325680,42,11,花絮06,71605
67,魔道祖师 第二季,170708722,1415902,41,37,主役FT（下）,19059
68,夫人你马甲又掉了 第一季,64653462,1020797,25,0,小剧场3,32574
69,破云 第一季,58989984,1093836,20,15,圣诞特辑,59047
70,偏偏宠爱,17374460,361689,49,13,四百万语音·江忍,52353
71,我喜欢你的信息素 第二季,76053654,843542,43,26,国风版·星衍,58218
72,失忆后死对头成了我男朋友？,5005535,98840,44,20,花絮·陆云笙,86693
73,逐玉 第一季,4453784,72827,43,14,原创配乐 · 凶夜,89245
74,提灯看刺刀 上季,14400520,239094,32,8,花絮·韩楚,77771
75,FOG[电竞]第二季,57829699,433332,50,28,破亿特别直播回放,39588
76,逐玉 第二季,929975,15966,24,11,第十四集 · 我嫁,92520
77,谁把谁当真,14680326,773832,4,0,第四期,726
78,落池,68347665,1347058,15,0,落池·番外,22032
79,君有疾否 第一季,26785824,460827,67,56,苏世誉 ✦ 第一季启动音,34592
80,满城衣冠 全一季,1006932,37833,4,0,倒计时三,90878
81,欢迎进入梦魇直播间 第一季,23421450,192765,62,20,完结FT,75856
82,虚拟偶像综艺丨《险象环声》,82935424,436096,138,0,三千万福利·偶像问答,38165
83,恩客,2004419,21255,78,63,小剧场·端午,91870
84,再世权臣 第三季（下）,402250,19469,12,6,小剧场 · 我与狸奴不出门,93437
85,别来无恙 第一季,22914109,451214,48,22,1000W福利•《满心》（合唱版）,37937
86,本能游戏,25535429,105948,221,158,雪地番外 · 04冰冷的家,69569
87,顶级掠食者 第二季,7633120,55612,49,18,番外·金龙舟,86789
88,门生故旧,351817,13894,24,12,☆ 17·奖励,93774
89,秋燥 第一季,272785,13051,11,2,第五集,93438
90,有名,22980123,164270,60,32,制作FT,52382
91,将进酒 第二季,72282569,811377,45,22,第二季完结FT,30383
92,旧故新长 全一季,1237354,98812,1,0,织音发布会PV,86778
93,秉性下等,25598893,204537,99,35,两千万福利·时间的情书,64528
94,你就当我死了吧  全一季,12794340,247366,30,0,主役版主题曲（纯享）,76841
95,燎原,37588199,389536,43,34,FT,63688
96,AWM 第一季,85615499,1251556,43,20,第十四集·烙印,20284
97,太傅他人人喊打 第二季,3471081,42603,35,20,小剧场·《苍梧佳期》,86723
