排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,10015961,183034,45,10,30659,12525,40.85%,6.84%,福利彩蛋·白噪音,93038
2,我在无限游戏里封神 第四季,6240695,134200,42,14,10071,7563,75.10%,5.64%,第十四集 · 致命游戏,86834
3,洄天 第一季,27251517,242571,62,13,22809,10899,47.78%,4.49%,第十五期,86815
4,奇洛李维斯回信,50628718,551473,98,41,51641,27194,52.66%,4.93%,OST A12 · 暗恋基本法,85974
5,满城衣冠 全一季,1461558,46058,11,0,2181,0,0.00%,0.00%,第3集 · 勋章&挽联,90878
6,情蛊,38995805,424115,67,48,51385,31699,61.69%,7.47%,完结FT·下,86178
7,早春晴朗,35884977,272728,57,24,21959,14425,65.69%,5.29%,完结FT,72230
8,坠落,11328670,181273,59,22,14905,4945,33.18%,2.73%,番外二·新生,76041
9,我在无限游戏里封神 第三季,23173300,213910,91,21,29466,21894,74.30%,10.24%,破亿纪念单曲·神明所遗落的,81851
10,天官赐福 第三季,70966684,264629,67,43,32903,27151,82.52%,10.26%,小剧场·元宵·花灯,82040
11,绰约,1801532,30141,22,1,1126,146,12.97%,0.48%,律法小贴士·3则,86680
12,天官赐福 第二季,72558473,353862,61,43,38109,34675,90.99%,9.80%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
13,天官赐福 第一季,85831209,959903,61,43,68595,36886,53.77%,3.84%,四千万福利·小剧场·从前有一位名师,52400
14,默读 第五季,39104434,464975,47,34,46461,40059,86.22%,8.62%,电话,59100
15,理想型,651544,12421,30,12,1036,485,46.81%,3.90%,23·不要再见面,93439
16,沉醉不醒,3566130,54568,40,21,4321,2611,60.43%,4.78%,第十五期,86740
17,放学等我 第一季,52768445,826670,53,18,62892,36228,57.60%,4.38%,1700W福利·P-特别小剧场「2022.12.2」,64911
18,放学等我 第二季,31018857,443625,42,16,44559,34317,77.01%,7.74%,番外·恋爱纪念日,68837
19,一颗苹果,13277474,155380,81,34,12718,5553,43.66%,3.57%,花絮08 · 客官很可以,90818
20,再世权臣 第三季（下）,567026,21667,16,9,1664,1492,89.66%,6.89%,第九集 ·  承君一诺,93437
21,我在无限游戏里封神 第一季,73430448,990288,64,14,77323,43338,56.05%,4.38%,线下漫展VLOG,52347
22,魔道祖师 第三季,296534511,1542553,66,56,97591,89961,92.18%,5.83%,传讯符·忘羡,22602
23,灯花笑 上季,190055,21052,2,0,3297,0,0.00%,0.00%,主题曲壹·只身朝夕,94733
24,小蘑菇 第二季,51419955,501636,51,34,51837,47644,91.91%,9.50%,破亿电话·双人,39605
25,谁来言说夜晚 上季,571066,11678,28,2,1053,271,25.74%,2.32%,第19集,94321
26,我在无限游戏里封神 第二季（下）,20557040,251049,55,14,27515,23483,85.35%,9.35%,花絮06,76557
27,魔道祖师 第一季,259141085,2270563,39,22,97102,64660,66.59%,2.85%,主创FT<下>,15861
28,默读 第四季,45960955,542046,31,23,42022,40172,95.60%,7.41%,骆一锅的一天,59099
29,入戏,8654350,91691,80,54,7485,5760,76.95%,6.28%,新春语音,82289
30,小蘑菇 第一季,50385439,923550,33,17,58342,39164,67.13%,4.24%,白噪音·漫步荒原,29125
31,藏南晚星,19190774,201675,79,42,20270,14985,73.93%,7.43%,主题曲伴奏·途经,85110
32,魔道祖师 第二季,170979884,1417827,41,37,88859,81584,91.81%,5.75%,主役FT（下）,19059
33,台风眼 第二季,29446831,157659,50,32,13801,12756,92.43%,8.09%,完结 FT,68664
34,默读 第三季,37393976,600156,17,14,35569,33109,93.08%,5.52%,甜甜生日特别篇,59098
35,台风眼 第一季,35235706,298938,53,20,21280,13400,62.97%,4.48%,千万福利·富士山在等一片云,52404
36,吞海 第一季,51411477,529452,54,17,45126,28340,62.80%,5.35%,原创配乐·破晓,29187
37,我在无限游戏里封神 第二季（上）,20325163,328271,42,11,33780,29240,86.56%,8.91%,花絮06,71605
38,某某 第一季,98045808,1715600,43,28,77563,45183,58.25%,2.63%,伴奏|《梧桐说》,58219
39,默读 第二季,29332109,607651,16,11,35455,33553,94.64%,5.52%,花絮03,59097
40,大王万万不可！ 第一季,158309,11573,10,1,776,128,16.49%,1.11%,第四集·唇枪舌战,94259
41,愚蠢的有钱人,1454959,27536,89,72,2372,1314,55.40%,4.77%,【花絮6】,93113
42,门生故旧,555865,15934,44,32,1537,1117,72.67%,7.01%,☆ 35·Over,93774
43,秋燥 第一季,375041,14527,14,4,1528,539,35.27%,3.71%,花絮②,93438
44,我喜欢你的信息素 第一季,99984410,1509255,48,21,72379,44998,62.17%,2.98%,四千万福利,58217
45,江医生 第一季,16450527,232096,49,27,22544,13682,60.69%,5.89%,千万播放福利第四弹·小剧场·猫,81852
46,将进酒 第一季,105832118,1438588,59,16,78343,53362,68.11%,3.71%,完结FT,25944
47,吞海 第二季,32458805,270631,56,19,25939,24155,93.12%,8.93%,新年祝福,67085
48,沉浮事,739045,17847,85,73,1332,836,62.76%,4.68%,花絮-肆,92895
49,默读 第一季,54151981,1078925,24,11,53490,38461,71.90%,3.56%,花絮9,59096
50,逆鳞 第一季,328168,13269,17,4,1347,581,43.13%,4.38%,第六剑,93750
