排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,18761534,202125,34,1,沈酌生日福利 · 东方玄学,86815
2,奇洛李维斯回信,43082907,507120,79,23,花絮09 ·小花絮又又又又又来了,85974
3,情蛊,34108368,382576,63,44,花絮14,86178
4,一屋暗灯 全一季,1036527,63004,7,0,倒计时一,93038
5,二哈和他的白猫师尊,160809614,3144384,75,0,第肆季-第八期,20741
6,囚于永夜,4225551,260591,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,49970824,798858,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,我在无限游戏里封神 第四季,2561094,105404,13,2,第二集 · 阴山村,86834
9,逐玉 第一季,4168777,70682,43,14,原创配乐 · 凶夜,89245
10,一颗苹果,11742380,137013,80,34,启动音试听 · 谢青寄,90818
11,天官赐福 第一季,83085657,938635,61,43,四千万福利·小剧场·从前有一位名师,52400
12,虚拟偶像团综丨《NEW DAYS（一起又出发）》,24908270,106901,91,0,MANTA季少一单曲·《敬明天》纯享版,84529
13,我在无限游戏里封神 第一季,70845814,966872,64,14,线下漫展VLOG,52347
14,于是麦麦决定离家出走,4422165,96179,31,18,小剧场✦三分钟热度,86179
15,魔道祖师 第一季,257060602,2248594,39,22,主创FT<下>,15861
16,早春晴朗,31457570,244746,57,24,完结FT,72230
17,天官赐福 第四季,4183992,67909,10,0,新年小剧场《压岁钱》,91718
18,重生之将门毒后 第一季,91063161,818586,82,27,主役reaction·片段03,43922
19,见春天,12250439,219757,54,8,魏清越书信·02,80533
20,将进酒 第一季,104332922,1422235,59,16,完结FT,25944
21,放学等我 第二季,29372666,425267,42,16,番外·恋爱纪念日,68837
22,我喜欢你的信息素 第一季,98431594,1490054,48,21,四千万福利,58217
23,美人印,479642,27467,11,3,ost《诱他》,92611
24,小蘑菇 第一季,48846835,905763,33,17,白噪音·漫步荒原,29125
25,伏特加与曼特宁,431356,32053,1,0,京儒♡生日快乐,92988
26,逐玉 第二季,634782,12899,10,2,第五集 · 诛心,92520
27,娘娘腔,36129782,693782,31,0,主役听剧Reaction,46640
28,天官赐福 第三季,68358716,251828,67,43,小剧场·元宵·花灯,82040
29,伪装学渣 第一季,101656985,1917949,30,17,千万福利·“叫妈妈”,58262
30,某某 第一季,96742919,1695539,43,28,伴奏|《梧桐说》,58219
31,沉醉不醒,1634113,40231,13,0,第三期,86740
32,我在无限游戏里封神 第三季,21205646,201355,91,21,破亿纪念单曲·神明所遗落的,81851
33,再世权臣 第一季,20471525,249659,79,17,花絮07,71321
34,藏南晚星,17693824,190799,79,42,主题曲伴奏·途经,85110
35,初三的六一儿童节,23899041,51173,242,210,番外2 小陆的故事（5）,85562
36,全球高考 第一季（全新版）,20328623,356858,37,11,— 「全季完结FT」—,60289
37,台风眼 第一季,33848280,283142,53,20,千万福利·富士山在等一片云,52404
38,交易沦陷,25999062,160686,138,99,特别福利·星空沦陷,54171
39,二哈和他的白猫师尊,13978864,94121,669,603,完结FT,81979
40,反差 全一季,6504363,50649,30,12,彩蛋·总裁助理的自我修养,86684
41,干涸地,1629727,69040,1,0,概念预告,86725
42,顶级掠食者 第二季,5871238,50585,27,10,花絮03,86789
43,针锋对决,37095863,917758,19,0,完结FT  互动问答,19249
44,难哄,145138827,1568398,76,48,破亿福利·纪念FT,38074
45,你的距离,89104824,927829,70,27,完结FT·主创版,31552
46,魔道祖师 第三季,294566693,1534346,66,56,传讯符·忘羡,22602
47,FOG[电竞] 第一季,69265871,755131,39,14,2000W福利·whisper伴奏抒情版,29122
48,偷偷藏不住,201249282,2409871,89,54,2亿福利·双人电话语音,34632
49,南方海啸,22149106,163095,102,68,花絮⑤,85492
50,吞海 第一季,49719552,514507,54,17,原创配乐·破晓,29187
51,不二之臣,40230501,842469,16,0,大结局·下,25580
52,天官赐福 第二季,70360303,342004,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
53,我在无限游戏里封神 第二季（下）,19228847,239236,55,14,花絮06,76557
54,重生之将门毒后 第二季,40367104,373581,83,26,破亿福利·白噪音·花灯,52293
55,坠落,9852590,163023,59,22,台风眼S02E17,76041
56,第二十八年春,10534538,378437,13,0,第四期,26751
57,AWM 第一季,85086370,1245834,43,20,第十四集·烙印,20284
58,欢迎进入梦魇直播间 第二季,5403049,41272,23,10,《非诚忽扰》第４期,90985
59,判官 第一季,37430724,641852,45,21,听剧reaction,37773
60,悬日 上季,11066174,146752,52,18,ଫ苏洄生日福利,88192
61,江医生 第一季,15353599,223354,49,27,千万播放福利第四弹·小剧场·猫,81852
62,虚拟偶像团综丨《一起再出发》,88755198,248503,179,0,中秋特辑·清道夫,58225
63,虚拟偶像团综丨《LASER出道日》,81708382,672731,89,0,专业小课堂：电子竞技运动与管理专业,28989
64,欢迎进入梦魇直播间 第一季,22735046,187002,62,20,完结FT,75856
65,提灯看刺刀 上季,13904629,233105,32,8,花絮·韩楚,77771
66,偷风不偷月 上季,7810627,124501,41,18,300w福利·楚识琛（沈若臻）·风月语录,71389
67,这题超纲了 第一季,19999144,482323,44,17,【回放】《这题超纲了》M星直播,41369
68,破云 第一季,58486198,1083066,20,15,圣诞特辑,59047
69,惹祸精,763150,27523,33,11,第十三集,90987
70,再世权臣 第三季（上）,2164721,45236,32,8,花絮03·都很敏感,86827
71,顽石 全一季,3678890,59618,59,15,花絮 · 16,88696
72,第二十八年春II,112977,4585,2,0,第五期,92633
73,我在无限游戏里封神 第二季（上）,19432675,316615,42,11,花絮06,71605
74,虚拟偶像综艺 |《VANITY FAIR（名利场）》,26616540,124513,71,0,梦系列小剧场06·白日,78684
75,骄阳似我 全一季,3160679,33566,40,15,百万彩蛋 · 白噪音小剧场,90737
76,夫人你马甲又掉了 第一季,64010347,1015661,25,0,小剧场3,32574
77,小蘑菇 第二季,49746520,490549,46,33,全剧五千万福利,39605
78,恩客,796141,14886,28,15,21·难堪,91870
79,失忆后死对头成了我男朋友？,4452717,92674,44,20,花絮·陆云笙,86693
