排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,8363625,167842,39,8,28436,10977,38.60%,6.54%,福利彩蛋·葡萄柚相亲记,93038
2,我在无限游戏里封神 第四季,5401545,129428,36,11,9156,6616,72.26%,5.11%,特别放送 · 打工人的亿些日常之窝囊日常,86834
3,洄天 第一季,26339013,238052,54,10,22205,10359,46.65%,4.35%,第十二期,86815
4,奇洛李维斯回信,49092498,543584,84,27,50849,26564,52.24%,4.89%,花絮10 · 破坏队形的花絮来了,85974
5,早春晴朗,35200497,269373,57,24,21666,14230,65.68%,5.28%,完结FT,72230
6,情蛊,38199201,415928,67,48,50551,31202,61.72%,7.50%,完结FT·下,86178
7,沉醉不醒,3228128,52841,36,18,4104,2427,59.14%,4.59%,第十三期,86740
8,再世权臣 第三季（下）,424041,19777,13,7,1337,1162,86.91%,5.88%,第七集 ·  但梦梨花,93437
9,小蘑菇 第二季,51157982,499627,48,34,51707,47569,92.00%,9.52%,破亿福利·《风过荒野》主役版,39605
10,我在无限游戏里封神 第三季,22793310,211378,91,21,29128,21596,74.14%,10.22%,破亿纪念单曲·神明所遗落的,81851
11,天官赐福 第三季,70535470,262028,67,43,32618,26889,82.44%,10.26%,小剧场·元宵·花灯,82040
12,坠落,11015074,177575,59,22,14629,4844,33.11%,2.73%,番外二·新生,76041
13,小蘑菇 第一季,50105464,919698,33,17,58285,39115,67.11%,4.25%,白噪音·漫步荒原,29125
14,满城衣冠 全一季,1061639,39287,6,0,1007,0,0.00%,0.00%,倒计时一,90878
15,天官赐福 第二季,72175916,351445,61,43,37910,34495,90.99%,9.82%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
16,天官赐福 第一季,85302425,955408,61,43,68493,36783,53.70%,3.85%,四千万福利·小剧场·从前有一位名师,52400
17,愚蠢的有钱人,1301583,26600,84,67,2269,1226,54.03%,4.61%,【健康贴士】,93113
18,娑婆,1043322,30842,15,7,3094,661,21.36%,2.14%,第八集,93178
19,放学等我 第一季,52210608,821551,53,18,63111,36312,57.54%,4.42%,1700W福利·P-特别小剧场「2022.12.2」,64911
20,放学等我 第二季,30697271,440212,42,16,44499,34424,77.36%,7.82%,番外·恋爱纪念日,68837
21,我在无限游戏里封神 第一季,72907749,985266,64,14,77143,43263,56.08%,4.39%,线下漫展VLOG,52347
22,门生故旧,379520,14235,26,14,1306,881,67.46%,6.19%,☆ 19·惩罚,93774
23,藏南晚星,18923485,199576,79,42,20051,14805,73.84%,7.42%,主题曲伴奏·途经,85110
24,我在无限游戏里封神 第二季（下）,20295151,248635,55,14,27294,23280,85.29%,9.36%,花絮06,76557
25,魔道祖师 第三季,296151257,1540851,66,56,97584,89968,92.20%,5.84%,传讯符·忘羡,22602
26,反差 全一季,7620618,58938,42,19,4511,2806,62.20%,4.76%,端午节福利音,86684
27,魔道祖师 第一季,258711504,2265406,39,22,97035,64583,66.56%,2.85%,主创FT<下>,15861
28,一颗苹果,13021027,151162,80,34,12379,5400,43.62%,3.57%,启动音试听 · 谢青寄,90818
29,吞海 第一季,51081554,526457,54,17,44921,28185,62.74%,5.35%,原创配乐·破晓,29187
30,逆鳞 第一季,234202,11878,13,1,1139,353,30.99%,2.97%,微雪宫会客厅第一期,93750
31,交易沦陷,28434726,172577,138,99,17110,9986,58.36%,5.79%,特别福利·星空沦陷,54171
32,太傅他人人喊打 第二季,3488970,42725,35,20,3570,2497,69.94%,5.84%,小剧场·《苍梧佳期》,86723
33,秋燥 第一季,285633,13219,11,2,1364,342,25.07%,2.59%,第五集,93438
34,魔道祖师 第二季,170739082,1416099,41,37,88877,81606,91.82%,5.76%,主役FT（下）,19059
35,初三的六一儿童节,27735158,61162,287,255,7070,5787,81.85%,9.46%,番外9 跨年夜,85562
36,台风眼 第二季,29287428,155746,50,32,13642,12605,92.40%,8.09%,完结 FT,68664
37,我在无限游戏里封神 第二季（上）,20150215,325947,42,11,33575,29080,86.61%,8.92%,花絮06,71605
38,江医生 第一季,16238399,230390,49,27,22402,13566,60.56%,5.89%,千万播放福利第四弹·小剧场·猫,81852
39,台风眼 第一季,34966697,295729,53,20,20981,13235,63.08%,4.48%,千万福利·富士山在等一片云,52404
40,某某 第一季,97789816,1711265,43,28,77471,45171,58.31%,2.64%,伴奏|《梧桐说》,58219
41,将进酒 第一季,105539637,1435057,59,16,78348,53384,68.14%,3.72%,完结FT,25944
42,我喜欢你的信息素 第一季,99677055,1505119,48,21,72359,45025,62.22%,2.99%,四千万福利,58217
43,吞海 第二季,32255479,268835,56,19,25779,24004,93.11%,8.93%,新年祝福,67085
44,顶级掠食者 第二季,7657403,55725,49,18,5316,4317,81.21%,7.75%,番外·金龙舟,86789
45,失忆后死对头成了我男朋友？,5021720,99000,44,20,6560,4428,67.50%,4.47%,花絮·陆云笙,86693
46,伪装学渣 第一季,102597050,1936036,30,17,79363,46856,59.04%,2.42%,千万福利·“叫妈妈”,58262
47,于是麦麦决定离家出走,5493326,105184,51,32,9355,5747,61.43%,5.46%,花絮11,86179
48,吞海 第三季（上）,22314456,214627,38,16,18295,17136,93.66%,7.98%,OST·04 此地埋名,73221
49,陈年烈苟 第一季,28603406,226297,62,21,20968,14383,68.60%,6.36%,《陈年烈苟》第一季 ✦ 陶淮南启动音,61128
50,燎原,37606815,389681,43,34,39186,29847,76.17%,7.66%,FT,63688
