排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,天官赐福 第四季,7932274,115736,20,1,第一集·立天地神人破铜炉,91718
2,灯花笑 上季,2666643,49911,20,6,第10集,94733
3,你的雪人能活多久 第一季,1058428,51655,18,2,第三集（下）· 我可能不会爱你,93787
4,虚拟偶像团综丨《去世界尽头》,4924703,51375,30,0,第五期·神仙洞,94354
5,伏特加与曼特宁,1567390,62113,18,1,第三期,92988
6,沉浮事,586666,14711,13,2,浊世篇·第四集,94775
7,放学后别来我办公室 全一季,520954,17815,10,0,第二课「谏喻司亭十思疏」,86868
8,满城衣冠 全一季,2278320,53610,28,7,小剧场② · 同居,90878
9,囚于永夜,1023230,27322,200,161,温然生日小剧场,94916
10,宋玉章 第一季,3051039,43669,16,0,第三折 ·  啼笑因缘,86589
11,清白之年,413153,13154,16,0,小剧场·杂院轶事,94838
12,尾钩,34862,7016,1,0,预告 · 归航,95503
13,赤霞珠,218663,10765,26,19,花絮,95114
14,恒星时刻 第一季,329095,48372,1,0,歌曲《狮心》（Live）,94789
15,守寡后我重生了 第二季,62904,2962,7,1,第二集,95212
16,谁来言说夜晚 上季,1381775,15193,76,40,第57集,94321
17,触礁,204220,11359,12,3,✰花絮·01✰,95034
18,炽火难熄 全一季,282902,19230,11,2,第四集 ·“哥哥”,94917
19,绰约,2137365,32241,36,6,律法小贴士·8则,86680
20,嫡谋·第一季,342204,9132,14,5,第八集 ·「山雨欲来」,94462
21,搭界 第一季,407280,15852,20,7,花絮03,94617
22,错登科  第一季,99653,4660,10,3,第五集·血光灾,94787
23,当你叫醒我,1081538,17335,14,0,回响主题曲《当你叫醒我》,94268
24,解瘾,386706,13200,20,3,第五集,94782
25,叛臣,194325,11228,18,7,白噪音 · 寝殿凌晨,94684
26,只想和你好好的,413497,8445,18,8,✧ 第十期 ✧,94176
27,你克制一点 全一季,1046053,27798,23,10,花絮④,87343
28,愚蠢的有钱人 全一季,142037,6811,14,2,第四集,94873
29,大王万万不可！ 第一季,333239,14516,23,6,第九集·缓缓以待,94259
30,玫瑰美人 全一季,118219,8213,15,8,第十一期,94009
