排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,虚拟偶像团综丨《去世界尽头》,3692566,47388,26,0,江恪生日小剧场·原点,94354
2,灯花笑 上季,1347583,38265,11,0,第4集,94733
3,你的雪人能活多久 第一季,241971,33392,4,0,JUICY'S VLOG · 妈妈你看！,93787
4,沉浮事,157118,10362,9,0,浊世篇·第一集,94775
5,宋玉章 第一季,1636492,33084,8,0,倒计时叁 · 傅冕×宋玉章,86589
6,愚蠢的有钱人 全一季,69963,4733,6,0,第一集·人在京大，刚下火车,94873
7,赤霞珠,12949,3681,2,0,先导花絮·角色讨论,95114
8,囚于永夜,319859,12944,199,161,番外 少爷的生日7,94916
9,伏特加与曼特宁,866774,52813,4,0,概念PV,92988
10,再世权臣 第三季（下）,741939,23642,20,11,小剧场 · 你给我爬起来,93437
11,蜉蝣,837380,24892,26,11,ೀ˖˚ 第十二集,93202
12,理想型,1051860,15483,50,29,40·爱人,93439
13,满城衣冠 全一季,1808466,49791,17,3,第5集 · 不疯魔不成活,90878
14,清白之年,225591,11013,10,0,第二集·在我透明的忧伤中,94838
15,搭界 第一季,266954,13896,12,2,低能量版,94617
16,当你叫醒我,847432,15071,12,0,第六集,94268
17,精神科医生神经了,326102,14219,30,11,小课堂③BPD,93567
18,娑婆,1418641,34982,20,11,第十一集,93178
19,茱丽叶塔 全一季,12873,2661,3,0,「预告2」世上最美丽的一朵玫瑰花,95106
20,炽火难熄 全一季,90700,12971,5,0,第一集 · 相遇,94917
21,奇洛李维斯回信 番外篇,1058806,67579,3,2,番外 ·  庆生宴,93420
22,解瘾,201642,11560,12,0,花絮1❃假如容先生不会抽烟,94782
23,恒星时刻 第一季,215188,38270,1,0,歌曲《狮心》（Live）,94789
24,绰约,1949404,31326,28,3,律法小贴士·5则,86680
25,谁来言说夜晚 上季,861054,13582,44,18,第35集,94321
26,沉入地球,341951,8634,73,51,第63集 · 组乐队吗？,93569
27,欲言难止,627860,19393,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
28,嫡谋·第一季,247373,7315,10,2,第五集 · 「冰河落子」,94462
29,只想和你好好的,343235,8110,15,5,✧ 第七期 ✧,94176
30,入蛊 全一季,860400,20437,22,14,Ⱄⱄᐝ白噪音·逍遥居,93646
