排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,19991317,209368,36,2,500W特别福利 · 上岸宝典,86815
2,奇洛李维斯回信,43905598,511907,79,23,花絮09 ·小花絮又又又又又来了,85974
3,一屋暗灯 全一季,1964233,81978,12,0,第二集,93038
4,情蛊,34646105,387193,63,44,花絮14,86178
5,二哈和他的白猫师尊,161272413,3147006,76,0,第肆季-第九期,20741
6,囚于永夜,4296494,264521,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,50249030,801880,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,我在无限游戏里封神 第四季,2876814,109232,16,3,特别放送 · 大型恐怖游戏联赛火热进行中Ⅲ,86834
9,一颗苹果,11979192,139131,80,34,启动音试听 · 谢青寄,90818
10,早春晴朗,31961302,248017,57,24,完结FT,72230
11,天官赐福 第一季,83448234,940688,61,43,四千万福利·小剧场·从前有一位名师,52400
12,我在无限游戏里封神 第一季,71117324,969290,64,14,线下漫展VLOG,52347
13,魔道祖师 第一季,257268343,2250600,39,22,主创FT<下>,15861
14,虚拟偶像团综丨《NEW DAYS（一起又出发）》,25372571,107357,91,0,MANTA季少一单曲·《敬明天》纯享版,84529
15,见春天,12335661,220864,54,8,魏清越书信·02,80533
16,于是麦麦决定离家出走,4565514,97316,32,19,完结FreeTalk,86179
17,天官赐福 第四季,4331591,70006,10,0,新年小剧场《压岁钱》,91718
18,伏特加与曼特宁,467313,34808,1,0,京儒♡生日快乐,92988
19,放学等我 第二季,29539624,427314,42,16,番外·恋爱纪念日,68837
20,逐玉 第一季,4228405,71063,43,14,原创配乐 · 凶夜,89245
21,我喜欢你的信息素 第一季,98579507,1491705,48,21,四千万福利,58217
22,将进酒 第一季,104484139,1423760,59,16,完结FT,25944
23,重生之将门毒后 第一季,91302361,819799,82,27,主役reaction·片段03,43922
24,干涸地,1722012,72224,1,0,概念预告,86725
25,再世权臣 第一季,20594869,250584,79,17,花絮07,71321
26,伪装学渣 第一季,101762310,1920013,30,17,千万福利·“叫妈妈”,58262
27,娘娘腔,36298956,695987,31,0,主役听剧Reaction,46640
28,小蘑菇 第一季,49013909,907269,33,17,白噪音·漫步荒原,29125
