排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,灯花笑 上季,65311,12631,1,0,预告·归路,94733
2,一屋暗灯 全一季,9568164,179123,43,9,花絮07,93038
3,虚拟偶像团综丨《去世界尽头》,951790,35126,5,0,团综主题曲·《去世界尽头》(纯享版),94354
4,洄天 第一季,27044680,241300,61,12,主题曲「你的方向」· 伴奏,86815
5,满城衣冠 全一季,1387523,45285,10,0,第2集 · 债,90878
6,理想型,542028,10785,24,6,鱼羊美谈·第二话,93439
7,嫡谋·第一季,112797,4431,7,0,主题曲· 无怨,94462
8,蜉蝣,624675,22275,20,7,ೀ˖˚ 第九集,93202
9,入蛊 全一季,690759,18840,19,11,Ⱄⱄᐝ第十四回,93646
10,秋燥 第一季,353652,14297,13,4,第七集,93438
11,奇洛李维斯回信 番外篇,950591,61962,3,2,番外 ·  庆生宴,93420
12,谁来言说夜晚 上季,480388,11166,24,0,第15集,94321
13,当你叫醒我,503234,11190,6,0,第二集,94268
14,门生故旧,517606,15662,38,26,☆ 31·疯子,93774
15,绰约,1752118,29883,18,0,律法小贴士·2则,86680
16,逆鳞 第一季,308204,12938,17,4,第六剑,93750
17,娑婆,1147326,31910,16,8,第九集,93178
18,再世权臣 第三季（下）,526005,21231,15,8,第八集 ·  走投无路,93437
19,沉入地球,245418,7535,55,34,第46集 · 妈妈回来了,93569
20,愚蠢的有钱人,1423493,27366,88,71,【花絮6】,93113
21,欲言难止,419298,14501,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
22,禁区,625740,13141,104,75,72 追赶,92575
23,搭界 第一季,31277,7698,1,0,先导片,94617
24,精神科医生神经了,235608,12662,21,4,处方五✫黛力新（下）,93567
25,谎话缠绵,19932,3423,5,0,♬主题曲·凤栖枝-编曲,94476
26,我在霸总文学里当家庭医生 上季,32194,5975,3,0,第一集,91680
27,玫瑰美人 全一季,66908,6858,9,2,第五期,94009
28,初三的六一儿童节 第二季（上）,2186447,12216,18,9,②百万福利放送 · 时常运动,93154
29,液态欲望 全一季,765350,30209,25,11,花絮05,86692
30,最红谐星 下季,6526,1368,5,2,✭第一期✭,94605
