排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,奇洛李维斯回信,50089508,548913,86,29,5000W福利第②弹 · 主役版《共你我》,85974
2,一屋暗灯 全一季,9483139,178288,42,9,花絮06,93038
3,二哈和他的白猫师尊,164314643,3173289,78,0,第肆季-第十一期,20741
4,洄天 第一季,26997338,241039,61,12,主题曲「你的方向」· 伴奏,86815
5,囚于永夜,4891635,297892,1,0,织音发布会纯享PV · 概念预告,86822
6,情蛊,38750194,420793,67,48,完结FT·下,86178
7,小蘑菇 第一季,50295969,921824,33,17,白噪音·漫步荒原,29125
8,放学等我 第一季,52590672,825001,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
9,我在无限游戏里封神 第四季,5971474,132635,39,13,第十三集 · 召唤物,86834
10,坠落,11264818,180516,59,22,番外二·新生,76041
11,天官赐福 第一季,85653828,958388,61,43,四千万福利·小剧场·从前有一位名师,52400
12,魔道祖师 第一季,259004015,2268787,39,22,主创FT<下>,15861
13,我在无限游戏里封神 第一季,73256693,988557,64,14,线下漫展VLOG,52347
14,早春晴朗,35690025,271785,57,24,完结FT,72230
15,伪装学渣 第一季,102763254,1939251,30,17,千万福利·“叫妈妈”,58262
16,虚拟偶像团综丨《去世界尽头》,872399,34570,5,0,团综主题曲·《去世界尽头》(纯享版),94354
17,天官赐福 第四季,5665667,89255,13,0,新年小剧场《压岁钱》,91718
18,虚拟偶像团综丨《NEW DAYS（一起又出发）》,29702255,112475,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
19,我喜欢你的信息素 第一季,99886089,1507848,48,21,四千万福利,58217
20,放学等我 第二季,30916946,442560,42,16,番外·恋爱纪念日,68837
21,迪奥先生 第一季,79424598,1076642,30,15,王氏破产 铃声,23329
22,一颗苹果,13193521,153198,81,34,花絮08 · 客官很可以,90818
23,某某 第一季,97961715,1714110,43,28,伴奏|《梧桐说》,58219
24,台风眼 第一季,35150233,297914,53,20,千万福利·富士山在等一片云,52404
25,满城衣冠 全一季,1375072,45140,10,0,第2集 · 债,90878
26,重生之将门毒后 第一季,93296589,831001,82,27,主役reaction·片段03,43922
27,将进酒 第一季,105737623,1437367,59,16,完结FT,25944
28,干涸地,1912203,85395,1,0,概念预告,86725
29,娘娘腔,37612640,712391,31,0,主役听剧Reaction,46640
30,交易沦陷,28765343,173925,138,99,特别福利·星空沦陷,54171
31,全球高考 第一季（全新版）,21329410,369257,37,11,— 「全季完结FT」—,60289
32,奇洛李维斯回信 番外篇,945147,61694,3,2,番外 ·  庆生宴,93420
33,藏南晚星,19111727,201047,79,42,主题曲伴奏·途经,85110
34,天官赐福 第三季,70832118,263773,67,43,小剧场·元宵·花灯,82040
35,小蘑菇 第二季,51346975,500824,51,34,破亿电话·双人,39605
36,我在无限游戏里封神 第三季,23050611,213064,91,21,破亿纪念单曲·神明所遗落的,81851
37,见春天,13018713,229361,54,8,魏清越书信·02,80533
38,再世权臣 第一季,21471241,257336,79,17,花絮07,71321
39,针锋对决,37782480,930975,19,0,完结FT  互动问答,19249
40,入戏,8552697,90635,80,54,新春语音,82289
41,沉醉不醒,3481412,54120,39,20,第十四期,86740
42,于是麦麦决定离家出走,5605616,106650,51,32,花絮11,86179
43,FOG[电竞] 第一季,70528216,763048,39,14,2000W福利·whisper伴奏抒情版,29122
44,江医生 第一季,16386525,231586,49,27,千万播放福利第四弹·小剧场·猫,81852
45,二哈和他的白猫师尊,15461706,101130,669,603,完结FT,81979
46,难哄,146455669,1575862,76,48,破亿福利·纪念FT,38074
47,不二之臣,40896720,850348,16,0,大结局·下,25580
48,偷偷藏不住,202467739,2415407,89,54,2亿福利·双人电话语音,34632
49,魔道祖师 第三季,296415921,1542029,66,56,传讯符·忘羡,22602
50,判官 第一季,38248665,650376,45,21,听剧reaction,37773
51,虚拟偶像团综丨《一起再出发》,91238187,252093,179,0,中秋特辑·清道夫,58225
52,我在无限游戏里封神 第二季（下）,20472261,250236,55,14,花絮06,76557
53,天官赐福 第二季,72439794,353041,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
54,南方海啸,24041674,170127,102,68,花絮⑤,85492
55,吞海 第一季,51307958,528421,54,17,原创配乐·破晓,29187
56,这题超纲了 第一季,20685935,492872,44,17,【回放】《这题超纲了》M星直播,41369
57,虚拟偶像团综丨《LASER出道日》,82921457,678020,89,0,专业小课堂：电子竞技运动与管理专业,28989
58,入蛊 全一季,678796,18712,18,10,Ⱄⱄᐝ第十三回,93646
59,你的距离,90372071,935044,70,27,完结FT·主创版,31552
60,虚拟偶像综艺 |《VANITY FAIR（名利场）》,27845299,127855,71,0,梦系列小剧场06·白日,78684
61,只想和你好好的,241741,7244,11,2,✧ 第四期 ✧,94176
62,重生之将门毒后 第二季,41629452,380315,83,26,破亿福利·白噪音·花灯,52293
63,绰约,1742733,29823,18,0,律法小贴士·2则,86680
64,逐玉 第一季,4495631,73179,43,14,原创配乐 · 凶夜,89245
65,破云 第一季,59094797,1096237,20,15,圣诞特辑,59047
66,我在无限游戏里封神 第二季（上）,20267175,327495,42,11,花絮06,71605
67,魔道祖师 第二季,170905627,1417301,41,37,主役FT（下）,19059
68,当你叫醒我,480705,11010,6,0,第二集,94268
69,嫡谋·第一季,104247,4137,7,0,主题曲· 无怨,94462
70,夫人你马甲又掉了 第一季,64782682,1021810,25,0,小剧场3,32574
71,伏特加与曼特宁,778731,48470,3,0,520小剧场·吻醒,92988
72,本能游戏,25739183,106709,221,158,雪地番外 · 04冰冷的家,69569
73,我喜欢你的信息素 第二季,76206369,844962,43,26,国风版·星衍,58218
74,虚拟偶像综艺丨《险象环声》,83197421,436863,138,0,三千万福利·偶像问答,38165
75,谁把谁当真,14718289,775515,4,0,第四期,726
76,欢迎进入梦魇直播间 第一季,23551025,193967,62,20,完结FT,75856
77,别来无恙 第一季,23010047,452734,48,22,1000W福利•《满心》（合唱版）,37937
78,FOG[电竞]第二季,58034359,434135,50,28,破亿特别直播回放,39588
79,提灯看刺刀 上季,14503647,240093,32,8,花絮·韩楚,77771
80,娑婆,1140383,31830,16,8,第九集,93178
81,落池,68423920,1348099,15,0,落池·番外,22032
82,君有疾否 第一季,26879546,462159,67,56,苏世誉 ✦ 第一季启动音,34592
83,失忆后死对头成了我男朋友？,5113608,99704,48,20,花絮15·恢复,86693
84,偏偏宠爱,17461525,362732,49,13,四百万语音·江忍,52353
85,旧故新长 全一季,1259674,100780,1,0,织音发布会PV,86778
86,愚蠢的有钱人,1412804,27283,87,70,【花絮6】,93113
87,初三的六一儿童节,28028677,61726,287,255,番外9 跨年夜,85562
88,反差 全一季,7706605,59247,43,19,《Turning The Key》,86684
89,门生故旧,507757,15577,37,25,★ 30·爱,93774
90,液态欲望 全一季,762317,30150,25,11,花絮05,86692
91,再世权臣 第三季（下）,520187,21119,15,8,第八集 ·  走投无路,93437
92,台风眼 第二季,29398263,157120,50,32,完结 FT,68664
93,我嗑了对家X我的CP,58194123,895579,48,29,完结FT,21102
94,虚拟偶像团综丨《FINE DAY》,34676533,252640,41,0,虚拟偶像，但开团会,50725
95,将进酒 第二季,72433223,812276,45,22,第二季完结FT,30383
96,全球高考 第二季,39716381,547427,40,15,—原创配乐「警告声中接吻」—,39622
97,你亲我一下,18705458,270456,63,15,特别加更·随便玩一下05,52356
98,精神科医生神经了,231302,12557,21,4,处方五✫黛力新（下）,93567
99,逐玉 第二季,978367,16320,26,12,第十五集 · 劫狱,92520
100,百万UP学神天天演我 第一季,21917829,292074,73,43,花絮11,61608
