排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,6451588,145654,32,5,24764,8178,33.02%,5.61%,小剧场▪存钱罐,93038
2,洄天 第一季,24887823,231872,50,8,21208,9504,44.81%,4.10%,第十期,86815
3,我在无限游戏里封神 第四季,4589824,123509,29,9,8112,5563,68.58%,4.50%,第九集 · 纪念品,86834
4,奇洛李维斯回信,47621328,534596,83,27,49931,25939,51.95%,4.85%,回信广播剧主创FT（上）,85974
5,再世权臣 第三季（下）,276340,17318,9,4,1084,906,83.58%,5.23%,小剧场 · 剑道何在,93437
6,早春晴朗,34254023,263579,57,24,21171,13883,65.58%,5.27%,完结FT,72230
7,情蛊,37304369,408570,67,48,49623,30618,61.70%,7.49%,完结FT·下,86178
8,沉醉不醒,2812268,49812,30,12,3774,2144,56.81%,4.30%,第十期,86740
9,娑婆,822280,28705,10,3,2875,476,16.56%,1.66%,第五集,93178
10,天官赐福 第三季,70061896,259425,67,43,32340,26640,82.37%,10.27%,小剧场·元宵·花灯,82040
11,小蘑菇 第二季,50822493,497390,48,34,51467,47363,92.03%,9.52%,破亿福利·《风过荒野》主役版,39605
12,反差 全一季,7435744,57982,41,19,4337,2670,61.56%,4.60%,小剧场·家人的爱,86684
13,我在无限游戏里封神 第三季,22379603,208642,91,21,28800,21291,73.93%,10.20%,破亿纪念单曲·神明所遗落的,81851
14,天官赐福 第二季,71770295,348999,61,43,37728,34322,90.97%,9.83%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
15,小蘑菇 第一季,49754779,916200,33,17,58220,39067,67.10%,4.26%,白噪音·漫步荒原,29125
16,天官赐福 第一季,84745154,950943,61,43,68269,36667,53.71%,3.86%,四千万福利·小剧场·从前有一位名师,52400
17,放学等我 第一季,51650240,816248,53,18,62891,36304,57.73%,4.45%,1700W福利·P-特别小剧场「2022.12.2」,64911
18,顶级掠食者 第二季,7423292,54960,48,17,5159,4161,80.66%,7.57%,OST·11永恒的吻,86789
19,放学等我 第二季,30359759,436726,42,16,44480,34511,77.59%,7.90%,番外·恋爱纪念日,68837
20,初三的六一儿童节,27152149,59843,287,255,6750,5500,81.48%,9.19%,番外9 跨年夜,85562
21,藏南晚星,18625145,197540,79,42,19745,14552,73.70%,7.37%,主题曲伴奏·途经,85110
22,吞海 第一季,50752946,523609,54,17,44727,28027,62.66%,5.35%,原创配乐·破晓,29187
23,交易沦陷,27851104,169852,138,99,16866,9841,58.35%,5.79%,特别福利·星空沦陷,54171
24,于是麦麦决定离家出走,5293026,103598,48,30,9106,5568,61.15%,5.37%,花絮09,86179
25,太傅他人人喊打 第二季,3277989,41630,32,18,3387,2314,68.32%,5.56%,番外1·《汶阳篇》,86723
26,我在无限游戏里封神 第一季,72355507,980231,64,14,76931,43147,56.09%,4.40%,线下漫展VLOG,52347
27,一颗苹果,12747658,147621,80,34,12058,5217,43.27%,3.53%,启动音试听 · 谢青寄,90818
28,我在无限游戏里封神 第二季（下）,20013691,246061,55,14,27061,23069,85.25%,9.38%,花絮06,76557
29,燎原,37446885,388389,43,34,39094,29758,76.12%,7.66%,FT,63688
30,魔道祖师 第三季,295738704,1539173,66,56,97567,89961,92.20%,5.84%,传讯符·忘羡,22602
31,吞海 第二季,32040650,267124,56,19,25626,23860,93.11%,8.93%,新年祝福,67085
32,奇洛李维斯回信 番外篇,774096,53760,3,2,4113,3275,79.63%,6.09%,番外 ·  庆生宴,93420
33,魔道祖师 第一季,258262492,2260534,39,22,96928,64537,66.58%,2.85%,主创FT<下>,15861
34,将进酒 第一季,105213932,1431448,59,16,78288,53382,68.19%,3.73%,完结FT,25944
35,某某 第一季,97519543,1707050,43,28,77373,45104,58.29%,2.64%,伴奏|《梧桐说》,58219
36,吞海 第三季（上）,22155338,213030,38,16,18157,17000,93.63%,7.98%,OST·04 此地埋名,73221
37,偷风不偷月 上季,8298275,129691,41,18,10523,5886,55.93%,4.54%,300w福利·楚识琛（沈若臻）·风月语录,71389
38,愚蠢的有钱人,895318,21947,66,51,1871,929,49.65%,4.23%,【花絮4】,93113
39,我在无限游戏里封神 第二季（上）,19959873,323485,42,11,33353,28882,86.59%,8.93%,花絮06,71605
40,吞海 第三季（下）,19118683,189116,51,18,18618,16866,90.59%,8.92%,破亿纪念•抒情主役版「晓」,76879
41,魔道祖师 第二季,170477658,1414353,41,37,88798,81524,91.81%,5.76%,主役FT（下）,19059
42,陈年烈苟 第二季,15828940,123503,57,31,13976,13176,94.28%,10.67%,520限定 ✦ 主役版主题曲 《世界在他心头亮遍了角落》,73251
43,失忆后死对头成了我男朋友？,4872629,97351,44,20,6405,4314,67.35%,4.43%,花絮·陆云笙,86693
44,我喜欢你的信息素 第一季,99336936,1500884,48,21,72344,45032,62.25%,3.00%,四千万福利,58217
45,台风眼 第二季,29079982,153672,50,32,13467,12433,92.32%,8.09%,完结 FT,68664
46,台风眼 第一季,34659707,292237,53,20,20715,13101,63.24%,4.48%,千万福利·富士山在等一片云,52404
47,液态欲望 全一季,608890,27745,20,8,1760,809,45.97%,2.92%,EP06（上）,86692
48,陈年烈苟 第一季,28409282,224382,62,21,20792,14239,68.48%,6.35%,《陈年烈苟》第一季 ✦ 陶淮南启动音,61128
49,江医生 第一季,15984324,228160,49,27,22218,13404,60.33%,5.87%,千万播放福利第四弹·小剧场·猫,81852
50,伪装学渣 第一季,102344434,1931206,30,17,79857,46925,58.76%,2.43%,千万福利·“叫妈妈”,58262
