排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,5889440,138780,31,5,第七集,93038
2,奇洛李维斯回信,47184869,531667,83,27,回信广播剧主创FT（上）,85974
3,洄天 第一季,24305258,229495,49,7,花絮04 · 主役篇,86815
4,情蛊,37028932,406241,67,48,完结FT·下,86178
5,奇洛李维斯回信 番外篇,734040,51835,3,2,番外 ·  庆生宴,93420
6,囚于永夜,4582340,280202,1,0,织音发布会纯享PV · 概念预告,86822
7,二哈和他的白猫师尊,162741019,3159034,76,0,第肆季-第九期,20741
8,放学等我 第一季,51468019,814265,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
9,见春天,12767935,225935,54,8,魏清越书信·02,80533
10,早春晴朗,33939197,261293,57,24,完结FT,72230
11,我在无限游戏里封神 第四季,4335663,121614,28,8,特别放送 · 副本通关大作战 · 百鬼夜行,86834
12,天官赐福 第四季,4867391,80394,11,0,先导预告,91718
13,天官赐福 第一季,84570194,949546,61,43,四千万福利·小剧场·从前有一位名师,52400
14,魔道祖师 第一季,258133409,2259089,39,22,主创FT<下>,15861
15,我在无限游戏里封神 第一季,72188815,978595,64,14,线下漫展VLOG,52347
16,虚拟偶像团综丨《NEW DAYS（一起又出发）》,28193180,110138,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
17,小蘑菇 第一季,49613258,914343,33,17,白噪音·漫步荒原,29125
18,伪装学渣 第一季,102261636,1929493,30,17,千万福利·“叫妈妈”,58262
19,娑婆,774697,28119,10,3,第五集,93178
20,一颗苹果,12663931,146544,80,34,启动音试听 · 谢青寄,90818
21,迪奥先生 第一季,79171199,1074890,30,15,王氏破产 铃声,23329
22,我喜欢你的信息素 第一季,99232911,1499493,48,21,四千万福利,58217
23,放学等我 第二季,30252098,435445,42,16,番外·恋爱纪念日,68837
24,交易沦陷,27671210,168809,138,99,特别福利·星空沦陷,54171
25,于是麦麦决定离家出走,5227918,103043,47,30,500w福利✦活动日,86179
26,将进酒 第一季,105114829,1430323,59,16,完结FT,25944
27,重生之将门毒后 第一季,92326488,825556,82,27,主役reaction·片段03,43922
