排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,虚拟偶像团综丨《去世界尽头》,3775067,47626,26,0,江恪生日小剧场·原点,94354
2,灯花笑 上季,1421407,38817,13,0,起床铃·裴云暎,94733
3,你的雪人能活多久 第一季,268451,34354,5,0,征婚启事,93787
4,恒星时刻 第一季,230683,39855,1,0,歌曲《狮心》（Live）,94789
5,伏特加与曼特宁,899887,53531,5,0,预告,92988
6,宋玉章 第一季,1684549,33405,9,0,倒计时贰 · 聂饮冰×宋玉章,86589
7,沉浮事,179828,10848,9,0,浊世篇·第一集,94775
8,触礁,10649,3129,1,0,预告⟢| 暗礁 |,95034
9,当你叫醒我,870670,15299,12,0,第六集,94268
10,蜉蝣,851370,25056,26,11,ೀ˖˚ 第十二集,93202
11,再世权臣 第三季（下）,752097,23767,20,11,小剧场 · 你给我爬起来,93437
12,囚于永夜,346168,13389,199,161,番外 少爷的生日7,94916
13,理想型,1074876,15590,51,30,41·在意,93439
14,满城衣冠 全一季,1822555,49913,17,3,第5集 · 不疯魔不成活,90878
15,秋燥 第一季,472827,15976,18,7,第十集,93438
16,娑婆,1430295,35075,20,11,第十一集,93178
17,赤霞珠,19181,4428,3,0,往世尘缘番外•姜郎 第一回,95114
18,奇洛李维斯回信 番外篇,1064645,67862,3,2,番外 ·  庆生宴,93420
19,金陵春 第一季,107120,4975,9,0,第三集,94497
20,愚蠢的有钱人 全一季,74234,4857,6,0,第一集·人在京大，刚下火车,94873
21,搭界 第一季,276513,14027,12,2,低能量版,94617
22,沉入地球,347962,8736,74,52,第64集 · 又是质数,93569
23,炽火难熄 全一季,96030,13415,5,0,第一集 · 相遇,94917
24,逆鳞 第一季,425080,14701,22,8,第九剑,93750
25,谁来言说夜晚 上季,876609,13628,45,19,第36集,94321
26,任东西,11104,1470,2,0,主题曲❥十万个为什么,94860
27,欲言难止,637913,19612,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
28,绰约,1955426,31374,28,3,律法小贴士·5则,86680
29,清白之年,238229,11156,10,0,第二集·在我透明的忧伤中,94838
30,嫡谋·第一季,249999,7368,10,2,第五集 · 「冰河落子」,94462
