排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,11430290,194275,51,12,32823,14326,43.65%,7.37%,启动音▪宋星阑,93038
2,我在无限游戏里封神 第四季,7046110,138865,56,15,10959,8440,77.01%,6.08%,特别放送 · emoji大挑战,86834
3,奇洛李维斯回信,51979441,559224,98,41,52370,27732,52.95%,4.96%,OST A12 · 暗恋基本法,85974
4,满城衣冠 全一季,1793341,49657,17,3,2729,709,25.98%,1.43%,第5集 · 不疯魔不成活,90878
5,情蛊,39792429,431154,67,48,52249,32186,61.60%,7.47%,完结FT·下,86178
6,灯花笑 上季,1267741,37597,11,0,6296,0,0.00%,0.00%,第4集,94733
7,洄天 第一季,27789192,244775,65,14,23168,11163,48.18%,4.56%,完结语音 · 高能量S级监护人的一天,86815
8,天官赐福 第三季,71418406,267720,67,43,33195,27400,82.54%,10.23%,小剧场·元宵·花灯,82040
9,绰约,1941530,31278,28,3,1322,381,28.82%,1.22%,律法小贴士·5则,86680
10,我在无限游戏里封神 第三季,23553770,216615,91,21,29835,22198,74.40%,10.25%,破亿纪念单曲·神明所遗落的,81851
11,天官赐福 第二季,72954604,356513,61,43,38347,34879,90.96%,9.78%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
12,天官赐福 第一季,86419242,964825,61,43,68683,36939,53.78%,3.83%,四千万福利·小剧场·从前有一位名师,52400
13,理想型,1024430,15365,48,28,1325,765,57.74%,4.98%,39·让我追你,93439
14,早春晴朗,36392077,275196,57,24,22215,14580,65.63%,5.30%,完结FT,72230
15,一颗苹果,13565943,160461,82,35,13136,5777,43.98%,3.60%,完结FT · 谢谢光临,90818
16,宋玉章 第一季,1579418,32938,7,0,812,0,0.00%,0.00%,倒计时肆 · 聂雪屏×宋玉章,86589
17,谁来言说夜晚 上季,844581,13526,43,17,1323,568,42.93%,4.20%,第34集,94321
18,我在无限游戏里封神 第一季,73980800,995404,64,14,77466,43413,56.04%,4.36%,线下漫展VLOG,52347
19,搭界 第一季,255658,13828,10,2,1319,488,37.00%,3.53%,花絮 01,94617
20,放学等我 第一季,53277110,831282,53,18,62738,36099,57.54%,4.34%,1700W福利·P-特别小剧场「2022.12.2」,64911
21,放学等我 第二季,31319927,446572,42,16,44523,34233,76.89%,7.67%,番外·恋爱纪念日,68837
22,魔道祖师 第三季,296896481,1544292,66,56,97551,89905,92.16%,5.82%,传讯符·忘羡,22602
23,我在无限游戏里封神 第二季（下）,20825756,253630,55,14,27769,23706,85.37%,9.35%,花絮06,76557
24,入戏,8851247,93499,80,54,7557,5815,76.95%,6.22%,新春语音,82289
25,魔道祖师 第一季,259554487,2275701,39,22,97176,64663,66.54%,2.84%,主创FT<下>,15861
26,再世权臣 第三季（下）,729432,23541,19,11,2062,1816,88.07%,7.71%,第十一集 ·  仍佑河山,93437
27,囚于永夜,292564,12462,199,161,827,197,23.82%,1.58%,番外 少爷的生日7,94916
28,沉醉不醒,3783016,55525,42,23,4561,2809,61.59%,5.06%,第十六期,86740
29,藏南晚星,19446535,203695,79,42,20473,15155,74.02%,7.44%,主题曲伴奏·途经,85110
30,台风眼 第二季,29601219,159650,50,32,13978,12925,92.47%,8.10%,完结 FT,68664
31,默读 第五季,39174791,465913,47,34,46507,40101,86.23%,8.61%,电话,59100
32,小蘑菇 第二季,51621288,503345,51,34,51915,47705,91.89%,9.48%,破亿电话·双人,39605
33,小蘑菇 第一季,50628136,926768,33,17,58439,39217,67.11%,4.23%,白噪音·漫步荒原,29125
34,台风眼 第一季,35491845,302540,53,20,21588,13560,62.81%,4.48%,千万福利·富士山在等一片云,52404
35,魔道祖师 第二季,171204717,1419478,41,37,88846,81580,91.82%,5.75%,主役FT（下）,19059
36,我在无限游戏里封神 第二季（上）,20508362,330773,42,11,34004,29444,86.59%,8.90%,花絮06,71605
37,吞海 第一季,51717159,532277,54,17,45354,28501,62.84%,5.35%,原创配乐·破晓,29187
38,我喜欢你的信息素 第一季,100321753,1513747,48,21,72289,44858,62.05%,2.96%,四千万福利,58217
39,某某 第一季,98302990,1719677,43,28,77470,45114,58.23%,2.62%,伴奏|《梧桐说》,58219
40,炽火难熄 全一季,84183,12471,5,0,763,0,0.00%,0.00%,第一集 · 相遇,94917
41,娑婆,1408750,34908,20,11,3422,893,26.10%,2.56%,第十一集,93178
42,江医生 第一季,16680837,234231,49,27,22743,13844,60.87%,5.91%,千万播放福利第四弹·小剧场·猫,81852
43,于是麦麦决定离家出走,5814489,110762,51,32,9902,6052,61.12%,5.46%,花絮11,86179
44,合笼蛊,284215,8340,11,1,551,116,21.05%,1.39%,第三集·做梦,94418
45,将进酒 第一季,106115958,1441987,59,16,78355,53339,68.07%,3.70%,完结FT,25944
46,吞海 第二季,32643799,272253,56,19,26095,24307,93.15%,8.93%,新年祝福,67085
47,嫁给一个死太监 第一季,3698807,74530,34,12,4325,2387,55.19%,3.20%,新春福利音,66726
48,默读 第四季,46028256,543013,31,23,42062,40212,95.60%,7.41%,骆一锅的一天,59099
49,吞海 第三季（上）,22590125,217774,38,16,18566,17392,93.68%,7.99%,OST·04 此地埋名,73221
50,重生之将门毒后 第二季,41999939,383030,83,26,50472,33923,67.21%,8.86%,破亿福利·白噪音·花灯,52293
