排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,早春晴朗,40400630,322279,57,24,完结FT,72230
2,情蛊,41817368,448782,68,49,4000w福利·山大王,86178
3,奇洛李维斯回信,54657906,573888,98,41,OST A12 · 暗恋基本法,85974
4,二哈和他的白猫师尊,167383288,3197692,84,0,概念曲-拜长久（+童声版）,20741
5,放学等我 第一季,54485303,841252,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
6,天官赐福 第四季,9120458,123869,26,5,第三集·叫天不应叫地不灵,91718
7,囚于永夜,5383975,322111,1,0,织音发布会纯享PV · 概念预告,86822
8,灯花笑 上季,3267448,54647,27,10,第13集,94733
9,天官赐福 第一季,87780517,975895,61,43,四千万福利·小剧场·从前有一位名师,52400
10,一屋暗灯 全一季,12990873,207071,54,14,主役版主题曲▪未说的,93038
11,伪装学渣 第一季,103650399,1954087,30,17,千万福利·“叫妈妈”,58262
12,你的雪人能活多久 第一季,1324344,55155,24,4,小剧场02 · 喜糖,93787
13,虚拟偶像团综丨《去世界尽头》,5665722,52949,45,0,第七期·自由身,94354
14,魔道祖师 第一季,260440500,2285280,39,22,主创FT<下>,15861
15,我在无限游戏里封神 第一季,74969776,1004047,64,14,线下漫展VLOG,52347
16,宋玉章 第一季,3660641,45130,20,2,第五折 · 夕饮冰,86589
17,伏特加与曼特宁,1836898,64493,24,3,主题曲·泊岸·祝京儒版,92988
18,我喜欢你的信息素 第一季,101002097,1521239,48,21,四千万福利,58217
19,台风眼 第一季,36013661,309349,53,20,千万福利·富士山在等一片云,52404
20,将进酒 第一季,106709368,1448058,59,16,完结FT,25944
21,天官赐福 第三季,72625482,274730,68,44,小剧场·元宵·花灯,82040
22,我在无限游戏里封神 第四季,7938664,144941,56,15,特别放送 · emoji大挑战,86834
23,重生之将门毒后 第一季,95111504,842712,82,27,主役reaction·片段03,43922
24,放学等我 第二季,32008507,452919,42,16,番外·恋爱纪念日,68837
25,某某 第一季,98862210,1727218,43,28,伴奏|《梧桐说》,58219
26,囚于永夜,1331761,30820,200,161,番外 少爷的生日7,94916
27,洄天 第一季,28369222,247766,65,14,完结语音 · 高能量S级监护人的一天,86815
28,一颗苹果,14011257,165893,82,35,完结FT · 谢谢光临,90818
29,干涸地,2101979,93677,2,0,火风L原著|干涸地·正式预告,86725
30,难哄,147483246,1581879,76,48,破亿福利·纪念FT,38074
31,娘娘腔,38651344,725155,31,0,主役听剧Reaction,46640
32,恒星时刻 第一季,365684,50828,1,0,歌曲《狮心》（Live）,94789
33,全球高考 第一季（全新版）,22051173,377603,37,11,— 「全季完结FT」—,60289
34,天官赐福 第二季,73987691,363220,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
35,藏南晚星,20051566,208561,80,43,七夕小剧场 · 小许老师买菜记,85110
36,见春天,13471790,234937,54,8,魏清越书信·02,80533
37,迪奥先生 第一季,79782641,1079356,30,15,王氏破产 铃声,23329
38,江医生 第一季,17179637,238389,49,27,千万播放福利第四弹·小剧场·猫,81852
39,二哈和他的白猫师尊,16675358,107247,669,603,完结FT,81979
40,再世权臣 第一季,22213381,262274,79,17,花絮07,71321
41,小蘑菇 第一季,51014396,932207,33,17,白噪音·漫步荒原,29125
42,虚拟偶像团综丨《NEW DAYS（一起又出发）》,31895994,115527,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
43,偷偷藏不住,203273740,2419318,89,54,2亿福利·双人电话语音,34632
44,唇枪 上季,367735,21651,1,0,织音发布会纯享PV,94802
