排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,11492559,194816,51,12,32873,14407,43.83%,7.40%,启动音▪宋星阑,93038
2,我在无限游戏里封神 第四季,7083369,139091,56,15,10993,8475,77.09%,6.09%,特别放送 · emoji大挑战,86834
3,奇洛李维斯回信,52062257,559754,98,41,52399,27763,52.98%,4.96%,OST A12 · 暗恋基本法,85974
4,满城衣冠 全一季,1808207,49785,17,3,2745,732,26.67%,1.47%,第5集 · 不疯魔不成活,90878
5,情蛊,39847235,431733,67,48,52324,32230,61.60%,7.47%,完结FT·下,86178
6,灯花笑 上季,1345951,38262,11,0,6382,0,0.00%,0.00%,第4集,94733
7,洄天 第一季,27812072,244849,65,14,23176,11171,48.20%,4.56%,完结语音 · 高能量S级监护人的一天,86815
8,天官赐福 第三季,71444615,267894,67,43,33222,27426,82.55%,10.24%,小剧场·元宵·花灯,82040
9,我在无限游戏里封神 第三季,23577658,216778,91,21,29857,22216,74.41%,10.25%,破亿纪念单曲·神明所遗落的,81851
10,绰约,1949169,31325,28,3,1329,389,29.27%,1.24%,律法小贴士·5则,86680
11,天官赐福 第二季,72978822,356672,61,43,38364,34893,90.95%,9.78%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
12,天官赐福 第一季,86452614,965104,61,43,68686,36941,53.78%,3.83%,四千万福利·小剧场·从前有一位名师,52400
13,宋玉章 第一季,1634847,33077,8,0,876,0,0.00%,0.00%,倒计时叁 · 傅冕×宋玉章,86589
14,理想型,1051050,15482,50,29,1342,782,58.27%,5.05%,40·爱人,93439
15,一颗苹果,13580179,160647,82,35,13156,5797,44.06%,3.61%,完结FT · 谢谢光临,90818
16,早春晴朗,36423464,275328,57,24,22230,14590,65.63%,5.30%,完结FT,72230
17,我在无限游戏里封神 第一季,74015936,995720,64,14,77481,43416,56.03%,4.36%,线下漫展VLOG,52347
18,谁来言说夜晚 上季,860456,13583,44,18,1349,597,44.26%,4.40%,第35集,94321
19,搭界 第一季,266769,13896,12,2,1341,507,37.81%,3.65%,低能量版,94617
20,放学等我 第一季,53309956,831531,53,18,62742,36101,57.54%,4.34%,1700W福利·P-特别小剧场「2022.12.2」,64911
21,放学等我 第二季,31338855,446747,42,16,44517,34210,76.85%,7.66%,番外·恋爱纪念日,68837
22,魔道祖师 第三季,296919562,1544403,66,56,97554,89906,92.16%,5.82%,传讯符·忘羡,22602
23,囚于永夜,319436,12940,199,161,868,210,24.19%,1.62%,番外 少爷的生日7,94916
24,我在无限游戏里封神 第二季（下）,20842252,253764,55,14,27784,23719,85.37%,9.35%,花絮06,76557
25,魔道祖师 第一季,259579968,2275951,39,22,97178,64671,66.55%,2.84%,主创FT<下>,15861
26,入戏,8860390,93575,80,54,7559,5816,76.94%,6.22%,新春语音,82289
27,再世权臣 第三季（下）,741613,23642,20,11,2081,1830,87.94%,7.74%,小剧场 · 你给我爬起来,93437
28,藏南晚星,19462118,203811,79,42,20488,15167,74.03%,7.44%,主题曲伴奏·途经,85110
29,沉醉不醒,3803362,55564,43,24,4587,2834,61.78%,5.10%,番外·老友,86740
30,台风眼 第二季,29610167,159753,50,32,13985,12932,92.47%,8.09%,完结 FT,68664
31,炽火难熄 全一季,90555,12962,5,0,800,0,0.00%,0.00%,第一集 · 相遇,94917
32,魔道祖师 第二季,171219809,1419584,41,37,88855,81587,91.82%,5.75%,主役FT（下）,19059
33,小蘑菇 第二季,51633693,503448,51,34,51925,47715,91.89%,9.48%,破亿电话·双人,39605
34,台风眼 第一季,35507800,302724,53,20,21608,13572,62.81%,4.48%,千万福利·富士山在等一片云,52404
35,默读 第五季,39179298,465978,47,34,46507,40102,86.23%,8.61%,电话,59100
36,我在无限游戏里封神 第二季（上）,20520423,330915,42,11,34010,29452,86.60%,8.90%,花絮06,71605
37,小蘑菇 第一季,50640374,926953,33,17,58443,39219,67.11%,4.23%,白噪音·漫步荒原,29125
38,吞海 第一季,51734289,532438,54,17,45369,28520,62.86%,5.36%,原创配乐·破晓,29187
39,我喜欢你的信息素 第一季,100343133,1514004,48,21,72247,44851,62.08%,2.96%,四千万福利,58217
40,某某 第一季,98319185,1719891,43,28,77476,45114,58.23%,2.62%,伴奏|《梧桐说》,58219
41,娑婆,1418438,34982,20,11,3429,894,26.07%,2.56%,第十一集,93178
42,江医生 第一季,16695845,234362,49,27,22757,13855,60.88%,5.91%,千万播放福利第四弹·小剧场·猫,81852
43,合笼蛊,290601,8382,11,1,554,124,22.38%,1.48%,第三集·做梦,94418
44,你的雪人能活多久 第一季,241606,33389,4,0,2412,0,0.00%,0.00%,JUICY'S VLOG · 妈妈你看！,93787
45,于是麦麦决定离家出走,5827693,110856,52,32,9922,6066,61.14%,5.47%,启动音试听,86179
46,将进酒 第一季,106135156,1442186,59,16,78354,53338,68.07%,3.70%,完结FT,25944
47,嫁给一个死太监 第一季,3709503,74699,34,12,4339,2397,55.24%,3.21%,新春福利音,66726
48,吞海 第二季,32655859,272367,56,19,26109,24321,93.15%,8.93%,新年祝福,67085
49,清白之年,225099,11013,10,0,812,0,0.00%,0.00%,第二集·在我透明的忧伤中,94838
50,吞海 第三季（上）,22599259,217856,38,16,18573,17399,93.68%,7.99%,OST·04 此地埋名,73221
