排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,灯花笑 上季,2255569,46536,18,4,第8集,94733
2,你的雪人能活多久 第一季,774783,46872,15,0,第二集 · 现在开始同居生活？,93787
3,虚拟偶像团综丨《去世界尽头》,4575613,50326,29,0,嘉宾观察室柏闻篇·派对超新星,94354
4,伏特加与曼特宁,1375010,60225,16,0,第二期,92988
5,天官赐福 第四季,7029752,104469,16,0,正式预告·神明与信徒,91718
6,满城衣冠 全一季,2110330,52459,25,5,主题曲② · 失控的月亮,90878
7,守寡后我重生了 第二季,33498,2244,6,0,第一集,95212
8,放学后别来我办公室 全一季,450278,16848,8,0,第一课「天生我材必有用」,86868
9,宋玉章 第一季,2626522,42550,15,0,第二折 · 小团圆,86589
10,囚于永夜,755076,21949,200,161,温然生日小剧场,94916
11,赤霞珠,123519,8770,18,12,第14章·木桐堡,95114
12,沉浮事,423583,13249,12,1,浊世篇·第三集,94775
13,恒星时刻 第一季,300505,46166,1,0,歌曲《狮心》（Live）,94789
14,清白之年,362731,12503,13,0,第四集·人生难得是欢聚,94838
15,谁来言说夜晚 上季,1142879,14738,68,32,第49集,94321
16,绰约,2065520,31922,34,5,200W播放纪念·裴廷约,86680
17,触礁,120934,9803,9,1,✦周时也电话彩蛋✦,95034
18,炽火难熄 全一季,234303,17832,10,1,第三集 · 升级,94917
19,嫡谋·第一季,313719,8677,13,4,二十万福利小剧场,94462
20,搭界 第一季,371444,15347,18,6,小剧场 · 请墨宝,94617
21,解瘾,321256,12666,18,2,戏曲选段❃武家坡,94782
22,愚蠢的有钱人 全一季,119456,6428,11,1,第三集,94873
23,当你叫醒我,1045466,16966,14,0,回响主题曲《当你叫醒我》,94268
24,入蛊 全一季,922554,20931,22,14,Ⱄⱄᐝ白噪音·逍遥居,93646
25,错登科  第一季,86171,4369,9,2,第四集·釜底鱼,94787
26,只想和你好好的,386887,8332,17,7,✧ 第九期 ✧,94176
27,大王万万不可！ 第一季,281135,13917,22,5,般若波罗蜜多心经,94259
28,逆鳞 第一季,484698,15423,24,9,花絮④,93750
29,叛臣,170609,10856,15,7,番外 · 御心,94684
30,你克制一点 全一季,1029958,27574,23,10,花絮④,87343
