排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
33,初三的六一儿童节,24955496,54436,258,226,番外3 兄弟（1）,85562
34,我在无限游戏里封神 第三季,21553732,203685,91,21,破亿纪念单曲·神明所遗落的,81851
35,交易沦陷,26484500,163117,138,99,特别福利·星空沦陷,54171
36,二哈和他的白猫师尊,14262917,95607,669,603,完结FT,81979
37,沉醉不醒,1957852,42805,19,5,五一迷你剧场,86740
38,藏南晚星,17950505,192900,79,42,主题曲伴奏·途经,85110
39,难哄,145376653,1569899,76,48,破亿福利·纪念FT,38074
40,你的距离,89350441,929385,70,27,完结FT·主创版,31552
41,反差 全一季,6745214,52907,32,14,第十二集·接住你了,86684
42,坠落,10023891,165446,59,22,台风眼S02E17,76041
43,液态欲望 全一季,258330,20178,6,0,EP01,86692
44,针锋对决,37215941,920305,19,0,完结FT  互动问答,19249
45,FOG[电竞] 第一季,69482263,756538,39,14,2000W福利·whisper伴奏抒情版,29122
46,南方海啸,22462988,164276,102,68,花絮⑤,85492
47,魔道祖师 第三季,294905103,1535957,66,56,传讯符·忘羡,22602
48,偷偷藏不住,201477652,2410866,89,54,2亿福利·双人电话语音,34632
49,吞海 第一季,50012009,517079,54,17,原创配乐·破晓,29187
50,天官赐福 第二季,70806707,344132,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
51,顶级掠食者 第二季,6321781,52109,30,12,第十二集,86789
52,不二之臣,40345413,843883,16,0,大结局·下,25580
53,我在无限游戏里封神 第二季（下）,19458147,241425,55,14,花絮06,76557
54,这题超纲了 第一季,20136593,484751,44,17,【回放】《这题超纲了》M星直播,41369
55,逐玉 第二季,696065,13788,13,3,五一劳动节 · 谢征,92520
56,判官 第一季,37582877,643691,45,21,听剧reaction,37773
57,虚拟偶像团综丨《一起再出发》,89202666,249124,179,0,中秋特辑·清道夫,58225
58,愚蠢的有钱人,400287,16150,26,13,【读诗】,93113
59,重生之将门毒后 第二季,40600119,374856,83,26,破亿福利·白噪音·花灯,52293
60,破云 第一季,58610250,1085651,20,15,圣诞特辑,59047
61,虚拟偶像团综丨《LASER出道日》,81935083,673727,89,0,专业小课堂：电子竞技运动与管理专业,28989
62,欢迎进入梦魇直播间 第二季,5813562,43198,28,11,《今日没说法》⑤ ·「不平安疗养院」,90985
63,欢迎进入梦魇直播间 第一季,22916344,188585,62,20,完结FT,75856
64,江医生 第一季,15517417,224522,49,27,千万播放福利第四弹·小剧场·猫,81852
65,提灯看刺刀 上季,14015353,234611,32,8,花絮·韩楚,77771
66,恩客,1032123,16243,41,28,34·三块大洋,91870
67,偏偏宠爱,16930598,356041,49,13,四百万语音·江忍,52353
68,悬日 上季,11197438,147911,52,18,ଫ苏洄生日福利,88192
69,虚拟偶像综艺 |《VANITY FAIR（名利场）》,26845135,125100,71,0,梦系列小剧场06·白日,78684
70,初三的六一儿童节 第一季,11162166,55867,53,16,新年♥快乐,85497
71,再世权臣 第三季（上）,2435132,46881,34,10,第十集 ·  再度启程,86827
72,我在无限游戏里封神 第二季（上）,19591889,318875,42,11,花絮06,71605
73,AWM 第一季,85202610,1247273,43,20,第十四集·烙印,20284
74,惹祸精,925252,29337,37,14,小剧场④《不能碰》,90987
75,你就当我死了吧  全一季,12395629,241980,30,0,主役版主题曲（纯享）,76841
76,美人印,540493,28500,13,5,第六集,92611
77,偷风不偷月 上季,7956135,126106,41,18,300w福利·楚识琛（沈若臻）·风月语录,71389
78,谁把谁当真,14539089,768156,4,0,第四期,726
79,魔道祖师 第二季,169969196,1411127,41,37,主役FT（下）,19059
80,降水概率百分百,576353,17159,11,0,特别语音 ♡ 健身提醒,93005
81,我喜欢你的信息素 第二季,75445438,838109,43,26,国风版·星衍,58218
82,别来无恙 第一季,22560706,445904,48,22,1000W福利•《满心》（合唱版）,37937
83,小蘑菇 第二季,50027370,492259,46,33,全剧五千万福利,39605
84,夫人你马甲又掉了 第一季,64148204,1016784,25,0,小剧场3,32574
85,虚拟偶像综艺丨《险象环声》,82018711,434174,138,0,三千万福利·偶像问答,38165
86,恃宠 全一季,10721233,132818,67,26,500w播放纪念· 谢砚礼 会议闲暇,76670
87,落池,68051677,1343158,15,0,落池·番外,22032
88,君有疾否 第一季,26408207,455888,67,56,苏世誉 ✦ 第一季启动音,34592
89,可爱过敏原 第一季,26102790,576559,63,15,主役版主题曲《不冻港》,45209
90,等风热吻你,16235177,305423,56,18,插曲《约定》,52292
91,将进酒 第二季,71678480,807976,45,22,第二季完结FT,30383
92,FOG[电竞]第二季,57031128,430344,50,28,破亿特别直播回放,39588
93,第二十八年春,10573753,378998,13,0,第四期,26751
94,太傅他人人喊打 第二季,2599220,38509,23,11,第十一集,86723
95,顽石 全一季,3816412,60451,61,15,花絮 ·18,88696
96,失忆后死对头成了我男朋友？,4560981,93653,44,20,花絮·陆云笙,86693
97,我嗑了对家X我的CP,57662293,891479,48,29,完结FT,21102
98,两A相逢必有一O 第一季,15325059,418769,54,12,主役版主题曲·与风,51265
99,封建糟粕,15391254,146438,143,110,充电·李叔堂,87589
100,一诺一生 全一季,877227,27663,24,8,第十集,91354
