排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,虚拟偶像团综丨《去世界尽头》,1850692,40956,12,0,《维尔维德档案部手记》幕后花絮·我们在大量梗中加入了少量剧情,94354
2,恒星时刻 第一季,120529,27475,1,0,歌曲《狮心》,94789
3,灯花笑 上季,266199,23814,3,0,预告·猎局,94733
4,洄天 第一季,27356322,243351,62,13,第十五期,86815
5,你的雪人能活多久 第一季,102463,23775,2,0,主题曲《爱你是写在雪中的诗》剧情版,93787
6,满城衣冠 全一季,1507132,46627,13,0,100W福利 · 充电音 傅云宪,90878
7,解瘾,32579,6133,3,0,家国预告❃戏梦山河,94782
8,清白之年,21724,5175,2,0,预告一·向死而生,94838
9,嫡谋·第一季,171092,5641,8,0,第三集 · 「墨棋藏机」,94462
10,理想型,706749,13172,32,14,25·很巧,93439
11,娑婆,1219149,33362,18,10,作者原创小剧场·关于谢九的无限续冰配方,93178
12,蜉蝣,683190,22819,22,8,ೀ˖˚ 第十集,93202
13,当你叫醒我,617921,12436,8,0,第四集,94268
14,奇洛李维斯回信 番外篇,984835,63844,3,2,番外 ·  庆生宴,93420
15,金陵春 第一季,32398,2626,6,0,开播小剧场,94497
16,搭界 第一季,111049,10930,4,0,第一集,94617
17,精神科医生神经了,258241,13208,23,6,处方六✫MECT（下）,93567
18,绰约,1822959,30312,22,1,律法小贴士·3则,86680
19,再世权臣 第三季（下）,580542,21965,16,9,第九集 ·  承君一诺,93437
20,谁来言说夜晚 上季,612260,12135,30,4,第21集,94321
21,入蛊 全一季,748442,19420,20,12,Ⱄⱄᐝ第十五回,93646
22,沉入地球,268102,7801,60,39,第51集 · 烂泥,93569
23,欲言难止,475392,16013,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
24,只想和你好好的,279094,7527,12,3,✧ 第五期 ✧,94176
25,最红谐星 下季,12826,2117,6,3,✭第二期✭,94605
26,沉浮事,11881,4117,1,0,712织音发布会·纯享KV,94775
27,区区,45491,3787,12,3,第十集,94664
28,门生故旧,570509,16109,46,34,☆ 37·病友,93774
29,错登科  第一季,12233,1688,3,0,楚青崖声展,94787
30,秋燥 第一季,381978,14673,14,4,花絮②,93438
