排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,19736105,207880,35,2,第四期,86815
2,奇洛李维斯回信,43728877,510844,79,23,花絮09 ·小花絮又又又又又来了,85974
3,情蛊,34522475,386179,63,44,花絮14,86178
4,一屋暗灯 全一季,1792466,79071,11,0,花絮01,93038
5,二哈和他的白猫师尊,161165006,3146476,76,0,第肆季-第九期,20741
6,囚于永夜,4285240,263935,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,50188596,801305,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,我在无限游戏里封神 第四季,2821017,108396,15,3,第三集 · 阴间路,86834
9,一颗苹果,11933486,138729,80,34,启动音试听 · 谢青寄,90818
10,天官赐福 第一季,83386374,940257,61,43,四千万福利·小剧场·从前有一位名师,52400
11,我在无限游戏里封神 第一季,71055524,968721,64,14,线下漫展VLOG,52347
12,早春晴朗,31852159,247412,57,24,完结FT,72230
13,魔道祖师 第一季,257217955,2250238,39,22,主创FT<下>,15861
14,虚拟偶像团综丨《NEW DAYS（一起又出发）》,25282280,107254,91,0,MANTA季少一单曲·《敬明天》纯享版,84529
15,于是麦麦决定离家出走,4530712,97092,31,18,小剧场✦三分钟热度,86179
16,见春天,12316459,220636,54,8,魏清越书信·02,80533
17,天官赐福 第四季,4309844,69566,10,0,新年小剧场《压岁钱》,91718
18,逐玉 第一季,4215480,70961,43,14,原创配乐 · 凶夜,89245
19,伏特加与曼特宁,461851,34284,1,0,京儒♡生日快乐,92988
20,放学等我 第二季,29502962,426928,42,16,番外·恋爱纪念日,68837
21,我喜欢你的信息素 第一季,98547762,1491368,48,21,四千万福利,58217
22,将进酒 第一季,104446081,1423407,59,16,完结FT,25944
23,重生之将门毒后 第一季,91243344,819491,82,27,主役reaction·片段03,43922
24,伪装学渣 第一季,101740941,1919659,30,17,千万福利·“叫妈妈”,58262
25,娘娘腔,36261858,695570,31,0,主役听剧Reaction,46640
26,小蘑菇 第一季,48984167,906944,33,17,白噪音·漫步荒原,29125
27,再世权臣 第一季,20567406,250404,79,17,花絮07,71321
28,天官赐福 第三季,68664532,252756,67,43,小剧场·元宵·花灯,82040
29,干涸地,1714188,71622,1,0,概念预告,86725
30,某某 第一季,96842326,1697045,43,28,伴奏|《梧桐说》,58219
31,我在无限游戏里封神 第三季,21363374,202358,91,21,破亿纪念单曲·神明所遗落的,81851
32,台风眼 第一季,33957772,284338,53,20,千万福利·富士山在等一片云,52404
33,初三的六一儿童节,24438506,52643,248,216,番外2 小陆的故事（11）,85562
34,全球高考 第一季（全新版）,20418171,358041,37,11,— 「全季完结FT」—,60289
35,沉醉不醒,1801117,41712,16,3,小剧场·晚安小酒窝,86740
36,交易沦陷,26219166,161744,138,99,特别福利·星空沦陷,54171
37,藏南晚星,17814441,191706,79,42,主题曲伴奏·途经,85110
38,二哈和他的白猫师尊,14108299,94783,669,603,完结FT,81979
39,逐玉 第二季,661187,13322,10,2,第五集 · 诛心,92520
40,反差 全一季,6626696,51826,31,13,第十一集·选择坠落,86684
41,美人印,512370,27969,12,4,ost《诱他》,92611
42,你的距离,89224044,928529,70,27,完结FT·主创版,31552
43,难哄,145246352,1568974,76,48,破亿福利·纪念FT,38074
44,顶级掠食者 第二季,6098698,51419,28,11,第十一集,86789
45,针锋对决,37150507,918833,19,0,完结FT  互动问答,19249
46,FOG[电竞] 第一季,69362947,755710,39,14,2000W福利·whisper伴奏抒情版,29122
47,魔道祖师 第三季,294728812,1535067,66,56,传讯符·忘羡,22602
48,南方海啸,22300184,163672,102,68,花絮⑤,85492
49,偷偷藏不住,201359102,2410290,89,54,2亿福利·双人电话语音,34632
50,吞海 第一季,49859834,515688,54,17,原创配乐·破晓,29187
51,天官赐福 第二季,70588701,342923,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
52,不二之臣,40284006,843114,16,0,大结局·下,25580
53,我在无限游戏里封神 第二季（下）,19331733,240154,55,14,花絮06,76557
54,坠落,9921147,163876,59,22,台风眼S02E17,76041
55,判官 第一季,37496727,642621,45,21,听剧reaction,37773
56,欢迎进入梦魇直播间 第二季,5611255,42268,25,11,500W特别彩蛋「如何创造一个神」,90985
57,这题超纲了 第一季,20057381,483337,44,17,【回放】《这题超纲了》M星直播,41369
58,重生之将门毒后 第二季,40473389,374069,83,26,破亿福利·白噪音·花灯,52293
59,提灯看刺刀 上季,13958541,233873,32,8,花絮·韩楚,77771
60,虚拟偶像团综丨《一起再出发》,88936910,248718,179,0,中秋特辑·清道夫,58225
61,欢迎进入梦魇直播间 第一季,22825465,187755,62,20,完结FT,75856
62,破云 第一季,58543237,1084151,20,15,圣诞特辑,59047
63,虚拟偶像团综丨《LASER出道日》,81794048,673100,89,0,专业小课堂：电子竞技运动与管理专业,28989
64,悬日 上季,11132783,147231,52,18,ଫ苏洄生日福利,88192
65,AWM 第一季,85139882,1246445,43,20,第十四集·烙印,20284
66,江医生 第一季,15428939,223884,49,27,千万播放福利第四弹·小剧场·猫,81852
67,第二十八年春,10554339,378710,13,0,第四期,26751
68,再世权臣 第三季（上）,2317657,46212,33,9,第九集 ·  百岁何欢,86827
69,惹祸精,836153,28335,35,13,彩蛋小剧场·《连天雪心情记录》,90987
70,恩客,921788,15660,34,21,27·罪加一等,91870
71,愚蠢的有钱人,309291,15057,17,5,【花絮1】,93113
72,偷风不偷月 上季,7886026,125301,41,18,300w福利·楚识琛（沈若臻）·风月语录,71389
73,我在无限游戏里封神 第二季（上）,19504058,317559,42,11,花絮06,71605
74,虚拟偶像综艺 |《VANITY FAIR（名利场）》,26707992,124707,71,0,梦系列小剧场06·白日,78684
75,初三的六一儿童节 第一季,11111761,54890,53,16,新年♥快乐,85497
76,你就当我死了吧  全一季,12327450,241170,30,0,主役版主题曲（纯享）,76841
77,小蘑菇 第二季,49920126,491285,46,33,全剧五千万福利,39605
78,第二十八年春II,123276,4914,2,0,第五期,92633
79,夫人你马甲又掉了 第一季,64074160,1016141,25,0,小剧场3,32574
80,魔道祖师 第二季,169860337,1410233,41,37,主役FT（下）,19059
81,别来无恙 第一季,22501712,444856,48,22,1000W福利•《满心》（合唱版）,37937
82,我喜欢你的信息素 第二季,75352733,837071,43,26,国风版·星衍,58218
83,谁把谁当真,14512928,766993,4,0,第四期,726
84,顽石 全一季,3747340,59964,60,15,花絮 · 17,88696
85,虚拟偶像综艺丨《险象环声》,81856323,433757,138,0,三千万福利·偶像问答,38165
86,将进酒 第二季,71596445,807369,45,22,第二季完结FT,30383
87,恃宠 全一季,10668123,132383,67,26,500w播放纪念· 谢砚礼 会议闲暇,76670
88,一诺一生 全一季,841258,27385,21,7,第九集,91354
89,偏偏宠爱,16827109,354413,49,13,四百万语音·江忍,52353
90,降水概率百分百,507782,16162,9,0,˚.⊹ 主题曲伴奏 · 雨天恋爱定律 ♡₊˚,93005
91,君有疾否 第一季,26353630,455020,67,56,苏世誉 ✦ 第一季启动音,34592
92,等风热吻你,16187778,304600,56,18,插曲《约定》,52292
93,骄阳似我 全一季,3204459,33873,40,15,百万彩蛋 · 白噪音小剧场,90737
94,FOG[电竞]第二季,56922074,429833,50,28,破亿特别直播回放,39588
