排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,10672995,188757,47,11,31774,13510,42.52%,7.16%,福利彩蛋·棋牌室历险记,93038
2,我在无限游戏里封神 第四季,6552451,136295,45,15,10469,7967,76.10%,5.85%,第十五集 · 灵魂碎裂,86834
3,满城衣冠 全一季,1607024,47609,15,1,2458,300,12.21%,0.63%,第4集 · 打赌,90878
4,奇洛李维斯回信,51208150,554873,98,41,51952,27410,52.76%,4.94%,OST A12 · 暗恋基本法,85974
5,洄天 第一季,27510844,243854,64,14,23007,11047,48.02%,4.53%,2500W特别福利 · 沈监察的工作日,86815
6,情蛊,39333180,427526,67,48,51760,31895,61.62%,7.46%,完结FT·下,86178
7,早春晴朗,36097716,273868,57,24,22072,14495,65.67%,5.29%,完结FT,72230
8,绰约,1851924,30569,23,2,1204,243,20.18%,0.79%,第四集·旧情人,86680
9,我在无限游戏里封神 第三季,23326043,215090,91,21,29609,22010,74.34%,10.23%,破亿纪念单曲·神明所遗落的,81851
10,天官赐福 第三季,71161991,266062,67,43,33025,27247,82.50%,10.24%,小剧场·元宵·花灯,82040
11,理想型,808278,13939,37,19,1183,633,53.51%,4.54%,30·FaceTime,93439
12,默读 第五季,39134670,465429,47,34,46482,40079,86.22%,8.61%,电话,59100
13,灯花笑 上季,471309,28052,6,0,3936,0,0.00%,0.00%,倒计时一天·吉兆,94733
14,谁来言说夜晚 上季,688683,12623,34,8,1208,446,36.92%,3.53%,第25集,94321
15,天官赐福 第二季,72721926,355081,61,43,38187,34734,90.96%,9.78%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
16,天官赐福 第一季,86102623,962231,61,43,68664,36922,53.77%,3.84%,四千万福利·小剧场·从前有一位名师,52400
17,一颗苹果,13414088,158271,82,35,12930,5671,43.86%,3.58%,完结FT · 谢谢光临,90818
18,坠落,11387679,181946,59,22,14962,4968,33.20%,2.73%,番外二·新生,76041
19,放学等我 第一季,52984626,828706,53,18,62779,36157,57.59%,4.36%,1700W福利·P-特别小剧场「2022.12.2」,64911
20,我在无限游戏里封神 第一季,73655837,992472,64,14,77376,43364,56.04%,4.37%,线下漫展VLOG,52347
21,默读 第四季,45989608,542499,31,23,42038,40188,95.60%,7.41%,骆一锅的一天,59099
22,放学等我 第二季,31145274,444881,42,16,44594,34327,76.98%,7.72%,番外·恋爱纪念日,68837
23,再世权臣 第三季（下）,622919,22496,17,10,1788,1620,90.60%,7.20%,第十集 ·  破镜何圆,93437
24,魔道祖师 第三季,296681836,1543320,66,56,97540,89904,92.17%,5.83%,传讯符·忘羡,22602
25,沉醉不醒,3647523,54913,41,22,4387,2660,60.63%,4.84%,小剧场·好好的,86740
26,我在无限游戏里封神 第二季（下）,20666798,252162,55,14,27618,23571,85.35%,9.35%,花絮06,76557
27,默读 第三季,37418982,600647,17,14,35582,33122,93.09%,5.51%,甜甜生日特别篇,59098
28,魔道祖师 第一季,259314757,2272938,39,22,97169,64681,66.57%,2.85%,主创FT<下>,15861
29,入戏,8751967,92612,80,54,7517,5786,76.97%,6.25%,新春语音,82289
30,藏南晚星,19297227,202614,79,42,20362,15056,73.94%,7.43%,主题曲伴奏·途经,85110
31,宋玉章 第一季,1271740,30809,3,0,663,0,0.00%,0.00%,月历语音 · 静玉,86589
32,小蘑菇 第二季,51506103,502467,51,34,51853,47657,91.91%,9.48%,破亿电话·双人,39605
33,默读 第二季,29352515,608166,16,11,35469,33565,94.63%,5.52%,花絮03,59097
34,小蘑菇 第一季,50497134,925144,33,17,58397,39194,67.12%,4.24%,白噪音·漫步荒原,29125
35,台风眼 第二季,29510028,158480,50,32,13861,12813,92.44%,8.08%,完结 FT,68664
36,魔道祖师 第二季,171072407,1418578,41,37,88856,81583,91.81%,5.75%,主役FT（下）,19059
37,台风眼 第一季,35343646,300529,53,20,21402,13456,62.87%,4.48%,千万福利·富士山在等一片云,52404
38,吞海 第一季,51548983,530717,54,17,45217,28411,62.83%,5.35%,原创配乐·破晓,29187
39,默读 第一季,54191096,1080106,24,11,53507,38476,71.91%,3.56%,花絮9,59096
40,我在无限游戏里封神 第二季（上）,20399182,329335,42,11,33866,29321,86.58%,8.90%,花絮06,71605
41,某某 第一季,98153140,1717477,43,28,77493,45180,58.30%,2.63%,伴奏|《梧桐说》,58219
42,娑婆,1278516,33936,19,10,3339,833,24.95%,2.45%,主题曲·此身,93178
43,江医生 第一季,16549097,233122,49,27,22626,13752,60.78%,5.90%,千万播放福利第四弹·小剧场·猫,81852
44,我喜欢你的信息素 第一季,100134166,1511386,48,21,72400,44993,62.15%,2.98%,四千万福利,58217
45,于是麦麦决定离家出走,5728158,109662,51,32,9726,5958,61.26%,5.43%,花絮11,86179
46,吞海 第二季,32535848,271332,56,19,26009,24224,93.14%,8.93%,新年祝福,67085
47,将进酒 第一季,105948495,1440155,59,16,78329,53332,68.09%,3.70%,完结FT,25944
48,逆鳞 第一季,363496,13781,19,5,1412,642,45.47%,4.66%,花絮③,93750
49,降水概率百分百,1461616,25426,30,11,2339,1183,50.58%,4.65%,˚.⊹ 第十四期 ♡₊˚,93005
50,吞海 第三季（上）,22511779,216915,38,16,18493,17323,93.67%,7.99%,OST·04 此地埋名,73221
