排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,7362848,158433,33,6,第八集,93038
2,洄天 第一季,25698595,235460,52,9,第十一期,86815
3,我在无限游戏里封神 第四季,4951006,126338,31,10,第十集 · 拉塞尔公墓,86834
4,愚蠢的有钱人,1112613,24903,76,60,【花絮5】,93113
5,入蛊 全一季,453236,16191,11,5,Ⱄⱄᐝ第八回,93646
6,谁来言说夜晚,10166,2847,1,0,生·贺,94321
7,门生故旧,237431,12064,16,4,★ 10·选择,93774
8,秋燥 第一季,230879,12426,9,1,第四集,93438
9,沉醉不醒,3007324,51663,31,13,第十一期,86740
10,蜉蝣,432333,19665,15,4,ೀ˖˚ 第六集,93202
11,娑婆,929223,29797,12,4,主题曲·色相,93178
12,当你叫醒我,31489,2749,1,0,预告,94268
13,逆鳞 第一季,172121,10762,9,0,第三剑,93750
14,沉浮事,480314,13576,78,68,第柒拾伍集 喜欢,92895
15,奇洛李维斯回信 番外篇,829972,56149,3,2,番外 ·  庆生宴,93420
16,只想和你好好的,84203,5047,5,0,✧ 第一期 ✧,94176
17,玫瑰美人 全一季,35615,5552,5,0,第二期,94009
18,再世权臣 第三季（下）,340682,18485,10,5,第五集 ·  烈火真金,93437
19,液态欲望 全一季,672738,28773,22,10,雪饼日记3.0,86692
20,全球进化后我站在食物链顶端 第二季（下）,219958,11285,15,10,第二十五集,92775
21,精神科医生神经了,127638,10245,11,0,处方二✫百忧解（下）,93567
22,大王万万不可！ 第一季,34177,5979,5,0,倒计时壹·追,94259
23,禁区,445398,12016,77,51,51 Lucky,92575
24,沉入地球,153669,6473,33,16,28集 · 首都，首都,93569
25,欲言难止,254439,10242,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
26,降水概率百分百,1034573,21974,20,6,特别彩蛋 ♡ 要迟到了,93005
27,嫁入高门的人,198200,5418,48,36,后记42,93169
28,初三的六一儿童节 第二季（上）,1477622,11103,15,7,第八集 · 暗战1992,93154
29,第二十八年春II,185048,6866,2,0,第五期,92633
30,美人印,707069,30715,23,14,第12集,92611
