排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,11851659,197675,52,13,番外二,93038
2,奇洛李维斯回信,52499984,562288,98,41,OST A12 · 暗恋基本法,85974
3,囚于永夜,5182340,312890,1,0,织音发布会纯享PV · 概念预告,86822
4,情蛊,40160334,434753,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,165669810,3186029,79,0,第肆季-第十二期,20741
6,灯花笑 上季,1677675,40796,14,0,第5集,94733
7,放学等我 第一季,53477757,832939,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,虚拟偶像团综丨《去世界尽头》,4086234,48776,27,0,第三期·九个太阳,94354
9,天官赐福 第一季,86627136,966612,61,43,四千万福利·小剧场·从前有一位名师,52400
10,我在无限游戏里封神 第四季,7255859,140232,56,15,特别放送 · emoji大挑战,86834
11,洄天 第一季,27922732,245368,65,14,完结语音 · 高能量S级监护人的一天,86815
12,伪装学渣 第一季,103203259,1947559,30,17,千万福利·“叫妈妈”,58262
13,我在无限游戏里封神 第一季,74188330,997355,64,14,线下漫展VLOG,52347
14,小蘑菇 第一季,50702028,927844,33,17,白噪音·漫步荒原,29125
15,魔道祖师 第一季,259713933,2277411,39,22,主创FT<下>,15861
16,天官赐福 第四季,6571059,98694,15,0,谢怜生辰快乐,91718
17,恒星时刻 第一季,258370,42558,1,0,歌曲《狮心》（Live）,94789
18,我喜欢你的信息素 第一季,100444694,1515137,48,21,四千万福利,58217
19,一颗苹果,13656867,161570,82,35,完结FT · 谢谢光临,90818
20,某某 第一季,98402376,1721048,43,28,伴奏|《梧桐说》,58219
21,见春天,13265340,232223,54,8,魏清越书信·02,80533
22,台风眼 第一季,35588544,303702,53,20,千万福利·富士山在等一片云,52404
23,将进酒 第一季,106227765,1443139,59,16,完结FT,25944
24,再世权臣 第一季,21850658,259979,79,17,花絮07,71321
25,重生之将门毒后 第一季,94196074,837656,82,27,主役reaction·片段03,43922
26,放学等我 第二季,31434810,447604,42,16,番外·恋爱纪念日,68837
27,虚拟偶像团综丨《NEW DAYS（一起又出发）》,30982514,114479,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
28,宋玉章 第一季,2062503,38055,14,0,主题曲 · 不照我 · 伴奏,86589
29,早春晴朗,36583349,275986,57,24,完结FT,72230
30,你的雪人能活多久 第一季,370864,37107,9,0,倒计时2天,93787
31,娘娘腔,38141514,719120,31,0,主役听剧Reaction,46640
32,迪奥先生 第一季,79604183,1078072,30,15,王氏破产 铃声,23329
33,干涸地,1985721,90453,1,0,概念预告,86725
34,囚于永夜,467655,17337,199,161,番外 少爷的生日7,94916
35,全球高考 第一季（全新版）,21691585,373654,37,11,— 「全季完结FT」—,60289
36,于是麦麦决定离家出走,5878041,111391,52,32,启动音试听,86179
37,判官 第一季,38570118,653851,45,21,听剧reaction,37773
38,二哈和他的白猫师尊,16052866,104304,669,603,完结FT,81979
39,天官赐福 第三季,71589212,268860,67,43,小剧场·元宵·花灯,82040
40,满城衣冠 全一季,1914930,50685,19,4,第6集 · 出将,90878
41,入戏,8902329,93891,80,54,新春语音,82289
42,我在无限游戏里封神 第三季,23700452,217557,91,21,破亿纪念单曲·神明所遗落的,81851
43,虚拟偶像团综丨《LASER出道日》,83585063,681043,89,0,专业小课堂：电子竞技运动与管理专业,28989
44,奇洛李维斯回信 番外篇,1085793,68921,3,2,番外 ·  庆生宴,93420
45,嫡谋·第一季,266969,7725,11,3,第六集 ·  「惊鸿一瞥」,94462
46,伏特加与曼特宁,1027150,55802,8,0,倒计时②·祝京儒,92988
47,虚拟偶像团综丨《一起再出发》,92386027,253884,179,0,中秋特辑·清道夫,58225
