排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,5572367,136199,28,4,23297,7221,31.00%,5.30%,伴奏▪未说的,93038
2,洄天 第一季,24005301,228410,47,7,20547,8859,43.12%,3.88%,1500W特别福利 · 白晟的小算盘,86815
3,我在无限游戏里封神 第四季,4238238,120805,27,8,7572,4990,65.90%,4.13%,第八集 · 百鬼夜行,86834
4,奇洛李维斯回信,46949837,530489,83,27,49516,25680,51.86%,4.84%,回信广播剧主创FT（上）,85974
5,再世权臣 第三季（下）,211248,15835,6,3,941,763,81.08%,4.82%,第三集 · 启程南京,93437
6,情蛊,36879718,405123,67,48,49233,30366,61.68%,7.50%,完结FT·下,86178
7,早春晴朗,33789135,260477,57,24,20951,13733,65.55%,5.27%,完结FT,72230
8,娑婆,739379,27733,8,1,2762,358,12.96%,1.29%,第四集,93178
9,沉醉不醒,2611477,48044,28,10,3594,1982,55.15%,4.13%,第九期,86740
10,奇洛李维斯回信 番外篇,709445,50855,3,2,3950,3155,79.87%,6.20%,番外 ·  庆生宴,93420
11,天官赐福 第三季,69813251,258169,67,43,32211,26525,82.35%,10.27%,小剧场·元宵·花灯,82040
12,初三的六一儿童节,26712712,58774,285,253,6594,5360,81.29%,9.12%,番外7 生生生活（4）,85562
13,我在无限游戏里封神 第三季,22195704,207411,91,21,28667,21184,73.90%,10.21%,破亿纪念单曲·神明所遗落的,81851
14,反差 全一季,7275839,57279,38,19,4167,2507,60.16%,4.38%,第十六集·如果梦境成真,86684
15,放学等我 第一季,51386853,813585,53,18,62870,36351,57.82%,4.47%,1700W福利·P-特别小剧场「2022.12.2」,64911
16,顶级掠食者 第二季,7274644,54542,37,17,5081,4077,80.24%,7.47%,番外·官宣,86789
17,天官赐福 第二季,71556861,347845,61,43,37620,34218,90.96%,9.84%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
18,放学等我 第二季,30200312,434998,42,16,44455,34566,77.76%,7.95%,番外·恋爱纪念日,68837
19,天官赐福 第一季,84478648,948938,61,43,68180,36598,53.68%,3.86%,四千万福利·小剧场·从前有一位名师,52400
20,于是麦麦决定离家出走,5188137,102770,47,30,8966,5464,60.94%,5.32%,500w福利✦活动日,86179
21,一颗苹果,12622699,146142,80,34,11912,5141,43.16%,3.52%,启动音试听 · 谢青寄,90818
22,交易沦陷,27561981,168364,138,99,16727,9757,58.33%,5.80%,特别福利·星空沦陷,54171
23,吞海 第一季,50598023,522221,54,17,44591,27889,62.54%,5.34%,原创配乐·破晓,29187
24,藏南晚星,18474845,196380,79,42,19609,14452,73.70%,7.36%,主题曲伴奏·途经,85110
25,降水概率百分百,857519,20563,17,4,1801,655,36.37%,3.19%,˚.⊹ 第七期 ♡₊˚,93005
26,我在无限游戏里封神 第一季,72109018,978006,64,14,76824,43104,56.11%,4.41%,线下漫展VLOG,52347
27,太傅他人人喊打 第二季,3131344,40956,30,16,3242,2162,66.69%,5.28%,第十五集,86723
28,我在无限游戏里封神 第二季（下）,19888912,244942,55,14,26943,22960,85.22%,9.37%,花絮06,76557
29,燎原,37364819,387714,43,34,39042,29716,76.11%,7.66%,FT,63688
30,魔道祖师 第三季,295553249,1538422,66,56,97604,89999,92.21%,5.85%,传讯符·忘羡,22602
31,液态欲望 全一季,530153,26230,17,6,1620,680,41.98%,2.59%,EP05,86692
32,小蘑菇 第二季,50488249,495243,46,33,50507,46992,93.04%,9.49%,全剧五千万福利,39605
33,吞海 第二季,31934480,266333,56,19,25516,23750,93.08%,8.92%,新年祝福,67085
34,魔道祖师 第一季,258066278,2258546,39,22,96882,64533,66.61%,2.86%,主创FT<下>,15861
35,某某 第一季,97397181,1705168,43,28,77327,45095,58.32%,2.64%,伴奏|《梧桐说》,58219
36,我在无限游戏里封神 第二季（上）,19876710,322377,42,11,33263,28806,86.60%,8.94%,花絮06,71605
37,吞海 第三季（上）,22079969,212282,38,16,18082,16930,93.63%,7.98%,OST·04 此地埋名,73221
38,将进酒 第一季,105063491,1429888,59,16,78266,53364,68.18%,3.73%,完结FT,25944
39,偷风不偷月 上季,8224989,128982,41,18,10482,5859,55.90%,4.54%,300w福利·楚识琛（沈若臻）·风月语录,71389
40,台风眼 第二季,28992705,152874,50,32,13393,12366,92.33%,8.09%,完结 FT,68664
41,魔道祖师 第二季,170363432,1413597,41,37,88788,81513,91.81%,5.77%,主役FT（下）,19059
42,我喜欢你的信息素 第一季,99181754,1498966,48,21,72309,45030,62.27%,3.00%,四千万福利,58217
43,吞海 第三季（下）,19031096,188353,51,18,18511,16759,90.54%,8.90%,破亿纪念•抒情主役版「晓」,76879
44,小蘑菇 第一季,49546203,913366,33,17,58163,39018,67.08%,4.27%,白噪音·漫步荒原,29125
45,台风眼 第一季,34513774,290802,53,20,20572,13009,63.24%,4.47%,千万福利·富士山在等一片云,52404
46,陈年烈苟 第二季,15737209,122979,57,31,13912,13113,94.26%,10.66%,520限定 ✦ 主役版主题曲 《世界在他心头亮遍了角落》,73251
47,愚蠢的有钱人,750061,20149,55,42,1718,824,47.96%,4.09%,【花絮4】,93113
48,失忆后死对头成了我男朋友？,4801537,96539,44,20,6319,4250,67.26%,4.40%,花絮·陆云笙,86693
49,初三的六一儿童节 第二季（上）,914655,10101,10,5,780,515,66.03%,5.10%,第六集 · 亲传门徒,93154
50,伪装学渣 第一季,102228134,1928920,30,17,79840,46914,58.76%,2.43%,千万福利·“叫妈妈”,58262
