排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,3739740,112384,19,2,第四集,93038
2,洄天 第一季,21920095,219517,40,4,花絮02,86815
3,奇洛李维斯回信 番外篇,418511,35829,3,2,番外 ·  庆生宴,93420
4,娑婆,455720,22909,6,0,第二集,93178
5,我在无限游戏里封神 第四季,3514593,115248,22,5,特别放送 · 大型恐怖游戏联赛火热进行中Ⅳ,86834
6,再世权臣 第三季（下）,78113,9849,3,1,第一集 ·  草原之王,93437
7,语义错误 第一季,3496090,25148,25,8,300W · 小剧场「GAME TIME」,92155
8,蜉蝣,123471,13501,6,0,ೀ˖˚ 主题曲·浮游,93202
9,沉醉不醒,2181530,44250,23,6,ღ200万福利·晚安语音·苏墨,86740
10,反差 全一季,6923174,54411,34,16,花絮5·喵条～,86684
11,降水概率百分百,683994,18929,14,2,˚.⊹ 第五期 ♡₊˚,93005
12,再世权臣 第三季（上）,2544885,47424,34,10,第十集 ·  再度启程,86827
13,恩客,1230645,17408,53,39,44·不欢迎哦,91870
14,液态欲望 全一季,371127,22863,10,1,守护红绕肉！,86692
15,太傅他人人喊打 第二季,2793862,39522,26,13,花絮06,86723
16,愚蠢的有钱人,544244,17974,37,24,【花絮3】,93113
17,吞雨,343921,13594,29,9,花絮06,91589
18,初三的六一儿童节 第二季（上）,460900,8821,7,3,第四集 · 绝命追捕,93154
19,美人印,586480,29111,16,7,第八集,92611
20,君有疾否,1495936,32157,92,64,第75集,90896
21,沉浮事,241761,9685,43,33,第肆拾集 情敌相见,92895
22,逐玉 第二季,755431,14362,16,5,第八集 · 赐婚,92520
23,全球进化后我站在食物链顶端 第二季（下）,120975,9027,8,5,小剧场·全球进化,92775
24,禁区,189713,9146,29,10,18 禁闭,92575
25,闭嘴，你这假粉 全一季,1958308,24098,33,20,番外2 · 一日为友，终生为父,87641
26,二哈和他的白猫师尊日语版 第二季,85233,1717,13,6,夏司逆CV,92769
27,烟花情书,61113,3246,4,0,第二集,93337
28,迟爱,158375,6786,11,3,第六集,92710
29,重回我爸少年时 第一季,1355078,17407,49,19,花絮13,91872
30,落火 全一季,252810,13558,13,3,第五集,92245
