排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,10017461,183040,45,10,福利彩蛋·白噪音,93038
2,洄天 第一季,27252505,242576,62,13,第十五期,86815
3,灯花笑 上季,190392,21055,2,0,主题曲壹·只身朝夕,94733
4,虚拟偶像团综丨《去世界尽头》,1175153,37947,5,0,团综主题曲·《去世界尽头》(纯享版),94354
5,满城衣冠 全一季,1461942,46063,11,0,第3集 · 勋章&挽联,90878
6,理想型,652164,12427,30,12,23·不要再见面,93439
7,绰约,1801853,30140,22,1,律法小贴士·3则,86680
8,搭界 第一季,91760,10154,3,0,第一集,94617
9,嫡谋·第一季,143990,5143,8,0,第三集 · 「墨棋藏机」,94462
10,门生故旧,556016,15934,44,32,☆ 35·Over,93774
11,入蛊 全一季,731637,19184,20,12,Ⱄⱄᐝ第十五回,93646
12,娑婆,1194013,32869,17,9,第十集,93178
13,谁来言说夜晚 上季,571610,11679,28,2,第19集,94321
14,你的雪人能活多久 第一季,34277,13510,1,0,祝知希生日快乐,93787
15,再世权臣 第三季（下）,567131,21671,16,9,第九集 ·  承君一诺,93437
16,奇洛李维斯回信 番外篇,973035,63125,3,2,番外 ·  庆生宴,93420
17,区区,26062,3151,9,1,第八集,94664
18,合笼蛊,176384,5646,8,0,第一集·仓鼠,94418
19,叛臣,36757,5026,6,0,主题曲 · 叛臣,94684
20,当你叫醒我,589694,11872,7,0,片尾曲《普通朋友-雪山酒店限定版》,94268
21,我在霸总文学里当家庭医生 上季,41791,6425,4,0,第二集,91680
22,欲言难止,454499,15322,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
23,楚乌 第一季,198346,7238,21,1,第三集,94336
24,蜉蝣,660250,22553,21,7,ೀ˖˚ 暑假来袭,93202
25,禁区,658444,13360,107,77,花絮1,92575
26,秋燥 第一季,375090,14526,14,4,花絮②,93438
27,日出风来,52885,5775,12,0,♬第5集 风中旋律,94444
28,液态欲望 全一季,776708,30437,25,11,花絮05,86692
29,愚蠢的有钱人,1455041,27536,89,72,【花絮6】,93113
30,初三的六一儿童节 第二季（上）,2323552,12396,19,10,第十一集 · 朝晖之歌,93154
