排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,9921424,182067,45,10,福利彩蛋·白噪音,93038
2,灯花笑 上季,157223,19579,2,0,主题曲壹·只身朝夕,94733
3,虚拟偶像团综丨《去世界尽头》,1129781,37076,5,0,团综主题曲·《去世界尽头》(纯享版),94354
4,洄天 第一季,27180437,242197,62,13,第十五期,86815
5,满城衣冠 全一季,1436035,45786,11,0,第3集 · 勋章&挽联,90878
6,搭界 第一季,83210,9716,3,0,第一集,94617
7,再世权臣 第三季（下）,559539,21550,16,9,第九集 ·  承君一诺,93437
8,理想型,622509,12010,28,10,21·错觉,93439
9,叛臣,32858,4713,6,0,主题曲 · 叛臣,94684
10,娑婆,1184279,32592,17,9,第十集,93178
11,错登科  第一季,7271,1140,1,0,预告-[错嫁权臣遇情长],94787
12,绰约,1787736,30044,21,1,第三集·两清,86680
13,入蛊 全一季,721590,19109,20,12,Ⱄⱄᐝ第十五回,93646
14,嫡谋·第一季,132824,4913,7,0,主题曲· 无怨,94462
15,奇洛李维斯回信 番外篇,967861,62818,3,2,番外 ·  庆生宴,93420
16,当你叫醒我,568648,11699,7,0,片尾曲《普通朋友-雪山酒店限定版》,94268
17,谁来言说夜晚 上季,548592,11455,27,1,第18集,94321
18,合笼蛊,168442,5377,8,0,第一集·仓鼠,94418
19,金陵春 第一季,22907,2340,3,0,主题曲-雪尽春还,94497
20,日出风来,48136,5682,11,0,-福利音-毛利新年Matariki,94444
21,蜉蝣,652606,22483,21,7,ೀ˖˚ 暑假来袭,93202
22,谎话缠绵,36533,5119,6,0,❀第一集·青衣藏月,94476
23,初三的六一儿童节 第二季（上）,2292596,12364,19,10,第十一集 · 朝晖之歌,93154
24,区区,16940,2846,8,0,第六集,94664
25,禁区,652060,13321,107,77,花絮1,92575
26,欲言难止,445611,15108,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
27,我在霸总文学里当家庭医生 上季,38924,6299,4,0,第二集,91680
28,秋燥 第一季,371638,14475,14,4,花絮②,93438
29,门生故旧,542523,15791,43,31,ღ 50万福利·充电音·沈衍名,93774
30,大王万万不可！ 第一季,156349,11502,10,1,第四集·唇枪舌战,94259
