排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,10328193,186415,45,10,福利彩蛋·白噪音,93038
2,奇洛李维斯回信,50939964,553320,98,41,OST A12 · 暗恋基本法,85974
3,囚于永夜,4996109,303794,1,0,织音发布会纯享PV · 概念预告,86822
4,二哈和他的白猫师尊,164781735,3177670,78,0,第肆季-第十一期,20741
5,情蛊,39165615,426162,67,48,完结FT·下,86178
6,洄天 第一季,27396765,243505,62,13,第十五期,86815
7,放学等我 第一季,52880532,827778,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,小蘑菇 第一季,50444425,924546,33,17,白噪音·漫步荒原,29125
9,天官赐福 第一季,85984369,961256,61,43,四千万福利·小剧场·从前有一位名师,52400
10,虚拟偶像团综丨《去世界尽头》,2101967,41740,12,0,《维尔维德档案部手记》幕后花絮·我们在大量梗中加入了少量剧情,94354
11,我在无限游戏里封神 第四季,6387383,135394,42,14,第十四集 · 致命游戏,86834
12,坠落,11362102,181627,59,22,番外二·新生,76041
13,魔道祖师 第一季,259232501,2271944,39,22,主创FT<下>,15861
14,我在无限游戏里封神 第一季,73545011,991530,64,14,线下漫展VLOG,52347
15,伪装学渣 第一季,102899444,1942271,30,17,千万福利·“叫妈妈”,58262
16,天官赐福 第四季,6003286,93042,15,0,谢怜生辰快乐,91718
17,早春晴朗,35995758,273329,57,24,完结FT,72230
18,灯花笑 上季,313864,25238,3,0,预告·猎局,94733
19,我喜欢你的信息素 第一季,100063163,1510490,48,21,四千万福利,58217
20,虚拟偶像团综丨《NEW DAYS（一起又出发）》,30127306,113369,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
21,某某 第一季,98102137,1716642,43,28,伴奏|《梧桐说》,58219
22,一颗苹果,13346033,156987,82,35,完结FT · 谢谢光临,90818
23,放学等我 第二季,31085071,444334,42,16,番外·恋爱纪念日,68837
24,迪奥先生 第一季,79488026,1077138,30,15,王氏破产 铃声,23329
25,台风眼 第一季,35293317,299859,53,20,千万福利·富士山在等一片云,52404
26,满城衣冠 全一季,1531693,46906,13,0,100W福利 · 充电音 傅云宪,90878
27,干涸地,1942515,87861,1,0,概念预告,86725
28,重生之将门毒后 第一季,93576402,834160,82,27,主役reaction·片段03,43922
29,将进酒 第一季,105890464,1439486,59,16,完结FT,25944
30,见春天,13101717,230315,54,8,魏清越书信·02,80533
31,入戏,8709786,92273,80,54,新春语音,82289
32,娘娘腔,37776069,714483,31,0,主役听剧Reaction,46640
33,全球高考 第一季（全新版）,21445587,370773,37,11,— 「全季完结FT」—,60289
34,于是麦麦决定离家出走,5699207,109287,51,32,花絮11,86179
35,再世权臣 第一季,21581502,258139,79,17,花絮07,71321
36,天官赐福 第三季,71068295,265464,67,43,小剧场·元宵·花灯,82040
37,判官 第一季,38355769,651540,45,21,听剧reaction,37773
38,奇洛李维斯回信 番外篇,990799,64158,3,2,番外 ·  庆生宴,93420
39,藏南晚星,19244583,202147,79,42,主题曲伴奏·途经,85110
40,我在无限游戏里封神 第三季,23250715,214538,91,21,破亿纪念单曲·神明所遗落的,81851
41,恒星时刻 第一季,140887,30655,1,0,歌曲《狮心》（Live）,94789
42,交易沦陷,28972556,174676,138,99,特别福利·星空沦陷,54171
43,二哈和他的白猫师尊,15635102,102192,669,603,完结FT,81979
44,嫡谋·第一季,179402,5806,8,0,第三集 · 「墨棋藏机」,94462
45,吞海 第一季,51486467,530191,54,17,原创配乐·破晓,29187
46,针锋对决,37853948,932606,19,0,完结FT  互动问答,19249
47,FOG[电竞] 第一季,70662794,764140,39,14,2000W福利·whisper伴奏抒情版,29122
48,江医生 第一季,16499659,232659,49,27,千万播放福利第四弹·小剧场·猫,81852
49,难哄,146596927,1576682,76,48,破亿福利·纪念FT,38074
