排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,情蛊,40936178,441488,68,49,4000w福利·山大王,86178
2,奇洛李维斯回信,53491275,567858,98,41,OST A12 · 暗恋基本法,85974
3,囚于永夜,5272594,317405,1,0,织音发布会纯享PV · 概念预告,86822
4,二哈和他的白猫师尊,166392827,3191675,80,0,第肆季-第十三期,20741
5,一屋暗灯 全一季,12396060,202325,53,13,福利彩蛋·看星星,93038
6,灯花笑 上季,2398896,47879,18,4,第8集,94733
7,放学等我 第一季,53905271,836366,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,虚拟偶像团综丨《去世界尽头》,4674310,50638,29,0,嘉宾观察室柏闻篇·派对超新星,94354
9,天官赐福 第四季,7272647,106061,19,0,新年小剧场《压岁钱》,91718
10,伪装学渣 第一季,103402385,1950713,30,17,千万福利·“叫妈妈”,58262
11,天官赐福 第一季,87082595,970275,61,43,四千万福利·小剧场·从前有一位名师,52400
12,你的雪人能活多久 第一季,901740,49196,16,0,小剧场01 · 雪人便当,93787
13,我在无限游戏里封神 第一季,74554589,1000600,64,14,线下漫展VLOG,52347
14,我在无限游戏里封神 第四季,7591968,142547,56,15,特别放送 · emoji大挑战,86834
15,魔道祖师 第一季,260032403,2280911,39,22,主创FT<下>,15861
16,宋玉章 第一季,2792469,42995,16,0,第三折 ·  啼笑因缘,86589
17,洄天 第一季,28137618,246437,65,14,完结语音 · 高能量S级监护人的一天,86815
18,囚于永夜,850393,23514,200,161,温然生日小剧场,94916
19,我喜欢你的信息素 第一季,100688898,1518011,48,21,四千万福利,58217
20,将进酒 第一季,106434231,1445386,59,16,完结FT,25944
21,台风眼 第一季,35775011,306121,53,20,千万福利·富士山在等一片云,52404
22,一颗苹果,13816509,163508,82,35,完结FT · 谢谢光临,90818
23,重生之将门毒后 第一季,94605363,839867,82,27,主役reaction·片段03,43922
24,小蘑菇 第一季,50844185,929914,33,17,白噪音·漫步荒原,29125
25,伏特加与曼特宁,1456142,60929,17,0,✦店长来啦！②,92988
26,某某 第一季,98602817,1723926,43,28,伴奏|《梧桐说》,58219
27,恒星时刻 第一季,311876,47082,1,0,歌曲《狮心》（Live）,94789
28,放学等我 第二季,31678152,449747,42,16,番外·恋爱纪念日,68837
