排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
62,沉醉不醒,3769211,55494,42,23,第十六期,86740
63,重生之将门毒后 第二季,41983930,382946,83,26,破亿福利·白噪音·花灯,52293
64,当你叫醒我,817169,14746,11,0,片尾曲《普通朋友-雪山酒店TIM版》,94268
65,不二之臣,41034923,852337,16,0,大结局·下,25580
66,旧故新长 全一季,1323790,108935,1,0,织音发布会PV,86778
67,本能游戏,25991862,107554,221,158,雪地番外 · 04冰冷的家,69569
68,虚拟偶像综艺丨《险象环声》,83745671,438335,138,0,三千万福利·偶像问答,38165
69,逐玉 第一季,4567213,73764,43,14,原创配乐 · 凶夜,89245
70,绰约,1930658,31196,28,3,律法小贴士·5则,86680
71,你的距离,90640970,936685,70,27,完结FT·主创版,31552
72,南方海啸,24455369,171497,102,68,花絮⑤,85492
73,别来无恙 第一季,23171944,455367,48,22,1000W福利•《满心》（合唱版）,37937
74,我在无限游戏里封神 第二季（上）,20497318,330627,42,11,花絮06,71605
75,破云 第一季,59253268,1100207,20,15,圣诞特辑,59047
76,搭界 第一季,248154,13685,10,2,花絮 01,94617
77,我喜欢你的信息素 第二季,76465050,847341,43,26,国风版·星衍,58218
78,魔道祖师 第二季,171191245,1419387,41,37,主役FT（下）,19059
79,欢迎进入梦魇直播间 第一季,23750938,195874,62,20,完结FT,75856
80,唇枪 ,2858387,178964,5,0,第六期,21362
81,虚拟偶像团综丨《FINE DAY》,34945000,253757,41,0,虚拟偶像，但开团会,50725
82,谁把谁当真,14778863,778218,4,0,第四期,726
83,夫人你马甲又掉了 第一季,64981446,1023611,25,0,小剧场3,32574
84,君有疾否 第一季,27035463,464692,67,56,苏世誉 ✦ 第一季启动音,34592
85,理想型,1002507,15242,47,27,38·我很想你,93439
86,伏特加与曼特宁,829320,52161,3,0,520小剧场·吻醒,92988
87,FOG[电竞]第二季,58333678,435481,50,28,破亿特别直播回放,39588
88,封建糟粕,15922380,153267,143,110,充电·李叔堂,87589
89,BE狂魔求生系统 第一季,17458934,398438,72,17,1000W福利·真吃醋啦O.o？,51469
90,悬日 上季,11782426,153378,52,18,ଫ苏洄生日福利,88192
91,入蛊 全一季,849573,20321,22,14,Ⱄⱄᐝ白噪音·逍遥居,93646
92,再世权臣 第三季（下）,721443,23437,19,11,第十一集 ·  仍佑河山,93437
93,我嗑了对家X我的CP,58367804,897218,48,29,完结FT,21102
94,娑婆,1399993,34799,20,11,第十一集,93178
95,偏偏宠爱,17619769,364717,49,13,四百万语音·江忍,52353
96,提灯看刺刀 上季,14651671,241533,32,8,花絮·韩楚,77771
97,金陵春 第一季,96077,4736,8,0,第二集,94497
98,台风眼 第二季,29592274,159542,50,32,完结 FT,68664
99,你亲我一下,18811407,271527,63,15,特别加更·随便玩一下05,52356
100,营业悖论 第一季,48185579,659654,50,13,中秋特别语音,36817
