排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,灯花笑 上季,3344734,55234,28,11,第14集,94733
2,天官赐福 第四季,9244149,124468,26,5,第三集·叫天不应叫地不灵,91718
3,虚拟偶像团综丨《去世界尽头》,5720686,53070,45,0,第七期·自由身,94354
4,尾钩,344063,16501,15,3,主题曲① · 引风之祷,95503
5,伏特加与曼特宁,1862772,64672,24,3,主题曲·泊岸·祝京儒版,92988
6,你的雪人能活多久 第一季,1340594,55349,24,4,小剧场02 · 喜糖,93787
7,满城衣冠 全一季,2519861,55142,33,9,白噪音 · 苏苏念经,90878
8,宋玉章 第一季,3704449,45227,20,2,第五折 · 夕饮冰,86589
9,囚于永夜,1356689,31095,200,161,番外 少爷的生日7,94916
10,解瘾,497904,13975,25,5,戏曲选段❃霸王别姬,94782
11,清白之年,509016,14607,20,1,第七集·与子成说,94838
12,是心跳说谎 全一季,39525,3838,3,0,预告二·爱的痕迹,95516
13,穿进赛博游戏后干掉BOSS成功上位 第一季,42780,3546,5,0,主题曲《无光之处》和声伴奏,95678
14,嫡谋·第一季,380246,9819,17,8,第十集·「姻局初布」,94462
15,恒星时刻 第一季,369110,51006,1,0,歌曲《狮心》（Live）,94789
16,谁来言说夜晚 上季,1674160,15949,89,52,第69集,94321
17,触礁,317449,12782,17,6,EP05⟢| 吻痕如刀 |,95034
18,炽火难熄 全一季,363316,20608,15,4,第六集 ·“顺路”,94917
19,绰约,2252048,32690,41,9,律法小贴士·10则,86680
20,传闻,20392,2795,2,0,✧预告,95625
21,放学后别来我办公室 全一季,618317,18769,12,0,第三课「学不可以已」,86868
22,搭界 第一季,466409,16493,25,12,主役采访 02,94617
23,愚蠢的有钱人 全一季,171218,7389,20,6,第六集,94873
24,沉浮事,821759,16331,16,5,中元小剧场·百鬼集市,94775
25,错登科  第一季,124384,5053,14,6,《错登科》第七集·封诰命,94787
26,赤霞珠,319522,12822,30,19,处暑福利音·饮酒小贴士·唐渡,95114
27,大王万万不可！ 第一季,417633,15253,25,8,第十一集·日升月恒,94259
28,守寡后我重生了 第二季,97225,3558,11,2,花絮01,95212
29,我花开后百花杀 第一季,121211,4616,9,0,第三集 · 入局京都,94893
30,日出风来,311908,7292,66,48,♬番外第2集 南极星,94444
