排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,10248095,185581,45,10,福利彩蛋·白噪音,93038
2,奇洛李维斯回信,50837217,552772,98,41,OST A12 · 暗恋基本法,85974
3,囚于永夜,4982207,303061,1,0,织音发布会纯享PV · 概念预告,86822
4,二哈和他的白猫师尊,164721934,3177092,78,0,第肆季-第十一期,20741
5,情蛊,39106968,425650,67,48,完结FT·下,86178
6,洄天 第一季,27356264,243351,62,13,第十五期,86815
7,放学等我 第一季,52844255,827466,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,小蘑菇 第一季,50425612,924339,33,17,白噪音·漫步荒原,29125
9,天官赐福 第一季,85939721,960835,61,43,四千万福利·小剧场·从前有一位名师,52400
10,我在无限游戏里封神 第四季,6342255,135081,42,14,第十四集 · 致命游戏,86834
11,坠落,11351661,181520,59,22,番外二·新生,76041
12,虚拟偶像团综丨《去世界尽头》,1850362,40956,12,0,《维尔维德档案部手记》幕后花絮·我们在大量梗中加入了少量剧情,94354
13,魔道祖师 第一季,259202481,2271544,39,22,主创FT<下>,15861
14,我在无限游戏里封神 第一季,73505860,991149,64,14,线下漫展VLOG,52347
15,伪装学渣 第一季,102881708,1941905,30,17,千万福利·“叫妈妈”,58262
16,天官赐福 第四季,5942939,92515,14,0,先导预告·床边故事,91718
17,早春晴朗,35957293,273117,57,24,完结FT,72230
18,我喜欢你的信息素 第一季,100037161,1510142,48,21,四千万福利,58217
19,虚拟偶像团综丨《NEW DAYS（一起又出发）》,30064366,113275,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
20,某某 第一季,98083510,1716332,43,28,伴奏|《梧桐说》,58219
21,放学等我 第二季,31062903,444121,42,16,番外·恋爱纪念日,68837
22,一颗苹果,13316008,156390,81,34,花絮08 · 客官很可以,90818
23,迪奥先生 第一季,79479302,1077066,30,15,王氏破产 铃声,23329
24,台风眼 第一季,35274137,299618,53,20,千万福利·富士山在等一片云,52404
25,灯花笑 上季,266122,23814,3,0,预告·猎局,94733
26,满城衣冠 全一季,1507085,46627,13,0,100W福利 · 充电音 傅云宪,90878
27,重生之将门毒后 第一季,93537841,833961,82,27,主役reaction·片段03,43922
28,干涸地,1938851,87589,1,0,概念预告,86725
29,将进酒 第一季,105870093,1439256,59,16,完结FT,25944
30,见春天,13090885,230170,54,8,魏清越书信·02,80533
31,娘娘腔,37752460,714170,31,0,主役听剧Reaction,46640
32,入戏,8691573,92094,80,54,新春语音,82289
33,全球高考 第一季（全新版）,21429822,370597,37,11,— 「全季完结FT」—,60289
34,于是麦麦决定离家出走,5688912,109201,51,32,花絮11,86179
35,再世权臣 第一季,21566834,258021,79,17,花絮07,71321
36,天官赐福 第三季,71032713,265202,67,43,小剧场·元宵·花灯,82040
37,判官 第一季,38343292,651392,45,21,听剧reaction,37773
38,奇洛李维斯回信 番外篇,984830,63844,3,2,番外 ·  庆生宴,93420
39,藏南晚星,19225738,201977,79,42,主题曲伴奏·途经,85110
40,交易沦陷,28944999,174562,138,99,特别福利·星空沦陷,54171
41,我在无限游戏里封神 第三季,23224775,214358,91,21,破亿纪念单曲·神明所遗落的,81851
42,二哈和他的白猫师尊,15611409,102033,669,603,完结FT,81979
43,针锋对决,37844148,932368,19,0,完结FT  互动问答,19249
44,吞海 第一季,51461971,529967,54,17,原创配乐·破晓,29187
45,嫡谋·第一季,171077,5641,8,0,第三集 · 「墨棋藏机」,94462
46,FOG[电竞] 第一季,70644336,763995,39,14,2000W福利·whisper伴奏抒情版,29122
47,江医生 第一季,16480561,232444,49,27,千万播放福利第四弹·小剧场·猫,81852
48,难哄,146577613,1576566,76,48,破亿福利·纪念FT,38074
49,恒星时刻 第一季,120499,27475,1,0,歌曲《狮心》,94789
50,沉醉不醒,3591675,54693,40,21,第十五期,86740
