排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,虚拟偶像团综丨《去世界尽头》,2102452,41740,12,0,《维尔维德档案部手记》幕后花絮·我们在大量梗中加入了少量剧情,94354
2,灯花笑 上季,313953,25238,3,0,预告·猎局,94733
3,恒星时刻 第一季,140915,30655,1,0,歌曲《狮心》（Live）,94789
4,满城衣冠 全一季,1531740,46906,13,0,100W福利 · 充电音 傅云宪,90878
5,你的雪人能活多久 第一季,115841,25361,2,0,主题曲《爱你是写在雪中的诗》剧情版,93787
6,金陵春 第一季,49072,3216,7,0,第一集,94497
7,清白之年,38526,6649,3,0,预告二·西城旧事,94838
8,入蛊 全一季,765303,19617,21,13,Ⱄⱄᐝ第十六回,93646
9,宋玉章 第一季,1183626,29609,2,0,预告壹 ·  天生几对,86589
10,当你叫醒我,637490,12727,8,0,第四集,94268
11,秋燥 第一季,394609,14985,15,5,第八集,93438
12,蜉蝣,696493,22985,22,8,ೀ˖˚ 第十集,93202
13,嫡谋·第一季,179418,5806,8,0,第三集 · 「墨棋藏机」,94462
14,理想型,731717,13391,33,15,26·新人和旧人,93439
15,娑婆,1229260,33551,18,10,作者原创小剧场·关于谢九的无限续冰配方,93178
16,奇洛李维斯回信 番外篇,990806,64158,3,2,番外 ·  庆生宴,93420
17,解瘾,41966,6966,4,0,主役前采,94782
18,逆鳞 第一季,345435,13538,18,5,第七剑,93750
19,沉入地球,273365,7900,61,40,第52集 · Direction,93569
20,再世权臣 第三季（下）,586914,22090,16,9,第九集 ·  承君一诺,93437
21,搭界 第一季,117572,11166,4,0,第一集,94617
22,玫瑰美人 全一季,78779,7218,10,3,第六期,94009
23,谁来言说夜晚 上季,631781,12247,31,5,第22集,94321
24,绰约,1829799,30393,22,1,律法小贴士·3则,86680
25,我花开后百花杀,4106,551,2,0,声展 · 沈羲和,94893
26,欲言难止,486701,16306,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
27,叛臣,45846,5723,7,0,花絮1,94684
28,禁区,681568,13667,108,78,郑郑视角14,92575
29,放学后别来我办公室 全一季,368775,13886,2,0,主题曲＜浪漫恒成立＞,86868
30,门生故旧,580402,16162,47,35,★ 38·我们,93774
