排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,8827385,172431,40,8,福利彩蛋·猫的三行诗,93038
2,洄天 第一季,26693742,239718,56,11,第十三期,86815
3,满城衣冠 全一季,1230733,43120,8,0,第1集 · 旧人不覆,90878
4,当你叫醒我,364049,10070,5,0,第二集,94268
5,虚拟偶像团综丨《去世界尽头》,280466,27499,2,0,MANTA端午特辑·“五”福临门,94354
6,门生故旧,449209,15134,31,19,★ 24·主仆,93774
7,蜉蝣,558282,21570,19,6,ೀ˖˚ 第八集,93202
8,金陵春 第一季,4345,586,1,0,先导预告,94497
9,秋燥 第一季,313798,13707,12,3,第六集,93438
10,入蛊 全一季,620822,18099,17,9,Ⱄⱄᐝ第十二回,93646
11,谁来言说夜晚 上季,313383,10100,17,0,第8集,94321
12,再世权臣 第三季（下）,464395,20415,14,7,日历语音 · 盛夏,93437
13,理想型,381340,7522,15,0,10·结束,93439
14,绰约,1641899,28393,16,0,主题曲·流亡地,86680
15,嫡谋·第一季,50754,2704,5,0,第一集·「重来一次」下,94462
16,奇洛李维斯回信 番外篇,911903,60033,3,2,番外 ·  庆生宴,93420
17,合笼蛊,71186,2950,5,0,主题曲·天地为笼,94418
18,沉浮事,650900,16757,84,72,花絮-叁,92895
19,我在霸总文学里当家庭医生 上季,3382,1155,1,0,预告,91680
20,沉入地球,211947,7189,47,28,第39集 · 瘢痕,93569
21,娑婆,1085780,31299,15,7,第八集,93178
22,愚蠢的有钱人,1359129,26965,86,69,【花絮6】,93113
23,逆鳞 第一季,267535,12373,15,3,第五剑,93750
24,降水概率百分百,1225342,23592,25,8,花絮02,93005
25,液态欲望 全一季,740180,29681,25,11,花絮05,86692
26,禁区,567403,12888,95,67,65 预感,92575
27,请与我同眠,10754,1998,4,0,主题曲·殊途同眠,93966
28,玫瑰美人 全一季,58554,6537,8,1,第四期,94009
29,只想和你好好的,197482,6821,9,1,✧ 第三期 ✧,94176
30,欲言难止,364660,13199,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
