排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,4225311,120258,20,2,20299,5260,25.91%,4.37%,花絮03,93038
2,洄天 第一季,22475729,221966,41,5,19604,7905,40.32%,3.56%,第七期,86815
3,我在无限游戏里封神 第四季,3708070,116646,23,6,6915,4288,62.01%,3.68%,第六集 · 抢亲,86834
4,奇洛李维斯回信,45830238,524182,81,25,48855,25172,51.52%,4.80%,回信广播剧完结FT（下） · 花都冰室,85974
5,情蛊,36119281,399056,67,48,48514,29860,61.55%,7.48%,完结FT·下,86178
6,早春晴朗,32977359,254768,57,24,20578,13481,65.51%,5.29%,完结FT,72230
7,再世权臣 第三季（下）,110178,12235,4,1,574,364,63.41%,2.98%,小剧场 · 莫怨莫恨,93437
8,沉醉不醒,2236550,44644,23,6,3126,1516,48.50%,3.40%,ღ200万福利·晚安语音·苏墨,86740
9,娑婆,546725,24728,6,0,2394,0,0.00%,0.00%,第二集,93178
10,初三的六一儿童节,25932271,57187,272,240,6331,5108,80.68%,8.93%,番外4 城寨往事（3）,85562
11,我在无限游戏里封神 第三季,21895375,205659,91,21,28462,21007,73.81%,10.21%,破亿纪念单曲·神明所遗落的,81851
12,一颗苹果,12406289,143845,80,34,11673,4983,42.69%,3.46%,启动音试听 · 谢青寄,90818
13,反差 全一季,7003321,55101,35,17,3824,2199,57.51%,3.99%,第十四集·烈焰焚心,86684
14,天官赐福 第三季,69371636,256151,67,43,31996,26348,82.35%,10.29%,小剧场·元宵·花灯,82040
15,放学等我 第一季,50969482,809598,53,18,62784,36358,57.91%,4.49%,1700W福利·P-特别小剧场「2022.12.2」,64911
16,顶级掠食者 第二季,6953416,53808,34,15,4877,3872,79.39%,7.20%,第十四集·下,86789
17,愚蠢的有钱人,590452,18465,41,28,1542,680,44.10%,3.68%,【花絮3】,93113
18,放学等我 第二季,29949338,432331,42,16,44293,34548,78.00%,7.99%,番外·恋爱纪念日,68837
19,奇洛李维斯回信 番外篇,530420,42486,3,2,3249,2603,80.12%,6.13%,番外 ·  庆生宴,93420
20,天官赐福 第二季,71193604,346044,61,43,37457,34068,90.95%,9.84%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
21,初三的六一儿童节 第二季（上）,529075,9217,7,3,718,444,61.84%,4.82%,第四集 · 绝命追捕,93154
22,于是麦麦决定离家出走,4924809,100456,37,23,8607,5250,61.00%,5.23%,番外✦一日猫咪,86179
23,天官赐福 第一季,84054853,945751,61,43,68032,36507,53.66%,3.86%,四千万福利·小剧场·从前有一位名师,52400
24,藏南晚星,18233575,194790,79,42,19415,14275,73.53%,7.33%,主题曲伴奏·途经,85110
25,降水概率百分百,721951,19335,14,2,1668,520,31.18%,2.69%,˚.⊹ 第五期 ♡₊˚,93005
26,我在无限游戏里封神 第一季,71736204,974785,64,14,76694,43015,56.09%,4.41%,线下漫展VLOG,52347
27,太傅他人人喊打 第二季,2879584,39886,27,14,3015,1913,63.45%,4.80%,第十三集,86723
28,吞海 第一季,50325788,519823,54,17,44430,27751,62.46%,5.34%,原创配乐·破晓,29187
29,交易沦陷,27052908,165936,138,99,16501,9618,58.29%,5.80%,特别福利·星空沦陷,54171
30,魔道祖师 第三季,295249536,1537293,66,56,97613,90014,92.22%,5.86%,传讯符·忘羡,22602
31,我在无限游戏里封神 第二季（下）,19685459,243267,55,14,26796,22821,85.17%,9.38%,花絮06,76557
32,惹祸精,1043859,30977,42,14,1718,950,55.30%,3.07%,100福利·斯昭起床福利音,90987
33,再世权臣 第三季（上）,2577287,47694,34,10,3507,2710,77.27%,5.68%,第十集 ·  再度启程,86827
34,吞海 第二季,31753123,264894,56,19,25363,23606,93.07%,8.91%,新年祝福,67085
35,魔道祖师 第一季,257755014,2255431,39,22,96835,64524,66.63%,2.86%,主创FT<下>,15861
36,某某 第一季,97195478,1702125,43,28,77301,45112,58.36%,2.65%,伴奏|《梧桐说》,58219
37,液态欲望 全一季,420882,23984,12,3,1402,494,35.24%,2.06%,EP03,86692
38,欢迎进入梦魇直播间 第二季,6024664,44528,28,11,3465,2503,72.24%,5.62%,《今日没说法》⑤ ·「不平安疗养院」,90985
39,我在无限游戏里封神 第二季（上）,19742158,320762,42,11,33124,28687,86.60%,8.94%,花絮06,71605
40,偷风不偷月 上季,8094849,127626,41,18,10392,5796,55.77%,4.54%,300w福利·楚识琛（沈若臻）·风月语录,71389
41,小蘑菇 第二季,50249537,493755,46,33,50465,46958,93.05%,9.51%,全剧五千万福利,39605
42,吞海 第三季（上）,21947765,210983,38,16,17948,16803,93.62%,7.96%,OST·04 此地埋名,73221
43,台风眼 第二季,28864050,151672,50,32,13305,12288,92.36%,8.10%,完结 FT,68664
44,将进酒 第一季,104830343,1427363,59,16,78202,53318,68.18%,3.74%,完结FT,25944
45,魔道祖师 第二季,170182465,1412431,41,37,88808,81536,91.81%,5.77%,主役FT（下）,19059
46,燎原,37214953,386397,43,34,38957,29637,76.08%,7.67%,FT,63688
47,台风眼 第一季,34306128,288626,53,20,20404,12905,63.25%,4.47%,千万福利·富士山在等一片云,52404
48,吞海 第三季（下）,18882829,187014,51,18,18328,16583,90.48%,8.87%,破亿纪念•抒情主役版「晓」,76879
49,你的距离,89591369,930778,70,27,78343,56225,71.77%,6.04%,完结FT·主创版,31552
50,偷风不偷月 下季,3556980,62300,35,17,4537,4263,93.96%,6.84%,100W福利·白噪音,77591
