排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,4320317,121348,22,2,20451,5349,26.16%,4.41%,哄睡语音·宋谨,93038
2,洄天 第一季,22578063,222471,42,5,19644,7952,40.48%,3.57%,洄天特别栏目 · 异能百科01,86815
3,我在无限游戏里封神 第四季,3736368,116948,23,6,6947,4317,62.14%,3.69%,第六集 · 抢亲,86834
4,奇洛李维斯回信,45917564,524624,81,25,48884,25202,51.55%,4.80%,回信广播剧完结FT（下） · 花都冰室,85974
5,情蛊,36179965,399553,67,48,48567,29905,61.57%,7.48%,完结FT·下,86178
6,再世权臣 第三季（下）,116332,12523,4,1,587,375,63.88%,2.99%,小剧场 · 莫怨莫恨,93437
7,早春晴朗,33036500,255178,57,24,20604,13500,65.52%,5.29%,完结FT,72230
8,沉醉不醒,2249483,44740,23,6,3132,1519,48.50%,3.40%,ღ200万福利·晚安语音·苏墨,86740
9,娑婆,561247,25004,6,0,2413,0,0.00%,0.00%,第二集,93178
10,初三的六一儿童节,25994968,57304,273,241,6349,5124,80.71%,8.94%,番外4 城寨往事（4）,85562
11,我在无限游戏里封神 第三季,21917093,205792,91,21,28484,21027,73.82%,10.22%,破亿纪念单曲·神明所遗落的,81851
12,反差 全一季,7021433,55289,35,17,3846,2211,57.49%,4.00%,第十四集·烈焰焚心,86684
13,一颗苹果,12422152,144007,80,34,11684,4997,42.77%,3.47%,启动音试听 · 谢青寄,90818
14,顶级掠食者 第二季,6994346,53894,34,15,4898,3894,79.50%,7.23%,第十四集·下,86789
15,天官赐福 第三季,69404334,256288,67,43,32019,26369,82.35%,10.29%,小剧场·元宵·花灯,82040
16,愚蠢的有钱人,603796,18599,42,29,1554,690,44.40%,3.71%,【花絮3】,93113
17,放学等我 第一季,50994478,809801,53,18,62794,36370,57.92%,4.49%,1700W福利·P-特别小剧场「2022.12.2」,64911
18,奇洛李维斯回信 番外篇,547300,43278,3,2,3285,2626,79.94%,6.07%,番外 ·  庆生宴,93420
19,放学等我 第二季,29965317,432457,42,16,44295,34551,78.00%,7.99%,番外·恋爱纪念日,68837
20,天官赐福 第二季,71220260,346146,61,43,37471,34079,90.95%,9.85%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
21,初三的六一儿童节 第二季（上）,546088,9273,7,3,721,447,62.00%,4.82%,第四集 · 绝命追捕,93154
22,天官赐福 第一季,84084585,945943,61,43,68042,36513,53.66%,3.86%,四千万福利·小剧场·从前有一位名师,52400
23,藏南晚星,18252592,194888,79,42,19430,14289,73.54%,7.33%,主题曲伴奏·途经,85110
24,降水概率百分百,729144,19413,14,2,1676,525,31.32%,2.70%,˚.⊹ 第五期 ♡₊˚,93005
25,于是麦麦决定离家出走,4943292,100517,38,23,8626,5262,61.00%,5.23%,花絮05,86179
26,我在无限游戏里封神 第一季,71761814,974990,64,14,76690,43016,56.09%,4.41%,线下漫展VLOG,52347
27,吞海 第一季,50346635,519969,54,17,44440,27758,62.46%,5.34%,原创配乐·破晓,29187
28,太傅他人人喊打 第二季,2894561,39975,27,14,3024,1921,63.53%,4.81%,第十三集,86723
29,交易沦陷,27090327,166111,138,99,16518,9629,58.29%,5.80%,特别福利·星空沦陷,54171
30,魔道祖师 第三季,295272235,1537369,66,56,97605,90005,92.21%,5.85%,传讯符·忘羡,22602
31,我在无限游戏里封神 第二季（下）,19699351,243380,55,14,26807,22832,85.17%,9.38%,花絮06,76557
32,惹祸精,1050718,31061,42,14,1722,953,55.34%,3.07%,100福利·斯昭起床福利音,90987
33,液态欲望 全一季,428255,24157,12,3,1420,507,35.70%,2.10%,EP03,86692
34,再世权臣 第三季（上）,2584409,47743,34,10,3518,2720,77.32%,5.70%,第十集 ·  再度启程,86827
35,吞海 第二季,31768268,265003,56,19,25372,23615,93.08%,8.91%,新年祝福,67085
36,魔道祖师 第一季,257777360,2255596,39,22,96838,64523,66.63%,2.86%,主创FT<下>,15861
37,某某 第一季,97208623,1702279,43,28,77306,45111,58.35%,2.65%,伴奏|《梧桐说》,58219
38,偷风不偷月 上季,8104896,127733,41,18,10397,5800,55.79%,4.54%,300w福利·楚识琛（沈若臻）·风月语录,71389
39,我在无限游戏里封神 第二季（上）,19751577,320872,42,11,33131,28695,86.61%,8.94%,花絮06,71605
40,小蘑菇 第二季,50264987,493845,46,33,50466,46958,93.05%,9.51%,全剧五千万福利,39605
41,欢迎进入梦魇直播间 第二季,6032879,44607,28,11,3475,2510,72.23%,5.63%,《今日没说法》⑤ ·「不平安疗养院」,90985
42,吞海 第三季（上）,21958003,211087,38,16,17959,16815,93.63%,7.97%,OST·04 此地埋名,73221
43,将进酒 第一季,104846636,1427512,59,16,78204,53322,68.18%,3.74%,完结FT,25944
44,魔道祖师 第二季,170196673,1412520,41,37,88811,81539,91.81%,5.77%,主役FT（下）,19059
45,燎原,37227082,386510,43,34,38968,29644,76.07%,7.67%,FT,63688
46,台风眼 第二季,28873650,151734,50,32,13310,12292,92.35%,8.10%,完结 FT,68664
47,吞海 第三季（下）,18894193,187104,51,18,18344,16600,90.49%,8.87%,破亿纪念•抒情主役版「晓」,76879
48,台风眼 第一季,34319074,288727,53,20,20416,12911,63.24%,4.47%,千万福利·富士山在等一片云,52404
49,偷风不偷月 下季,3563941,62382,35,17,4540,4266,93.96%,6.84%,100W福利·白噪音,77591
50,你的距离,89607741,930833,70,27,78349,56226,71.76%,6.04%,完结FT·主创版,31552
