排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,10896603,190610,47,11,福利彩蛋·棋牌室历险记,93038
2,奇洛李维斯回信,51462284,556291,98,41,OST A12 · 暗恋基本法,85974
3,囚于永夜,5073280,307665,1,0,织音发布会纯享PV · 概念预告,86822
4,情蛊,39489574,428799,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,165084665,3180620,78,0,第肆季-第十一期,20741
6,放学等我 第一季,53080338,829596,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
7,洄天 第一季,27617708,244248,64,14,2500W特别福利 · 沈监察的工作日,86815
8,天官赐福 第一季,86210690,963115,61,43,四千万福利·小剧场·从前有一位名师,52400
9,小蘑菇 第一季,50544603,925670,33,17,白噪音·漫步荒原,29125
10,虚拟偶像团综丨《去世界尽头》,2937298,45028,13,0,第一期·去追花吧,94354
11,灯花笑 上季,820884,32782,8,0,第2集,94733
12,我在无限游戏里封神 第四季,6759589,137308,54,15,09 · 邪神的消遣 · Dark Deity's Game,86834
13,魔道祖师 第一季,259395512,2273920,39,22,主创FT<下>,15861
14,我在无限游戏里封神 第一季,73767133,993523,64,14,线下漫展VLOG,52347
15,天官赐福 第四季,6221735,95134,15,0,谢怜生辰快乐,91718
16,伪装学渣 第一季,103002293,1944187,30,17,千万福利·“叫妈妈”,58262
17,坠落,11410970,182225,59,22,番外二·新生,76041
18,我喜欢你的信息素 第一季,100198366,1512233,48,21,四千万福利,58217
19,一颗苹果,13471646,159363,82,35,完结FT · 谢谢光临,90818
20,某某 第一季,98202161,1718247,43,28,伴奏|《梧桐说》,58219
21,早春晴朗,36192719,274379,57,24,完结FT,72230
22,满城衣冠 全一季,1673987,48458,15,1,第4集 · 打赌,90878
23,虚拟偶像团综丨《NEW DAYS（一起又出发）》,30448276,113815,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
24,放学等我 第二季,31202162,445455,42,16,番外·恋爱纪念日,68837
25,台风眼 第一季,35391156,301184,53,20,千万福利·富士山在等一片云,52404
26,迪奥先生 第一季,79531113,1077492,30,15,王氏破产 铃声,23329
27,重生之将门毒后 第一季,93784053,835428,82,27,主役reaction·片段03,43922
28,见春天,13162148,231069,54,8,魏清越书信·02,80533
29,干涸地,1959207,88842,1,0,概念预告,86725
30,将进酒 第一季,106002663,1440783,59,16,完结FT,25944
31,入戏,8789857,92953,80,54,新春语音,82289
32,恒星时刻 第一季,189270,35855,1,0,歌曲《狮心》（Live）,94789
33,再世权臣 第一季,21666804,258732,79,17,花絮07,71321
34,娘娘腔,37901956,716119,31,0,主役听剧Reaction,46640
35,全球高考 第一季（全新版）,21528149,371753,37,11,— 「全季完结FT」—,60289
36,于是麦麦决定离家出走,5757817,110077,51,32,花絮11,86179
37,天官赐福 第三季,71248646,266622,67,43,小剧场·元宵·花灯,82040
38,嫡谋·第一季,222328,6852,9,1,第四集 ·「内院生波」,94462
39,判官 第一季,38424432,652303,45,21,听剧reaction,37773
40,二哈和他的白猫师尊,15771659,102954,669,603,完结FT,81979
41,我在无限游戏里封神 第三季,23401138,215598,91,21,破亿纪念单曲·神明所遗落的,81851
42,奇洛李维斯回信 番外篇,1021919,65760,3,2,番外 ·  庆生宴,93420
43,藏南晚星,19345949,202950,79,42,主题曲伴奏·途经,85110
44,交易沦陷,29115336,175148,138,99,特别福利·星空沦陷,54171
45,吞海 第一季,51607578,531262,54,17,原创配乐·破晓,29187
46,虚拟偶像团综丨《LASER出道日》,83284610,679895,89,0,专业小课堂：电子竞技运动与管理专业,28989
47,针锋对决,37908359,933775,19,0,完结FT  互动问答,19249
48,虚拟偶像团综丨《一起再出发》,91855911,253270,179,0,中秋特辑·清道夫,58225
49,难哄,146709578,1577327,76,48,破亿福利·纪念FT,38074
50,江医生 第一季,16593020,233521,49,27,千万播放福利第四弹·小剧场·猫,81852
51,FOG[电竞] 第一季,70763408,764872,39,14,2000W福利·whisper伴奏抒情版,29122
52,魔道祖师 第三季,296752831,1543670,66,56,传讯符·忘羡,22602
53,偷偷藏不住,202673667,2416486,89,54,2亿福利·双人电话语音,34632
54,天官赐福 第二季,72798407,355546,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
55,小蘑菇 第二季,51545299,502768,51,34,破亿电话·双人,39605
56,我在无限游戏里封神 第二季（下）,20718775,252691,55,14,花絮06,76557
57,这题超纲了 第一季,20828761,495186,44,17,【回放】《这题超纲了》M星直播,41369
58,虚拟偶像综艺 |《VANITY FAIR（名利场）》,28157535,128923,71,0,梦系列小剧场06·白日,78684
59,沉醉不醒,3679636,55057,41,22,小剧场·好好的,86740
60,当你叫醒我,729228,13720,10,0,第五集,94268
61,不二之臣,40999152,851873,16,0,大结局·下,25580
62,重生之将门毒后 第二季,41889279,382399,83,26,破亿福利·白噪音·花灯,52293
63,逐玉 第一季,4551388,73672,43,14,原创配乐 · 凶夜,89245
64,本能游戏,25929151,107310,221,158,雪地番外 · 04冰冷的家,69569
65,绰约,1882969,30817,24,2,律法小贴士·4则,86680
66,南方海啸,24346969,171105,102,68,花絮⑤,85492
67,你的距离,90572251,936339,70,27,完结FT·主创版,31552
68,旧故新长 全一季,1311839,108100,1,0,织音发布会PV,86778
69,虚拟偶像综艺丨《险象环声》,83598783,438067,138,0,三千万福利·偶像问答,38165
