排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,8241732,166924,38,8,28297,10896,38.51%,6.53%,第十集,93038
2,我在无限游戏里封神 第四季,5363832,129139,36,11,9120,6584,72.19%,5.10%,特别放送 · 打工人的亿些日常之窝囊日常,86834
3,洄天 第一季,26276007,237687,54,10,22171,10335,46.61%,4.35%,第十二期,86815
4,奇洛李维斯回信,49015566,543148,84,27,47912,23797,49.67%,4.38%,花絮10 · 破坏队形的花絮来了,85974
5,早春晴朗,35149711,269116,57,24,20171,13227,65.57%,4.91%,完结FT,72230
6,情蛊,38151801,415554,67,48,50530,31184,61.71%,7.50%,完结FT·下,86178
7,沉醉不醒,3194701,52676,35,17,4077,2397,58.79%,4.55%,დ300万福利剧场·小狗,86740
8,再世权臣 第三季（下）,409018,19608,12,6,1313,1135,86.44%,5.79%,小剧场 · 我与狸奴不出门,93437
9,小蘑菇 第二季,51142610,499532,48,34,51700,47561,91.99%,9.52%,破亿福利·《风过荒野》主役版,39605
10,我在无限游戏里封神 第三季,22769935,211239,91,21,29113,21582,74.13%,10.22%,破亿纪念单曲·神明所遗落的,81851
11,天官赐福 第三季,70508485,261891,67,43,32603,26876,82.43%,10.26%,小剧场·元宵·花灯,82040
12,小蘑菇 第一季,50088144,919533,33,17,58287,39116,67.11%,4.25%,白噪音·漫步荒原,29125
13,坠落,10986523,177305,59,22,14607,4837,33.11%,2.73%,台风眼S02E17,76041
14,天官赐福 第一季,85271744,955184,61,43,68480,36771,53.70%,3.85%,四千万福利·小剧场·从前有一位名师,52400
15,天官赐福 第二季,72152246,351310,61,43,37898,34483,90.99%,9.82%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
16,愚蠢的有钱人,1288242,26541,83,66,2260,1216,53.81%,4.58%,【花絮6】,93113
17,满城衣冠 全一季,1035532,38619,5,0,975,0,0.00%,0.00%,倒计时二,90878
18,娑婆,1029491,30708,15,7,3078,651,21.15%,2.12%,第八集,93178
19,放学等我 第一季,52182034,821321,53,18,63072,36306,57.56%,4.42%,1700W福利·P-特别小剧场「2022.12.2」,64911
20,放学等我 第二季,30679635,440037,42,16,44497,34424,77.36%,7.82%,番外·恋爱纪念日,68837
21,我在无限游戏里封神 第一季,72877978,984998,64,14,77129,43264,56.09%,4.39%,线下漫展VLOG,52347
22,门生故旧,365940,14092,25,13,1296,866,66.82%,6.15%,★ 18·暗室,93774
23,藏南晚星,18905998,199456,79,42,20029,14788,73.83%,7.41%,主题曲伴奏·途经,85110
24,我在无限游戏里封神 第二季（下）,20279801,248504,55,14,27282,23271,85.30%,9.36%,花絮06,76557
25,反差 全一季,7612562,58900,42,19,4508,2802,62.16%,4.76%,端午节福利音,86684
26,魔道祖师 第三季,296126624,1540769,66,56,97593,89977,92.20%,5.84%,传讯符·忘羡,22602
27,秋燥 第一季,280190,13155,11,2,1355,339,25.02%,2.58%,第五集,93438
28,魔道祖师 第一季,258685519,2265178,39,22,97046,64592,66.56%,2.85%,主创FT<下>,15861
29,一颗苹果,13007655,151001,80,34,12361,5389,43.60%,3.57%,启动音试听 · 谢青寄,90818
30,吞海 第一季,51061316,526310,54,17,44906,28175,62.74%,5.35%,原创配乐·破晓,29187
31,交易沦陷,28400608,172442,138,99,17096,9978,58.36%,5.79%,特别福利·星空沦陷,54171
32,太傅他人人喊打 第二季,3480263,42675,35,20,3558,2487,69.90%,5.83%,小剧场·《苍梧佳期》,86723
33,初三的六一儿童节,27703666,61097,287,255,7061,5780,81.86%,9.46%,番外9 跨年夜,85562
34,逆鳞 第一季,225204,11722,12,1,1117,336,30.08%,2.87%,第四剑,93750
35,魔道祖师 第二季,170723890,1416003,41,37,88870,81601,91.82%,5.76%,主役FT（下）,19059
36,台风眼 第二季,29275789,155650,50,32,13638,12601,92.40%,8.10%,完结 FT,68664
37,我在无限游戏里封神 第二季（上）,20139713,325810,42,11,33566,29073,86.61%,8.92%,花絮06,71605
38,江医生 第一季,16224478,230280,49,27,22399,13559,60.53%,5.89%,千万播放福利第四弹·小剧场·猫,81852
39,台风眼 第一季,34948748,295580,53,20,20966,13228,63.09%,4.48%,千万福利·富士山在等一片云,52404
40,将进酒 第一季,105521270,1434887,59,16,78347,53387,68.14%,3.72%,完结FT,25944
41,某某 第一季,97776695,1711097,43,28,77460,45169,58.31%,2.64%,伴奏|《梧桐说》,58219
42,我喜欢你的信息素 第一季,99658945,1504912,48,21,72349,45020,62.23%,2.99%,四千万福利,58217
43,吞海 第二季,32243033,268737,56,19,25774,23999,93.11%,8.93%,新年祝福,67085
44,于是麦麦决定离家出走,5482788,105089,51,32,9344,5737,61.40%,5.46%,花絮11,86179
45,失忆后死对头成了我男朋友？,5013722,98918,44,20,6550,4422,67.51%,4.47%,花絮·陆云笙,86693
46,顶级掠食者 第二季,7645351,55671,49,18,5310,4311,81.19%,7.74%,番外·金龙舟,86789
47,伪装学渣 第一季,102584575,1935816,30,17,79460,46854,58.97%,2.42%,千万福利·“叫妈妈”,58262
48,陈年烈苟 第一季,28592959,226226,62,21,20957,14375,68.59%,6.35%,《陈年烈苟》第一季 ✦ 陶淮南启动音,61128
49,吞海 第三季（上）,22305090,214531,38,16,18289,17133,93.68%,7.99%,OST·04 此地埋名,73221
50,燎原,37597199,389619,43,34,39179,29837,76.16%,7.66%,FT,63688
