排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,虚拟偶像团综丨《去世界尽头》,872504,34572,5,0,团综主题曲·《去世界尽头》(纯享版),94354
2,洄天 第一季,26997460,241039,61,12,主题曲「你的方向」· 伴奏,86815
3,一屋暗灯 全一季,9483225,178288,42,9,花絮06,93038
4,灯花笑 上季,29259,6308,1,0,预告·归路,94733
5,嫡谋·第一季,104262,4137,7,0,主题曲· 无怨,94462
6,满城衣冠 全一季,1375092,45140,10,0,第2集 · 债,90878
7,谎话缠绵,17900,3034,5,0,♬主题曲·凤栖枝-编曲,94476
8,蜉蝣,613292,22157,20,7,ೀ˖˚ 第九集,93202
9,我在霸总文学里当家庭医生 上季,30128,5780,3,0,第一集,91680
10,理想型,519738,10501,23,6,17·尊重欲望,93439
11,绰约,1742746,29823,18,0,律法小贴士·2则,86680
12,精神科医生神经了,231313,12557,21,4,处方五✫黛力新（下）,93567
13,叛臣,9528,3020,2,0,倒计时3,94684
14,奇洛李维斯回信 番外篇,945154,61694,3,2,番外 ·  庆生宴,93420
15,谁来言说夜晚 上季,458196,11072,23,0,第14集,94321
16,娑婆,1140399,31830,16,8,第九集,93178
17,再世权臣 第三季（下）,520206,21119,15,8,第八集 ·  走投无路,93437
18,门生故旧,507795,15577,37,25,★ 30·爱,93774
19,当你叫醒我,480724,11010,6,0,第二集,94268
20,入蛊 全一季,678806,18712,18,10,Ⱄⱄᐝ第十三回,93646
21,降水概率百分百,1309595,24156,28,9,100W语音 ♡ 晴天提示,93005
22,沉入地球,240584,7465,54,33,第45集 · 8号技师,93569
23,只想和你好好的,241748,7244,11,2,✧ 第四期 ✧,94176
24,搭界 第一季,29856,7495,1,0,先导片,94617
25,禁区,618273,13111,103,74,71 翻车,92575
26,欲言难止,411496,14324,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
27,合笼蛊,135752,4755,7,0,主役采访,94418
28,闭嘴，你这假粉 全一季,2091856,26319,33,20,番外2 · 一日为友，终生为父,87641
29,愚蠢的有钱人,1412816,27283,87,70,【花絮6】,93113
30,秋燥 第一季,342946,14163,12,3,第六集,93438
