排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,10825776,189964,47,11,福利彩蛋·棋牌室历险记,93038
2,奇洛李维斯回信,51375662,555803,98,41,OST A12 · 暗恋基本法,85974
3,囚于永夜,5059642,307097,1,0,织音发布会纯享PV · 概念预告,86822
4,情蛊,39433854,428350,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,165035963,3180121,78,0,第肆季-第十一期,20741
6,洄天 第一季,27584989,244111,64,14,2500W特别福利 · 沈监察的工作日,86815
7,放学等我 第一季,53047913,829285,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,天官赐福 第一季,86174457,962820,61,43,四千万福利·小剧场·从前有一位名师,52400
9,小蘑菇 第一季,50529221,925486,33,17,白噪音·漫步荒原,29125
10,虚拟偶像团综丨《去世界尽头》,2858029,44683,13,0,第一期·去追花吧,94354
11,我在无限游戏里封神 第四季,6692996,137010,54,15,09 · 邪神的消遣 · Dark Deity's Game,86834
12,灯花笑 上季,724048,31354,8,0,第2集,94733
13,魔道祖师 第一季,259368285,2273586,39,22,主创FT<下>,15861
14,我在无限游戏里封神 第一季,73730478,993224,64,14,线下漫展VLOG,52347
15,天官赐福 第四季,6192341,94824,15,0,谢怜生辰快乐,91718
16,伪装学渣 第一季,102985186,1943891,30,17,千万福利·“叫妈妈”,58262
17,坠落,11403152,182136,59,22,番外二·新生,76041
18,我喜欢你的信息素 第一季,100176873,1511949,48,21,四千万福利,58217
19,一颗苹果,13451903,158979,82,35,完结FT · 谢谢光临,90818
20,某某 第一季,98185470,1717989,43,28,伴奏|《梧桐说》,58219
21,早春晴朗,36159174,274207,57,24,完结FT,72230
22,虚拟偶像团综丨《NEW DAYS（一起又出发）》,30397362,113747,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
23,满城衣冠 全一季,1653766,48201,15,1,第4集 · 打赌,90878
24,放学等我 第二季,31183179,445277,42,16,番外·恋爱纪念日,68837
25,台风眼 第一季,35374792,300960,53,20,千万福利·富士山在等一片云,52404
26,迪奥先生 第一季,79524972,1077443,30,15,王氏破产 铃声,23329
27,重生之将门毒后 第一季,93749652,835240,82,27,主役reaction·片段03,43922
28,见春天,13152247,230946,54,8,魏清越书信·02,80533
29,干涸地,1956579,88690,1,0,概念预告,86725
30,将进酒 第一季,105984474,1440565,59,16,完结FT,25944
31,入戏,8777772,92844,80,54,新春语音,82289
32,恒星时刻 第一季,184208,35385,1,0,歌曲《狮心》（Live）,94789
33,再世权臣 第一季,21651062,258592,79,17,花絮07,71321
34,娘娘腔,37881344,715861,31,0,主役听剧Reaction,46640
35,全球高考 第一季（全新版）,21514193,371600,37,11,— 「全季完结FT」—,60289
36,于是麦麦决定离家出走,5748443,109965,51,32,花絮11,86179
37,天官赐福 第三季,71218623,266416,67,43,小剧场·元宵·花灯,82040
38,嫡谋·第一季,217481,6744,9,1,第四集 ·「内院生波」,94462
39,判官 第一季,38412287,652184,45,21,听剧reaction,37773
40,二哈和他的白猫师尊,15747871,102826,669,603,完结FT,81979
41,我在无限游戏里封神 第三季,23375280,215429,91,21,破亿纪念单曲·神明所遗落的,81851
42,奇洛李维斯回信 番外篇,1016775,65503,3,2,番外 ·  庆生宴,93420
43,藏南晚星,19329247,202823,79,42,主题曲伴奏·途经,85110
44,交易沦陷,29090077,175060,138,99,特别福利·星空沦陷,54171
45,吞海 第一季,51587845,531077,54,17,原创配乐·破晓,29187
46,虚拟偶像团综丨《LASER出道日》,83256797,679781,89,0,专业小课堂：电子竞技运动与管理专业,28989
47,针锋对决,37898562,933588,19,0,完结FT  互动问答,19249
48,虚拟偶像团综丨《一起再出发》,91807812,253204,179,0,中秋特辑·清道夫,58225
49,难哄,146691261,1577230,76,48,破亿福利·纪念FT,38074
50,江医生 第一季,16577652,233395,49,27,千万播放福利第四弹·小剧场·猫,81852
51,FOG[电竞] 第一季,70746672,764761,39,14,2000W福利·whisper伴奏抒情版,29122
52,魔道祖师 第三季,296727422,1543534,66,56,传讯符·忘羡,22602
53,偷偷藏不住,202658077,2416428,89,54,2亿福利·双人电话语音,34632
54,天官赐福 第二季,72770958,355385,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
55,小蘑菇 第二季,51532334,502658,51,34,破亿电话·双人,39605
56,我在无限游戏里封神 第二季（下）,20700320,252514,55,14,花絮06,76557
57,这题超纲了 第一季,20818382,495032,44,17,【回放】《这题超纲了》M星直播,41369
58,虚拟偶像综艺 |《VANITY FAIR（名利场）》,28134460,128863,71,0,梦系列小剧场06·白日,78684
59,沉醉不醒,3669388,55009,41,22,小剧场·好好的,86740
60,不二之臣,40992182,851753,16,0,大结局·下,25580
61,重生之将门毒后 第二季,41869909,382281,83,26,破亿福利·白噪音·花灯,52293
62,逐玉 第一季,4548438,73645,43,14,原创配乐 · 凶夜,89245
63,绰约,1875630,30787,24,2,律法小贴士·4则,86680
64,当你叫醒我,704194,13317,9,0,片尾曲《一百年后》,94268
65,本能游戏,25917338,107265,221,158,雪地番外 · 04冰冷的家,69569
66,南方海啸,24324296,171031,102,68,花絮⑤,85492
67,你的距离,90556820,936238,70,27,完结FT·主创版,31552
68,旧故新长 全一季,1309203,107896,1,0,织音发布会PV,86778
69,虚拟偶像综艺丨《险象环声》,83568062,437997,138,0,三千万福利·偶像问答,38165
70,你的雪人能活多久 第一季,144942,27937,2,0,主题曲《爱你是写在雪中的诗》剧情版,93787
71,破云 第一季,59205724,1099132,20,15,圣诞特辑,59047
72,唇枪 ,2848461,178630,5,0,第六期,21362
73,别来无恙 第一季,23122164,454603,48,22,1000W福利•《满心》（合唱版）,37937
74,我在无限游戏里封神 第二季（上）,20422346,329684,42,11,花絮06,71605
75,宋玉章 第一季,1322565,31584,3,0,月历语音 · 静玉,86589
76,魔道祖师 第二季,171100493,1418773,41,37,主役FT（下）,19059
77,我喜欢你的信息素 第二季,76381176,846610,43,26,国风版·星衍,58218
78,谁把谁当真,14760424,777369,4,0,第四期,726
79,欢迎进入梦魇直播间 第一季,23686061,195315,62,20,完结FT,75856
80,夫人你马甲又掉了 第一季,64915988,1023082,25,0,小剧场3,32574
81,入蛊 全一季,811285,19946,22,14,Ⱄⱄᐝ白噪音·逍遥居,93646
82,伏特加与曼特宁,816103,51491,3,0,520小剧场·吻醒,92988
83,虚拟偶像团综丨《FINE DAY》,34856775,253492,41,0,虚拟偶像，但开团会,50725
84,君有疾否 第一季,26983914,463887,67,56,苏世誉 ✦ 第一季启动音,34592
85,搭界 第一季,184980,12261,7,0,EP02  彩蛋,94617
86,FOG[电竞]第二季,58239732,435076,50,28,破亿特别直播回放,39588
87,提灯看刺刀 上季,14607438,241089,32,8,花絮·韩楚,77771
88,谁来言说夜晚 上季,727606,12964,36,10,第27集,94321
89,落池,68493290,1349228,15,0,落池·番外,22032
90,理想型,861345,14273,40,21,32·逃避,93439
91,偏偏宠爱,17561675,364041,49,13,四百万语音·江忍,52353
92,悬日 上季,11731266,152926,52,18,ଫ苏洄生日福利,88192
93,我嗑了对家X我的CP,58312129,896737,48,29,完结FT,21102
94,失忆后死对头成了我男朋友？,5207768,100593,48,20,花絮15·恢复,86693
95,BE狂魔求生系统 第一季,17426532,397825,72,17,1000W福利·真吃醋啦O.o？,51469
96,娑婆,1309758,34197,19,10,主题曲·此身,93178
97,台风眼 第二季,29529845,158775,50,32,完结 FT,68664
98,你亲我一下,18776325,271173,63,15,特别加更·随便玩一下05,52356
99,封建糟粕,15881579,152735,143,110,充电·李叔堂,87589
100,全球高考 第二季,39861024,548537,40,15,—原创配乐「警告声中接吻」—,39622
