排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,4582858,124014,24,3,花絮04,93038
2,洄天 第一季,22792807,223396,43,5,520语音 · 最佳情侣大赛,86815
3,沉醉不醒,2331237,45037,26,8,第八期,86740
4,我在无限游戏里封神 第四季,3796126,117487,24,6,特别放送 · 拯救san值计划启动,86834
5,娑婆,609092,25610,7,0,第三集,93178
6,奇洛李维斯回信 番外篇,579797,44870,3,2,番外 ·  庆生宴,93420
7,再世权臣 第三季（下）,137050,13263,5,2,第二集 ·  同舟共济,93437
8,入蛊 全一季,73779,7460,3,0,Ⱄⱄᐝ楔子,93646
9,蜉蝣,211104,15666,8,0,ೀ˖˚ 小剧场·在路上,93202
10,液态欲望 全一季,447166,24469,13,3,520 · 专属番外,86692
11,语义错误 第一季,3623059,25594,26,9,Ep.11 INTERACTION,92155
12,降水概率百分百,759661,19705,16,3,520语音 ♡ 餐桌故事,93005
13,愚蠢的有钱人,627271,18781,44,31,【花絮3】,93113
14,哑舍 第六册,2790,560,1,0,哑舍·陆-01【振鹭亭】,93730
15,逆鳞 第一季,8000,3050,1,0,预告 · 苍山有雪,93750
16,美人印,613829,29464,18,9,第九集,92611
17,初三的六一儿童节 第二季（上）,604780,9425,8,4,第五集 · 九龙的日与夜,93154
18,沉浮事,287000,10341,50,40,第肆拾柒集 实情,92895
19,欲言难止,61152,4188,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
20,逐玉 第二季,784600,14646,17,6,第九集 · 流言,92520
21,门生故旧,7172,2160,1,0,520小剧场·自由,93774
22,禁区,233109,9579,40,17,25 暴露,92575
23,全球进化后我站在食物链顶端 第二季（下）,142694,9588,10,6,独家采访·同居的打情骂俏,92775
24,沉入地球,52467,4569,9,0,第06集 · 裂缝,93569
25,落火 全一季,278844,14189,14,4,第六集,92245
26,闭嘴，你这假粉 全一季,1986498,24547,33,20,番外2 · 一日为友，终生为父,87641
27,烟花情书,79740,3765,5,1,第三集,93337
28,第二十八年春II,155563,5974,2,0,第五期,92633
29,伏特加与曼特宁,211239,9729,41,32,°☆. 第37集 « *,92968
30,哑舍 第五册,117550,3481,73,71,古董小传之博压镇,92479
